auct_id,gms_greater_avg,gms_transformed,listing_start_date_year_transformed,listing_end_date_year_transformed,listing_start_date_month_transformed,listing_end_date_month_transformed,listing_start_date_day_transformed,listing_end_date_day_transformed,dasy_between_weihnachten_2006_transformed,days_between_weihnachten_2005_transformed,dasy_between_weihnachten_2006_Mean__avg_transformed,days_between_weihnachten_2005_Mean__avg_transformed,qty_available_per_listing_Mean__avg_transformed,qty_available_per_listing_transformed,feedback_score_at_listing_time_transformed,start_price_transformed,buy_it_now_price_transformed,feedback_dif_transformed,buy_dif_transformed,start_dif_transformed,qty_dif_transformed,feedback_score_at_listing_time_Log10_transformed,start_price_LogN_transformed,buy_it_now_price_LogN_transformed,qty_available_per_listing_Invers_transformed,dasy_between_weihnachten_2006_Log10_transformed,listing_durtn_days_transformed,listing_durtn_days_LogN_transformed,days_between_weihnachten_2005_Log10_transformed,listing_durtn_days_Mean__avg_transformed,item_leaf_category_name_transformed,listing_type_code_transformed,buy_it_now_listed_flag_transformed,bold_fee_flag_transformed,category_featured_fee_flag_transformed,gallery_fee_flag_transformed,gallery_featured_fee_flag_transformed,ipix_featured_fee_flag_transformed,highlight_fee_flag_transformed,schedule_fee_flag_transformed,border_fee_flag_transformed,category_avg_gms_transformed,item_leaf_category_name_article_category_transformed,item_leaf_category_name_article_category_meta_category_transformed,item_leaf_category_name_color_category_transformed,item_leaf_category_gigabytes_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gold_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gr¸n_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Sonsti_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Blau_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Gr¸n_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Pink_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB_transformed,item_leaf_category_name_article_category_meta_category_classic_transformed,item_leaf_category_name_article_category_meta_category_mini_transformed,item_leaf_category_name_article_category_meta_category_nano_transformed,listing_type_code_1_transformed,listing_type_code_2_transformed,listing_type_code_7_transformed,listing_type_code_9_transformed,is_24_days_before_weihnachten_transformed,feedback_score_at_listing_time_is_default_transformed,listing_durtn_days_is_default_transformed,qty_available_per_listing_is_default_transformed,start_price_is_default_transformed,feedback > avg_transformed,buy_prive > avg_transformed,buy_it_now > gms_avg_transformed,start_prive > avg_transformed,start_price > gms_avg_transformed,qty > avg_transformed,_contains_gen_transformed,_contains_1gen_transformed,_contains_2gen_transformed,_contains_3gen_transformed,_contains_4gen_transformed,_contains_5gen_transformed,listing_title_lowercase_contains_new_transformed,listing_subtitle_lowercase_contains_new_transformed,listing_title_lowercase_contains_ovp_transformed,listing_subtitle_lowercase_contains_ovp_transformed,listing_title_lowercase_contains_black_transformed,listing_title_lowercase_contains_silver_transformed,listing_title_lowercase_contains_white_transformed,listing_title_lowercase_contains_green_transformed,listing_title_lowercase_contains_pink_transformed,listing_title_lowercase_contains_blue_transformed,listing_title_lowercase_contains_photo_transformed,listing_title_lowercase_contains_bussword_transformed,listing_title_lowercase_contains_invoice_transformed,listing_title_lowercase_contains_video_transformed,listing_title_lowercase_contains_warrenty_transformed,listing_title_lowercase_contains_colordisplay_transformed,listing_title_lowercase_contains_original_transformed,listing_title_lowercase_contains_verschweiﬂt_transformed,listing_title_lowercase_contains_dock_transformed,listing_title_lowercase_contains_alt_transformed,listing_title_lowercase_contains_songs_transformed,listing_title_lowercase_contains_apple_transformed,listing_title_lowercase_contains_ipod_transformed,listing_title_lowercase_contains_verpackt_transformed,listing_title_lowercase_contains_bag_transformed,Partition
2604,"W",-0.386803,2005,2005,0.885634,0.910153,1.150163,1.297341,0.622151,0.622151,0.617208,0.617208,,-0.078655,6.795852,1.624247,-0.503863,6.743505,-0.057293,2.031277,1.350090,2.594068,1.723455,-0.523740,0.148858,0.657918,-1.054689,-2.238304,0.017656,0.181183,10,2,1,1,1,1,1,1,1,1,1,10.000000,6,2,4,5,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
1371,"W",-0.386803,2005,2005,0.885634,0.910153,-1.648216,-1.605935,1.130719,1.130719,0.486514,0.486514,,-0.078655,-0.249608,1.514722,1.478081,-0.190734,1.833293,1.849139,0.625030,0.129099,1.700295,1.843493,0.148858,1.110773,-1.054689,-2.238304,0.938845,0.732108,12,3,0,1,1,1,1,1,1,1,0,12.000000,6,2,5,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
3346,"W",-0.386803,2005,2005,1.098661,1.122255,-1.065221,-1.122056,0.389057,0.389057,0.527403,0.527403,9.000000,-0.078655,6.982667,1.624247,-0.503863,6.653325,-0.169843,1.844279,0.000000,2.606615,1.723455,-0.523740,0.148858,0.441059,0.000000,0.000000,-0.710935,0.401621,5,2,1,1,1,1,1,1,1,1,1,5.000000,6,2,2,5,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
1408,"W",-0.386803,2005,2005,0.885634,0.910153,-1.415018,-1.363996,1.088338,1.088338,0.486514,0.486514,,-0.078655,-0.234585,1.624247,-0.503863,-0.175654,-0.081603,1.956607,0.625030,0.274327,1.723455,-0.523740,0.148858,1.074041,-1.054689,-2.238304,0.880081,0.732108,12,2,1,1,1,1,1,0,1,1,1,12.000000,6,2,5,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
2018,"W",-0.386803,2005,2005,0.885634,0.910153,-0.015828,1.176371,0.834054,0.834054,0.486514,0.486514,,-0.078655,6.631377,1.624247,-0.503863,6.716628,-0.081603,1.956607,0.625030,2.582744,1.723455,-0.523740,0.148858,0.849872,1.074836,1.213789,0.470257,0.732108,12,2,1,1,1,1,1,1,1,1,1,12.000000,6,2,5,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
332,"W",-0.386803,2005,2005,0.672607,0.698052,-1.298419,-0.275267,1.724048,1.724048,0.486514,0.486514,,-0.078655,5.055961,1.624247,-0.503863,5.135173,-0.081603,1.956607,0.625030,2.458223,1.723455,-0.523740,0.148858,1.607335,0.838222,1.055830,1.586824,0.732108,12,2,1,1,1,0,1,1,1,1,1,12.000000,6,2,5,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
8140,"W",-0.386803,2006,2006,-1.031611,-0.998759,-0.015828,0.208613,-1.115456,-1.115456,-3.519576,-3.519576,2.000000,-0.078655,5.965388,1.624247,-0.503863,5.902540,-0.115243,1.921436,1.321516,2.533965,1.723455,-0.523740,0.148858,-1.129189,-0.818075,-1.199121,0.000000,-1.508421,7,2,1,1,1,0,1,1,1,1,1,7.000000,0,0,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
9565,"W",-0.386803,2006,2006,-0.818583,-0.786657,-0.715423,-0.154297,-1.581644,-1.581644,-3.519576,-3.519576,2.000000,-0.078655,-0.276571,1.015773,1.478081,-0.363346,1.799654,1.324393,1.321516,-0.351269,1.576392,1.843493,0.148858,-1.689200,-0.108233,0.174606,0.000000,-1.508421,7,3,0,1,1,1,1,0,1,1,1,7.000000,0,0,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
9660,"W",-0.386803,2006,2006,-0.818583,-0.786657,-0.365626,-0.154297,-1.645215,-1.645215,0.486514,0.486514,,-0.078655,-0.283504,-0.541920,1.478081,-0.224761,1.833293,-0.168867,0.625030,-0.630085,-0.605404,1.843493,0.148858,-1.768840,-0.818075,-1.199121,0.000000,0.732108,12,3,0,0,1,1,1,0,0,0,0,12.000000,6,2,5,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
1541,"W",-0.386803,2005,2005,0.885634,0.910153,-1.065221,-0.275267,1.024767,1.024767,0.486514,0.486514,,-0.078655,-0.223030,-0.541920,-0.503863,-0.164054,-0.081603,-0.168867,0.625030,0.362264,-0.605404,-0.523740,0.148858,1.018611,0.364994,0.679053,0.787465,0.732108,12,3,1,1,1,0,1,1,1,1,1,12.000000,6,2,5,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,"1_Training"
6343,"W",-0.386803,2006,2006,-1.244638,-1.210860,0.450568,1.176371,-0.543317,-0.543317,0.617208,0.617208,,-0.078655,-0.167178,1.624247,-0.503863,-0.246216,-0.057293,2.031277,1.350090,0.647249,1.723455,-0.523740,0.148858,-0.493552,0.128380,0.447947,0.000000,0.181183,10,2,1,1,1,0,1,1,1,1,1,10.000000,6,2,4,5,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
10163,"W",-0.386803,2005,2005,0.672607,0.698052,-1.531617,-1.363996,1.766429,1.766429,0.486514,0.486514,,-0.078655,1.328504,1.624247,-0.503863,1.393427,-0.081603,1.956607,0.625030,1.882423,1.723455,-0.523740,0.148858,1.641601,-0.818075,-1.199121,1.624087,0.732108,12,2,1,1,1,0,1,1,1,1,1,12.000000,6,2,5,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,"1_Training"
4197,"W",-0.386587,2005,2005,1.098661,1.122255,-0.015828,0.329582,0.198344,0.198344,0.486514,0.486514,,-0.078655,-0.216867,-0.541920,1.700771,-0.157868,2.048450,-0.168867,0.625030,0.403337,-0.605404,1.891829,0.148858,0.258945,-0.581461,-0.591237,-1.769846,0.732108,12,3,0,0,1,1,1,0,0,1,1,12.000000,6,2,5,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,"1_Training"
9221,"W",-0.366354,2006,2006,-0.818583,-0.786657,-1.298419,-1.122056,-1.475692,-1.475692,0.486514,0.486514,,-0.078655,-0.104007,0.053776,1.489215,-0.044575,1.844051,0.415638,0.625030,0.844294,1.150436,1.846035,0.148858,-1.558282,-0.818075,-1.199121,0.000000,0.732108,12,3,0,1,1,0,1,0,1,1,1,12.000000,6,2,5,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
8477,"W",-0.365708,2006,2006,-1.031611,-0.998759,0.567167,0.692492,-1.221408,-1.221408,-3.519576,-3.519576,2.000000,-0.078655,0.670605,-0.541920,-0.503863,0.587460,-0.115243,-0.204037,1.321516,1.631282,-0.605404,-0.523740,0.148858,-1.252917,-1.054689,-2.238304,0.000000,-1.508421,7,3,1,1,1,0,1,1,1,1,1,7.000000,0,0,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
448,"W",-0.365493,2005,2005,0.672607,0.698052,-0.832022,-0.638176,1.639287,1.639287,0.486514,0.486514,,4.106134,-0.284660,1.636295,-0.503863,-0.225921,-0.081603,1.968428,3.453836,-0.697495,1.725931,-0.523740,-7.694197,1.538338,-0.818075,-1.199121,1.509457,0.732108,12,2,1,1,1,1,1,1,1,1,1,12.000000,6,2,5,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
7540,"W",-0.365493,2006,2006,-1.031611,-0.998759,-1.181820,-1.122056,-0.903553,-0.903553,0.617208,0.617208,,-0.078655,-0.284660,1.636295,-0.503863,-0.364149,-0.057293,2.043098,1.350090,-0.697495,1.725931,-0.523740,0.148858,-0.887574,-1.054689,-2.238304,0.000000,0.181183,10,2,1,1,1,1,1,0,1,1,1,10.000000,6,2,4,5,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
4998,"W",-0.365493,2005,2005,1.098661,1.122255,1.499960,1.539281,-0.077130,-0.077130,0.486514,0.486514,,-0.078655,-0.248452,1.636295,-0.503863,-0.189574,-0.081603,1.968428,0.625030,0.141961,1.725931,-0.523740,0.148858,-0.011999,0.000000,0.000000,0.000000,0.732108,12,2,1,1,1,0,1,1,1,1,1,12.000000,6,2,5,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
5401,"W",-0.365493,2006,2006,-1.244638,-1.210860,-1.181820,-1.243026,-0.246653,-0.246653,0.486514,0.486514,,-0.078655,-0.262704,-0.541920,1.489215,-0.203881,1.844051,-0.168867,0.625030,-0.047296,-0.605404,1.846035,0.148858,-0.183626,0.000000,0.000000,0.000000,0.732108,12,3,0,1,1,0,1,0,1,1,1,12.000000,6,2,5,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
684,"W",-0.365493,2005,2005,0.672607,0.698052,-0.015828,0.208613,1.490955,1.490955,0.486514,0.486514,,0.682216,2.284154,1.636295,-0.503863,2.352740,-0.081603,1.968428,1.139358,2.105965,1.725931,-0.523740,-5.555182,1.416078,-0.818075,-1.199121,1.363853,0.732108,12,2,1,1,1,1,1,1,1,1,1,12.000000,6,2,5,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
3123,"W",-0.365493,2005,2005,1.098661,1.122255,-1.415018,-1.484965,0.452628,0.452628,0.676925,0.676925,1.000000,-0.078655,-0.277341,1.636295,-0.503863,-0.258653,-0.132817,2.048548,0.807188,-0.375389,1.725931,-0.523740,0.148858,0.500814,0.000000,0.000000,-0.475441,-0.324077,6,2,1,1,1,1,1,1,1,1,1,6.000000,6,2,3,5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,"1_Training"
5402,"W",-0.365277,2006,2006,-1.244638,-1.210860,-1.181820,-1.122056,-0.246653,-0.246653,0.486514,0.486514,,-0.078655,-0.281193,1.271332,1.823251,-0.222441,2.166786,1.610322,0.625030,-0.518283,1.644103,1.916381,0.148858,-0.183626,-1.054689,-2.238304,0.000000,0.732108,12,3,0,1,1,0,1,0,1,1,0,12.000000,6,2,5,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
9498,"W",-0.365277,2006,2006,-0.818583,-0.786657,-0.832022,-0.517207,-1.560453,-1.560453,-3.519576,-3.519576,2.000000,-0.078655,0.763050,-0.541920,-0.503863,0.680259,-0.115243,-0.204037,1.321516,1.675495,-0.605404,-0.523740,0.148858,-1.662837,-0.581461,-0.591237,0.000000,-1.508421,7,3,1,1,1,0,1,1,1,1,1,7.000000,0,0,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
9301,"W",-0.365277,2006,2006,-0.818583,-0.786657,-1.181820,-1.122056,-1.496882,-1.496882,0.486514,0.486514,,-0.078655,-0.265400,1.149638,1.489215,-0.206587,1.844051,1.490913,0.625030,-0.093266,1.613129,1.846035,0.148858,-1.584287,-1.054689,-2.238304,0.000000,0.732108,12,3,0,1,1,1,1,1,1,1,1,12.000000,6,2,5,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
9487,"W",-0.365277,2006,2006,-0.818583,-0.786657,-0.832022,-0.517207,-1.560453,-1.560453,0.486514,0.486514,,0.682216,-0.276956,1.636417,-0.503863,-0.218187,-0.081603,1.968548,1.139358,-0.363178,1.725956,-0.523740,-5.555182,-1.662837,-0.581461,-0.591237,0.000000,0.732108,12,2,1,1,1,1,1,1,1,1,1,12.000000,6,2,5,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
4470,"W",-0.365277,2005,2005,1.098661,1.122255,0.333969,1.176371,0.134773,0.134773,0.486514,0.486514,,-0.078655,-0.284660,0.528994,-0.503863,-0.225921,-0.081603,0.881929,0.625030,-0.697495,1.409754,-0.523740,0.148858,0.197265,0.364994,0.679053,-2.389270,0.732108,12,3,1,1,1,0,1,0,1,0,1,12.000000,6,2,5,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
6401,"W",-0.365277,2006,2006,-1.244638,-1.210860,0.567167,0.692492,-0.564508,-0.564508,0.617208,0.617208,,-0.078655,-0.285815,1.332180,1.489215,-0.365309,1.868361,1.744696,1.350090,-0.775880,1.658824,1.846035,0.148858,-0.516177,-1.054689,-2.238304,0.000000,0.181183,10,3,0,0,1,0,1,1,0,1,1,10.000000,6,2,4,5,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
2406,"W",-0.365277,2005,2005,0.885634,1.122255,0.800366,-1.605935,0.685722,0.685722,0.617208,0.617208,,-0.078655,-0.288126,-0.541920,-0.503863,-0.367629,-0.057293,-0.094197,1.350090,-0.985841,-0.605404,-0.523740,0.148858,0.716011,1.074836,1.213789,0.168042,0.181183,10,3,1,1,1,1,1,0,1,1,1,10.000000,6,2,4,5,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
1184,"W",-0.365277,2005,2005,0.672607,0.698052,1.383361,1.781221,1.236671,1.236671,0.486514,0.486514,,-0.078655,-0.156007,-0.541920,1.489215,-0.096775,1.844051,-0.168867,0.625030,0.688474,-0.605404,1.846035,0.148858,1.201839,-0.581461,-0.591237,1.076568,0.732108,12,3,0,1,1,0,1,1,1,1,1,12.000000,6,2,5,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
4534,"W",-0.365277,2005,2005,1.098661,1.122255,0.450568,0.813462,0.113583,0.113583,0.617208,0.617208,,-0.078655,-0.291978,1.636417,-0.503863,-0.371495,-0.057293,2.043218,1.350090,-2.142387,1.725956,-0.523740,0.148858,0.176594,-0.581461,-0.591237,-2.667800,0.181183,10,3,1,0,1,1,1,1,0,1,1,10.000000,6,2,4,5,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,"1_Training"
6367,"W",-0.365277,2006,2006,-1.244638,-1.210860,0.450568,0.692492,-0.543317,-0.543317,0.486514,0.486514,,-0.078655,-0.278111,0.662859,1.489215,-0.219347,1.844051,1.013278,0.625030,-0.400780,1.462071,1.846035,0.148858,-0.493552,-0.818075,-1.199121,0.000000,0.732108,12,3,0,1,1,0,1,1,1,1,1,12.000000,6,2,5,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
2439,"W",-0.365277,2005,2005,0.885634,0.910153,0.800366,1.418311,0.685722,0.685722,0.486514,0.486514,,-0.078655,-0.288511,1.636417,-0.503863,-0.229787,-0.081603,1.968548,0.625030,-1.031811,1.725956,-0.523740,0.148858,0.716011,-0.108233,0.174606,0.168042,0.732108,12,2,1,1,1,1,1,1,1,0,1,12.000000,6,2,5,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
1078,"W",-0.365277,2005,2005,0.672607,0.698052,0.916965,1.781221,1.321432,1.321432,0.617208,0.617208,,-0.078655,-0.250763,0.662859,-0.503863,-0.330122,-0.057293,1.087948,1.350090,0.115884,1.462071,-0.523740,0.148858,1.273920,0.364994,0.679053,1.178451,0.181183,10,3,1,1,1,1,1,0,1,1,1,10.000000,6,2,4,5,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
5415,"W",-0.365277,2006,2006,-1.244638,-1.210860,-1.181820,-1.243026,-0.246653,-0.246653,0.617208,0.617208,,-0.078655,-0.240363,1.271332,1.489215,-0.319682,1.868361,1.684992,1.350090,0.223510,1.644103,1.846035,0.148858,-0.183626,0.000000,0.000000,0.000000,0.181183,10,3,0,0,1,1,1,1,0,1,1,10.000000,6,2,4,5,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,"1_Training"
1314,"W",-0.365277,2005,2005,0.672607,0.910153,1.849758,-1.484965,1.151909,1.151909,0.486514,0.486514,,-0.078655,-0.211089,1.636417,-0.503863,-0.152068,-0.081603,1.968548,0.625030,0.438904,1.725956,-0.523740,0.148858,1.129073,-0.581461,-0.591237,0.967401,0.732108,12,2,1,1,1,0,1,1,1,0,1,12.000000,6,2,5,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,"1_Training"
