auct_id,gms_greater_avg,listing_start_date_year_transformed,listing_end_date_year_transformed,item_leaf_category_name_color_category_transformed,item_leaf_category_gigabytes_transformed,start_price_LogN_transformed,qty_available_per_listing_Invers_transformed,listing_start_date_month_transformed,listing_start_date_day_transformed,listing_end_date_month_transformed,listing_end_date_day_transformed,feedback_score_at_listing_time_Log10_transformed,dasy_between_weihnachten_2006_Log10_transformed,buy_it_now_price_LogN_transformed,listing_durtn_days_LogN_transformed,days_between_weihnachten_2005_Log10_transformed,start_prive > avg_transformed,start_price_is_default_transformed,start_price > gms_avg_transformed,schedule_fee_flag_transformed,qty_available_per_listing_is_default_transformed,qty > avg_transformed,listing_type_code_9_transformed,listing_type_code_7_transformed,listing_type_code_2_transformed,listing_type_code_1_transformed,listing_title_lowercase_contains_white_transformed,listing_title_lowercase_contains_warrenty_transformed,listing_title_lowercase_contains_video_transformed,listing_title_lowercase_contains_verschweißt_transformed,listing_title_lowercase_contains_verpackt_transformed,listing_title_lowercase_contains_songs_transformed,listing_title_lowercase_contains_silver_transformed,listing_title_lowercase_contains_pink_transformed,listing_title_lowercase_contains_photo_transformed,listing_title_lowercase_contains_ovp_transformed,listing_title_lowercase_contains_original_transformed,listing_title_lowercase_contains_new_transformed,listing_title_lowercase_contains_ipod_transformed,listing_title_lowercase_contains_invoice_transformed,listing_title_lowercase_contains_green_transformed,listing_title_lowercase_contains_dock_transformed,listing_title_lowercase_contains_colordisplay_transformed,listing_title_lowercase_contains_bussword_transformed,listing_title_lowercase_contains_blue_transformed,listing_title_lowercase_contains_black_transformed,listing_title_lowercase_contains_bag_transformed,listing_title_lowercase_contains_apple_transformed,listing_title_lowercase_contains_alt_transformed,_contains_gen_transformed,_contains_5gen_transformed,_contains_4gen_transformed,_contains_3gen_transformed,_contains_2gen_transformed,_contains_1gen_transformed,listing_subtitle_lowercase_contains_ovp_transformed,listing_subtitle_lowercase_contains_new_transformed,listing_durtn_days_is_default_transformed,item_leaf_category_name_article_category_meta_category_nano_transformed,item_leaf_category_name_article_category_meta_category_mini_transformed,item_leaf_category_name_article_category_meta_category_classic_transformed,is_24_days_before_weihnachten_transformed,ipix_featured_fee_flag_transformed,highlight_fee_flag_transformed,gallery_fee_flag_transformed,gallery_featured_fee_flag_transformed,feedback_score_at_listing_time_is_default_transformed,feedback > avg_transformed,category_featured_fee_flag_transformed,buy_prive > avg_transformed,buy_it_now_listed_flag_transformed,buy_it_now > gms_avg_transformed,border_fee_flag_transformed,bold_fee_flag_transformed
11483,"W",2005,2005,-0.208363,0.667938,1.890761,0.150366,0.891276,-0.944123,0.916790,-0.755054,2.477053,0.998855,-0.506275,-1.210742,0.742671,"0","0","0","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","0","1","1","0","1","1","1","1","1","1"
12283,"W",2005,2005,-0.208363,0.667938,1.890761,0.150366,0.891276,1.499951,0.916790,1.784804,2.489034,0.599319,-0.506275,-1.210742,-0.168840,"0","0","0","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","0","1","1","0","1","1","1","1","1","1"
13333,"W",2005,2005,-0.208363,0.667938,1.910271,0.150366,1.104415,0.685259,1.128988,1.784804,2.504380,0.136327,-0.506275,1.045542,-3.493543,"0","0","0","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","0","1","1","1","1","1","1"
11790,"F",2005,2005,-0.208363,0.667938,-0.589519,0.150366,0.891276,-0.013048,0.916790,0.575348,-2.140854,0.849105,-0.506275,0.163796,0.455406,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","0","1","0","1","1","1","1","1","1","1"
10820,"F",2005,2005,-0.208363,0.667938,1.752077,-6.619609,0.678138,0.452490,0.704591,1.663858,2.467851,1.343168,-0.506275,1.203594,1.265370,"0","0","1","1","0","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","0","1","1","0","1","1","1","1","1","1"
11183,"F",2005,2005,-0.208363,0.667938,1.752077,0.150366,0.678138,1.616335,0.916790,-1.117891,2.472677,1.163887,-0.506275,0.868854,1.012412,"0","0","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","0","1","1","0","1","1","1","1","1","1"
11467,"F",2005,2005,-0.208363,0.667938,1.752077,0.150366,0.891276,-1.060508,0.916790,-0.029380,2.476953,1.017369,-0.506275,1.045542,0.775084,"0","0","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","0","1","1","0","1","1","1","1","1","1"
11775,"F",2005,2005,-0.208363,0.667938,1.752077,0.150366,0.891276,-0.013048,0.916790,0.938184,2.480892,0.849105,-0.506275,0.868854,0.455406,"0","0","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","0","1","1","0","1","1","1","1","1","1"
14438,"W",2006,2006,-0.208363,0.667938,1.928981,-4.080868,-1.240108,1.267182,-0.992997,-1.480727,2.526232,-0.649888,-0.506275,0.868854,0.000000,"0","0","0","1","0","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1"
15818,"W",2006,2006,-0.208363,0.667938,1.870380,0.150366,-0.813831,-0.129432,-0.780798,0.091565,2.547456,-1.815647,-0.506275,-1.210742,0.000000,"0","0","0","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","0","1","1","1","1","1","1"
11355,"W",2005,2005,-0.208363,0.667938,1.948625,-5.491280,0.891276,-1.409661,0.916790,-1.117891,1.252774,1.072643,-0.506275,-0.602499,0.868421,"0","0","0","1","0","1","0","1","1","0","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","0","1","1","1","1","1","1"
15315,"F",2006,2006,-0.208363,0.667938,1.803132,-4.080868,-1.026969,0.568875,-0.780798,-1.601673,2.537626,-1.247769,-0.506275,1.203594,0.000000,"0","0","1","1","0","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","0","1","1","1","1","1","1"
15761,"F",2006,2006,-0.208363,0.667938,1.768002,0.150366,-0.813831,-0.362201,-0.780798,0.212511,2.546731,-1.762241,-0.506275,0.163796,0.000000,"0","0","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","0","1","1","1","1","1","1"
13990,"F",2006,2006,-0.208363,0.667938,-0.589519,0.150366,-1.240108,-0.362201,-1.205195,0.817239,1.522502,-0.334450,-0.506275,1.203594,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","0","1","1","1","0","1","1","0","1","1","1","1","1","1"
15431,"W",2006,2006,-0.208363,1.520696,1.697638,0.150366,-1.026969,1.267182,-0.780798,-1.238836,-0.058472,-1.398505,-0.506275,0.668542,0.000000,"1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","0"
14484,"F",2006,2006,-0.208363,1.520696,-0.589519,0.150366,-1.240108,1.383566,-0.992997,-1.117891,2.474095,-0.672926,-0.506275,1.203594,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1"
15507,"F",2006,2006,-0.208363,1.520696,-0.589519,0.150366,-1.026969,1.499951,-0.780798,-0.634108,2.504221,-1.449418,-0.506275,1.203594,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1"
13831,"W",2006,2006,-0.208363,0.667938,-0.589519,0.150366,-1.240108,-0.827739,-1.205195,-0.029380,-0.158125,-0.246668,1.937203,0.668542,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","0","1","1","1"
7163,"F",2006,2006,-0.208363,2.373455,-0.589519,0.150366,-1.026969,-1.526046,-0.992997,-0.392217,2.477757,-0.812631,-0.506275,1.203594,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1"
9545,"F",2006,2006,-0.208363,2.373455,-0.589519,0.150366,-0.813831,-0.711354,-0.780798,0.454402,2.510952,-1.682826,-0.506275,1.203594,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1"
9754,"F",2006,2006,-0.208363,2.373455,1.551896,0.150366,-0.813831,-0.362201,-0.780798,0.454402,-0.868002,-1.762241,1.937203,0.668542,0.000000,"1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","0","1","1","1"
9833,"W",2006,2006,-0.208363,2.373455,1.928981,0.150366,-0.813831,-0.129432,-0.780798,-0.150326,2.547427,-1.815647,-0.506275,0.000000,0.000000,"0","0","0","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","0","1","1","0","1","1","1","1","1","1"
4708,"W",2005,2005,-0.208363,2.373455,1.910271,0.150366,1.104415,0.685259,1.128988,1.542912,2.504380,0.136327,-0.506275,0.668542,-3.493543,"0","0","0","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","0","1","1","1","1","1","1"
5118,"W",2005,2006,-0.208363,2.373455,1.946954,0.150366,1.104415,1.732719,-1.205195,-1.238836,2.509012,-0.052770,-0.506275,0.437299,0.000000,"0","0","0","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","0","1","1","1","1","1","1"
5694,"W",2006,2006,-0.208363,2.373455,1.910271,0.150366,-1.240108,-0.711354,-1.205195,-0.392217,2.515894,-0.268519,-0.506275,-0.602499,0.000000,"0","0","0","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","0","1","1","1","1","1","1"
4707,"W",2005,2005,-0.208363,2.373455,1.946954,0.150366,1.104415,0.685259,1.128988,0.938184,2.504380,0.136327,-0.506275,-1.210742,-3.493543,"0","0","0","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1"
13422,"W",2005,2005,-0.208363,0.667938,1.964246,0.150366,1.104415,1.150797,1.128988,1.301021,2.506433,0.052862,-0.506275,-2.250540,0.000000,"0","0","0","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1"
13104,"W",2005,2005,-0.208363,0.667938,-0.589519,0.150366,1.104415,-0.013048,1.128988,1.180076,0.214186,0.259840,-0.506275,1.203594,-1.802140,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1"
13572,"W",2005,2006,-0.208363,0.667938,-0.589519,0.150366,1.104415,1.849104,-1.205195,-0.996945,0.001896,-0.074072,-0.506275,0.668542,0.000000,"1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1"
14887,"F",2006,2006,-0.208363,0.667938,-0.589519,0.150366,-1.026969,-0.944123,-0.992997,-0.150326,-0.834725,-0.931037,1.963574,0.668542,0.000000,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1"
10807,"W",2005,2005,-0.208363,0.667938,1.892730,-4.080868,0.678138,0.336106,0.704591,0.575348,2.108979,1.360867,-0.506275,-1.210742,1.288522,"0","0","0","1","0","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","0","1","1","1","1","0","0"
11441,"W",2005,2005,-0.208363,0.667938,0.145126,0.150366,0.891276,-1.176892,0.916790,-0.875999,-0.720712,1.035838,-0.506275,-0.602499,0.806829,"1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","1","1","1","1","1","1","1","1","1","1","1"
10870,"W",2005,2005,-0.208363,0.667938,-0.589519,0.150366,0.678138,0.568875,0.704591,1.421967,0.642789,1.325428,-0.506275,0.668542,1.241864,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","0","0","0","1","1","1","1","1","1","1","1","1","1","1"
13848,"F",2006,2006,-0.208363,0.667938,1.463959,0.150366,-1.240108,-0.827739,-1.205195,0.333457,1.058484,-0.246668,-0.506275,1.203594,0.000000,"1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1"
5207,"W",2006,2006,-0.208363,2.373455,-0.589519,0.150366,-1.240108,-1.642430,-1.205195,-0.875999,-0.984317,-0.095435,-0.506275,0.668542,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1"
8022,"F",2006,2006,-2.570982,-0.696476,1.278626,0.150366,-1.026969,-0.362201,-0.992997,0.817239,1.072247,-1.051308,-0.506275,1.203594,0.000000,"1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
12700,"W",2005,2005,-0.208363,0.667938,-0.589519,0.150366,1.104415,-0.944123,1.128988,-0.392217,-0.903745,0.421476,-0.506275,0.163796,-0.822983,"1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0"
9113,"W",2006,2006,-0.208363,-0.867028,1.697638,0.150366,-0.813831,-1.526046,-0.780798,-0.755054,-0.469283,-1.500674,-0.506275,0.668542,0.000000,"0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
8749,"F",2006,2006,-0.208363,-0.867028,-0.273124,0.150366,-1.026969,1.150797,-0.780798,-1.359782,-1.472226,-1.373174,-0.506275,0.668542,0.000000,"1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0"
5609,"W",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.240108,-0.827739,-1.205195,-0.029380,-2.140854,-0.246668,-0.506275,0.668542,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1"
5690,"W",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.240108,-0.711354,-1.205195,-0.150326,-2.140854,-0.268519,-0.506275,0.163796,0.000000,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1"
7419,"F",2006,2006,-0.208363,-0.696476,1.697638,0.150366,-1.026969,-1.409661,-0.992997,-1.117891,-0.158125,-0.836166,1.986318,-0.602499,0.000000,"1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","0","0","0","1","1"
1818,"F",2005,2005,-0.208363,-0.696476,1.649545,0.150366,0.891276,-0.362201,0.916790,0.212511,-1.472226,0.905606,-0.506275,0.163796,0.569502,"1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0"
4564,"F",2005,2005,-0.208363,-0.696476,1.512514,0.150366,1.104415,0.452490,1.128988,0.817239,-2.140854,0.177720,-0.506275,-0.602499,-2.707085,"1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1"
6206,"F",2006,2006,-0.208363,-0.696476,1.512514,0.150366,-1.240108,0.103337,-1.205195,0.454402,-1.610979,-0.423254,-0.506275,-0.602499,0.000000,"1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
1644,"W",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,0.891276,-0.827739,0.916790,-0.271271,0.245999,0.980296,-0.506275,0.163796,0.709560,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","0","1","1","1","1","1","1","1","1","1","1","0"
3539,"W",2005,2005,-0.208363,-0.696476,1.921495,0.150366,1.104415,-0.711354,1.128988,-0.755054,0.587106,0.381386,-0.506275,0.000000,-1.015682,"0","0","0","1","1","1","0","1","1","0","1","0","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
8714,"F",2006,2006,-0.208363,-0.867028,-0.589519,0.150366,-1.026969,1.034413,-0.780798,-1.722618,0.716493,-1.347928,1.911862,0.163796,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","0","0","0","1","1"
8567,"W",2006,2006,-0.208363,-0.867028,1.817397,0.150366,-1.026969,0.685259,-0.992997,1.059130,-0.868002,-1.272686,-0.506275,-0.602499,0.000000,"0","0","0","0","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","0","1","0","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0"
6305,"F",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.240108,0.336106,-1.205195,0.938184,-0.098688,-0.468046,1.937203,0.163796,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1"
6960,"F",2006,2006,-0.208363,-0.696476,1.718458,0.150366,-1.240108,1.616335,-1.205195,1.663858,-0.294249,-0.719211,-0.506275,0.000000,0.000000,"1","0","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
4740,"W",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,1.104415,0.801644,1.128988,1.421967,-1.364601,0.115546,-0.506275,0.163796,-4.117790,"1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
5588,"W",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.240108,-0.362201,-1.205195,0.817239,-0.834725,-0.334450,-0.506275,1.203594,0.000000,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
7512,"W",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.026969,-1.176892,-0.992997,-0.392217,0.409748,-0.883454,-0.506275,0.668542,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
4996,"W",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,1.104415,1.499951,1.128988,1.663858,-0.190837,-0.010342,-0.506275,-2.250540,0.000000,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
8372,"F",2006,2006,-0.208363,-0.867028,-0.589519,0.150366,-1.026969,1.267182,-0.780798,-1.238836,0.252792,-1.398505,-0.506275,0.668542,0.000000,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1","0"
5895,"F",2006,2006,-0.208363,-0.696476,-0.589519,0.150366,-1.240108,-0.362201,-1.205195,-0.029380,0.269368,-0.334450,-0.506275,-0.602499,0.000000,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
8797,"W",2006,2006,-0.208363,-0.867028,-0.589519,0.150366,-1.026969,1.267182,-0.780798,-1.238836,-0.516762,-1.398505,2.026694,0.668542,0.000000,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","0","0","0","0","0"
9585,"F",2006,2006,-0.208363,-0.867028,-0.589519,0.150366,-0.813831,-0.362201,-0.780798,0.454402,-0.500411,-1.762241,2.026694,0.668542,0.000000,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","0","0","0","0","1"
4264,"F",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,1.104415,0.103337,1.128988,0.696293,-0.650003,0.239392,1.856631,0.163796,-1.983476,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1"
8475,"F",2006,2006,-0.208363,-0.867028,1.727098,0.150366,-1.026969,0.568875,-0.992997,0.817239,0.421776,-1.247769,-0.506275,-1.210742,0.000000,"0","0","1","1","1","1","0","1","1","0","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
4682,"F",2005,2005,-0.208363,-0.696476,-0.589519,0.150366,1.104415,0.685259,1.128988,0.817239,-0.650003,0.136327,1.927231,-2.250540,-3.493543,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1"
9000,"F",2006,2006,-0.208363,-0.867028,1.688417,0.150366,-0.813831,-1.642430,-0.780798,-1.722618,0.451714,-1.475003,1.829469,0.000000,0.000000,"0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
