auct_id,gms_greater_avg,listing_start_date_year_transformed,listing_end_date_year_transformed,item_leaf_category_name_color_category_transformed,item_leaf_category_gigabytes_transformed,start_price_LogN_transformed,qty_available_per_listing_Invers_transformed,listing_start_date_month_transformed,listing_start_date_day_transformed,listing_end_date_month_transformed,listing_end_date_day_transformed,feedback_score_at_listing_time_Log10_transformed,dasy_between_weihnachten_2006_Log10_transformed,buy_it_now_price_LogN_transformed,listing_durtn_days_LogN_transformed,days_between_weihnachten_2005_Log10_transformed,start_prive > avg_transformed,start_price_is_default_transformed,start_price > gms_avg_transformed,schedule_fee_flag_transformed,qty_available_per_listing_is_default_transformed,qty > avg_transformed,listing_type_code_9_transformed,listing_type_code_7_transformed,listing_type_code_2_transformed,listing_type_code_1_transformed,listing_title_lowercase_contains_white_transformed,listing_title_lowercase_contains_warrenty_transformed,listing_title_lowercase_contains_video_transformed,listing_title_lowercase_contains_verschweißt_transformed,listing_title_lowercase_contains_verpackt_transformed,listing_title_lowercase_contains_songs_transformed,listing_title_lowercase_contains_silver_transformed,listing_title_lowercase_contains_pink_transformed,listing_title_lowercase_contains_photo_transformed,listing_title_lowercase_contains_ovp_transformed,listing_title_lowercase_contains_original_transformed,listing_title_lowercase_contains_new_transformed,listing_title_lowercase_contains_ipod_transformed,listing_title_lowercase_contains_invoice_transformed,listing_title_lowercase_contains_green_transformed,listing_title_lowercase_contains_dock_transformed,listing_title_lowercase_contains_colordisplay_transformed,listing_title_lowercase_contains_bussword_transformed,listing_title_lowercase_contains_blue_transformed,listing_title_lowercase_contains_black_transformed,listing_title_lowercase_contains_bag_transformed,listing_title_lowercase_contains_apple_transformed,listing_title_lowercase_contains_alt_transformed,_contains_gen_transformed,_contains_5gen_transformed,_contains_4gen_transformed,_contains_3gen_transformed,_contains_2gen_transformed,_contains_1gen_transformed,listing_subtitle_lowercase_contains_ovp_transformed,listing_subtitle_lowercase_contains_new_transformed,listing_durtn_days_is_default_transformed,item_leaf_category_name_article_category_meta_category_nano_transformed,item_leaf_category_name_article_category_meta_category_mini_transformed,item_leaf_category_name_article_category_meta_category_classic_transformed,is_24_days_before_weihnachten_transformed,ipix_featured_fee_flag_transformed,highlight_fee_flag_transformed,gallery_fee_flag_transformed,gallery_featured_fee_flag_transformed,feedback_score_at_listing_time_is_default_transformed,feedback > avg_transformed,category_featured_fee_flag_transformed,buy_prive > avg_transformed,buy_it_now_listed_flag_transformed,buy_it_now > gms_avg_transformed,border_fee_flag_transformed,bold_fee_flag_transformed,Partition
5931,"F",2006,2006,-0.995902,-0.696476,1.279388,0.150366,-1.240108,-0.362201,-1.205195,-0.150326,-0.454442,-0.334450,1.859554,-1.210742,0.000000,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
9948,"F",2006,2006,0.579177,-0.696476,-0.589519,0.150366,-0.813831,0.103337,-0.780798,0.091565,0.239108,-1.869429,1.829469,0.000000,0.000000,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
7975,"F",2006,2006,0.579177,-0.696476,-0.589519,0.150366,-1.026969,-0.362201,-0.992997,0.454402,-0.774357,-1.051308,-0.506275,0.668542,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
1678,"W",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.891276,-0.711354,0.916790,0.091565,-0.608036,0.961692,-0.506275,0.668542,0.675722,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,"1_Training"
1371,"W",2005,2005,1.366717,-0.696476,1.754770,0.150366,0.891276,-1.642430,0.916790,-1.601673,0.130615,1.109272,1.911862,-2.250540,0.927643,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,"1_Training"
210,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.678138,-1.526046,0.704591,-0.392217,-0.033411,1.638607,-0.506275,1.203594,1.618220,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,"1_Training"
11921,"F",2005,2005,1.366717,-0.525924,1.551896,0.150366,0.891276,0.452490,0.916790,1.663858,0.496464,0.773114,-0.506275,1.203594,0.288803,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
1391,"F",2005,2005,0.579177,-0.696476,1.642732,0.150366,0.891276,-1.526046,0.916790,-1.480727,-0.868002,1.090979,-0.506275,-2.250540,0.898316,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
1281,"W",2005,2005,0.579177,-0.696476,-0.589519,0.150366,0.678138,1.732719,0.916790,-1.117891,0.860377,1.145725,-0.506275,0.668542,0.984671,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
4557,"W",2005,2005,1.366717,-0.696476,-0.589519,0.150366,1.104415,0.452490,1.128988,0.575348,0.151866,0.177720,-0.506275,-2.250540,-2.707085,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
6758,"W",2006,2006,-2.570982,-0.696476,1.817397,0.150366,-1.240108,1.267182,-1.205195,1.784804,2.526232,-0.649888,-0.506275,-0.170944,0.000000,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
5116,"W",2005,2006,-0.995902,-0.696476,1.803132,0.150366,1.104415,1.732719,-1.205195,-1.238836,2.508981,-0.052770,-0.506275,0.437299,0.000000,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
4895,"W",2005,2005,-0.995902,-0.696476,1.826666,0.150366,1.104415,1.150797,1.128988,1.301021,0.814217,0.052862,-0.506275,-2.250540,0.000000,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
5115,"W",2005,2005,-0.995902,-0.696476,1.803132,0.150366,1.104415,1.732719,1.128988,1.905749,2.508981,-0.052770,-0.506275,-2.250540,0.000000,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
7494,"W",2006,2006,0.579177,-0.696476,1.778318,0.150366,-1.026969,-1.176892,-0.992997,-0.271271,2.531140,-0.883454,-0.506275,0.868854,0.000000,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
4328,"W",2005,2005,1.366717,-0.696476,1.793367,0.150366,1.104415,0.219721,1.128988,0.212511,2.501935,0.218890,-0.506275,0.000000,-2.189059,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
4715,"W",2005,2005,1.366717,-0.696476,1.793367,0.150366,1.104415,0.685259,1.128988,1.421967,2.504411,0.136327,-0.506275,0.437299,-3.493543,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
13331,"W",2005,2005,1.366717,-0.525924,1.849046,0.150366,1.104415,0.685259,1.128988,0.696293,2.504285,0.136327,-0.506275,0.000000,-3.493543,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,"1_Training"
5961,"F",2006,2006,-2.570982,-0.696476,-0.589519,0.150366,-1.240108,-0.245817,-1.205195,0.575348,0.050438,-0.356555,-0.506275,0.668542,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
3592,"W",2005,2005,1.366717,-0.696476,-0.589519,0.150366,1.104415,-0.478585,1.128988,0.333457,0.070537,0.341085,-0.506275,0.668542,-1.235997,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
4767,"W",2005,2005,-0.995902,-0.696476,-0.589519,0.150366,1.104415,0.801644,1.128988,1.421967,0.822568,0.115546,-0.506275,0.163796,-4.117790,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
13293,"W",2005,2005,1.366717,-0.525924,-0.589519,0.150366,1.104415,0.568875,1.128988,1.421967,0.040065,0.157052,-0.506275,0.668542,-3.050633,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
3759,"W",2005,2005,-2.570982,-0.696476,1.727098,0.150366,1.104415,-0.478585,1.128988,-0.513163,-0.142565,0.341085,1.887814,0.000000,-1.235997,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,"1_Training"
10009,"F",2005,2005,1.366717,-0.525924,-0.589519,0.150366,0.464999,1.150797,0.704591,-1.601673,-2.140854,1.757013,-0.506275,0.668542,1.742879,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,"1_Training"
10105,"W",2005,2005,1.366717,-0.525924,1.861965,0.150366,0.464999,1.499951,0.704591,-1.117891,2.456796,1.706492,-0.506275,0.868854,1.690684,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
10266,"W",2005,2005,1.366717,-0.525924,1.861965,0.150366,0.678138,-1.060508,0.704591,-0.513163,2.460486,1.570113,-0.506275,0.163796,1.542176,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
4851,"W",2005,2005,1.366717,-0.696476,-0.589519,0.150366,1.104415,1.034413,1.128988,1.905749,-0.903745,0.073814,-0.506275,0.668542,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
1578,"W",2005,2005,0.579177,-0.696476,-0.589519,0.150366,0.891276,-0.944123,0.916790,-0.634108,2.575278,0.998855,-0.506275,-0.602499,0.742671,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,"1_Training"
1723,"F",2005,2005,0.579177,-0.696476,-0.589519,0.150366,0.891276,-0.594970,0.916790,-0.271271,2.578738,0.943042,-0.506275,-0.602499,0.641123,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,"1_Training"
1730,"F",2005,2005,0.579177,-0.696476,1.752077,0.150366,0.891276,-0.594970,0.916790,-0.271271,2.578738,0.943042,-0.506275,-0.602499,0.641123,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,"1_Training"
1774,"F",2005,2005,0.579177,-0.696476,-0.589519,0.150366,0.891276,-0.478585,0.916790,0.091565,2.579957,0.924347,-0.506275,0.163796,0.605729,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,"1_Training"
1976,"F",2005,2005,0.579177,-0.696476,-0.589519,0.150366,0.891276,-0.129432,0.916790,0.212511,2.583195,0.867985,-0.506275,-0.602499,0.494385,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,"1_Training"
1971,"F",2005,2005,0.579177,-0.696476,-0.589519,0.150366,0.891276,-0.129432,0.916790,0.212511,2.583195,0.867985,-0.506275,-0.602499,0.494385,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,"1_Training"
2154,"F",2005,2005,0.579177,-0.696476,-0.589519,0.150366,0.891276,0.219721,0.916790,0.575348,2.586491,0.811204,-0.506275,-0.602499,0.374357,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,"1_Training"
2447,"F",2005,2005,0.579177,-0.696476,-0.589519,0.150366,0.891276,0.801644,0.916790,1.180076,2.590984,0.715621,-0.506275,-0.602499,0.150837,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,"1_Training"
3346,"W",2005,2005,0.579177,-0.696476,1.778318,0.150366,1.104415,-1.060508,1.128988,-1.117891,2.608113,0.441442,-0.506275,0.000000,-0.734983,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,"1_Training"
2386,"F",2005,2005,0.579177,-0.696476,-0.589519,0.150366,0.891276,0.685259,0.916790,1.059130,0.527973,0.734833,-0.506275,-0.602499,0.198213,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
9233,"F",2006,2006,0.579177,-0.696476,-0.589519,0.150366,-0.813831,-1.293277,-0.780798,-0.513163,-0.273722,-1.552275,-0.506275,0.668542,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
7897,"F",2006,2006,0.579177,-0.696476,-0.589519,0.150366,-1.026969,-0.478585,-0.992997,0.333457,-0.834725,-1.027102,-0.506275,0.668542,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
31,"F",2005,2005,0.579177,-0.696476,-0.589519,0.150366,0.464999,1.034413,0.704591,-1.722618,0.399904,1.773779,-0.506275,0.668542,1.759891,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
5520,"F",2006,2006,0.579177,-0.696476,1.595782,0.150366,-1.240108,-0.944123,-1.205195,-0.996945,0.279047,-0.224879,-0.506275,0.000000,0.000000,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
3169,"F",2005,2005,0.579177,-0.696476,-0.589519,0.150366,1.104415,-1.293277,1.128988,-0.996945,0.151866,0.481218,-0.506275,-0.602499,-0.572772,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"1_Training"
1978,"F",2005,2005,1.366717,-0.696476,1.512514,0.150366,0.891276,-0.129432,0.916790,-0.150326,-0.942350,0.867985,1.797307,0.000000,0.494385,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,"1_Training"
8045,"F",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-1.026969,-0.245817,-0.992997,-0.271271,-0.903745,-1.075591,1.762761,0.000000,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,"1_Training"
7085,"W",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-1.240108,1.849104,-1.205195,1.905749,0.524145,-0.765778,1.939663,0.000000,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,"1_Training"
5082,"W",2005,2006,1.366717,-0.696476,-0.589519,0.150366,1.104415,1.616335,-1.205195,-1.722618,-0.426062,-0.031526,-0.506275,-0.602499,0.000000,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
2585,"W",2005,2005,1.366717,-0.696476,1.817374,0.150366,0.891276,1.150797,0.916790,1.784804,0.633688,0.657691,-0.506275,0.163796,-0.000719,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
5291,"W",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-1.240108,-1.409661,-1.205195,-0.875999,-0.058472,-0.138339,-0.506275,0.163796,0.000000,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
375,"W",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.678138,-1.176892,0.704591,-0.392217,-0.112875,1.587294,-0.506275,0.668542,1.561542,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,"1_Training"
1004,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.678138,0.918028,0.704591,1.784804,-0.803598,1.271960,-0.506275,0.668542,1.169114,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
466,"W",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.678138,-0.711354,0.704591,0.091565,0.303946,1.518337,-0.506275,0.668542,1.482572,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,"1_Training"
1582,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.891276,-0.944123,0.916790,-0.392217,0.492377,0.998855,-0.506275,0.163796,0.742671,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,"1_Training"
4960,"W",2005,2005,1.366717,-0.696476,-0.589519,0.150366,1.104415,1.383566,1.128988,1.784804,-0.412475,0.010784,-0.506275,-0.602499,0.000000,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
1880,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.891276,-0.245817,0.916790,0.575348,-0.039555,0.886819,-0.506275,0.668542,0.532401,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
5359,"F",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-1.240108,-1.293277,-1.205195,-0.996945,0.235626,-0.159882,1.961237,-0.602499,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,"1_Training"
6267,"W",2006,2006,1.366717,-0.696476,1.754770,0.150366,-1.240108,0.336106,-1.205195,0.333457,0.595465,-0.468046,-0.506275,0.000000,0.000000,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
4962,"W",2005,2006,1.366717,-0.696476,-0.589519,0.150366,1.104415,1.383566,-1.205195,-1.722618,-0.628563,0.010784,-0.506275,0.163796,0.000000,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,"1_Training"
4038,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,1.104415,-0.245817,1.128988,0.333457,0.822568,0.300570,-0.506275,0.163796,-1.493191,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
4231,"W",2005,2005,1.366717,-0.696476,-0.589519,0.150366,1.104415,-0.013048,1.128988,0.091565,0.486180,0.259840,1.961237,-2.250540,-1.802140,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,"1_Training"
290,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.678138,-1.409661,0.704591,-0.271271,-0.399260,1.621541,-0.506275,1.203594,1.599558,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
468,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.678138,-0.711354,0.704591,0.091565,0.168217,1.518337,-0.506275,0.668542,1.482572,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
7167,"F",2006,2006,1.366717,-0.696476,1.196165,0.150366,-1.026969,-1.642430,-0.992997,-1.722618,-0.127491,-0.789169,1.829469,0.000000,0.000000,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,"1_Training"
