auct_id;item_leaf_category_name;listing_title;listing_subtitle;listing_start_date;listing_end_date;listing_durtn_days;listing_type_code;feedback_score_at_listing_time;start_price;buy_it_now_price;buy_it_now_listed_flag;bold_fee_flag;category_featured_fee_flag;gallery_fee_flag;gallery_featured_fee_flag;ipix_featured_fee_flag;highlight_fee_flag;schedule_fee_flag;border_fee_flag;qty_available_per_listing;gms;category_avg_gms;gms_greater_avg;listing_start_date_in_weeks;listing_start_date_month;listing_start_date_day;listing_start_date_year;item_leaf_category_name_article_category;item_leaf_category_name_color_category;_article_meta_mini;_article_meta_nano;_article_meta_classic;_article_40;_article_30;_article_20;_article_4;_article_2;item_leaf_category_name_color_category_Blau_flag;item_leaf_category_name_color_category_Gold_flag;item_leaf_category_name_color_category_Grün_flag;item_leaf_category_name_color_category_Pink_flag;item_leaf_category_name_color_category_Silber_flag;item_leaf_category_name_color_category_Sonsti_flag;listing_type_code_1;listing_type_code_2;listing_type_code_7;listing_type_code_9;listing_title_lowercase_contains_new;listing_subtitle_lowercase_contains_new;listing_title_lowercase_contains_ovp;listing_title_lowercase_contains_black;listing_title_lowercase_contains_silver;listing_title_lowercase_contains_white;listing_title_lowercase_contains_green;listing_title_lowercase_contains_pink;listing_title_lowercase_contains_blue;listing_title_lowercase_contains_photo;listing_title_lowercase_contains_bussword;listing_title_lowercase_contains_invoice;listing_title_lowercase_contains_video;listing_title_lowercase_contains_warrenty;listing_title_lowercase_contains_colordisplay;listing_title_lowercase_contains_original;listing_title_lowercase_contains_verschweißt;listing_title_lowercase_contains_dock;listing_title_lowercase_contains_alt;listing_title_lowercase_contains_songs;listing_title_lowercase_contains_verpackt;listing_title_lowercase_contains_bag
7938;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'Apple Ipod Mini 4GB blau - NEU - OVP';'';2006-02-12;2006-02-19;7;1;182;1.000000;0.000000;'N';'N';'N';'Y';'N';'Y';'N';'Y';'N';1;156.780000;161.512000;0;5536.857143;2;12;2006;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
25;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'Apple iPOD Mini 4GB Blau - Neu mit Rechnung';'';2005-09-23;2005-10-03;10;1;120;1.000000;0.000000;'N';'Y';'N';'Y';'N';'N';'N';'N';'N';1;158.000000;161.512000;0;5516.571429;9;23;2005;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
4137;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'Apple Ipod mini 4GB blau -OVP- MP3 Player';'Aus New York -> keine Lautstärkenbegrenzung';2005-12-15;2005-12-20;5;1;99;1.000000;0.000000;'N';'N';'N';'Y';'N';'N';'N';'Y';'N';1;171.990000;161.512000;1;5528.428571;12;15;2005;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
2755;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'Apple iPod Mini 4GB blau -wie neu-';'';2005-11-27;2005-12-04;7;1;512;1.000000;0.000000;'N';'N';'N';'N';'N';'N';'N';'N';'N';1;156.000000;161.512000;0;5525.857143;11;27;2005;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
7469;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'Apple iPod mini 4GB Blau ! NEU & OVP! Garantie';'';2006-02-04;2006-02-14;10;1;1;1.000000;0.000000;'N';'N';'N';'N';'N';'N';'N';'Y';'N';1;211.000000;161.512000;1;5535.714286;2;4;2006;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F'
7329;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'Apple iPod mini 4GB Blau !!!! Mit extra !!!';'';2006-02-02;2006-02-05;3;1;34;1.000000;0.000000;'N';'N';'N';'N';'N';'N';'N';'N';'N';1;156.000000;161.512000;0;5535.428571;2;2;2006;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
1531;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'Apple iPod mini 4GB Blau !!NEU + OVP NOCH VERSCHWEIßT!!';'';2005-11-06;2005-11-13;7;1;118;1.000000;0.000000;'N';'N';'N';'Y';'N';'Y';'N';'Y';'N';1;174.010000;161.512000;1;5522.857143;11;6;2005;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F'
2725;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'Apple iPod mini 4GB blau * 4 GB blue * mp3 Player *NEU*';'';2005-11-27;2005-12-02;5;1;51;1.000000;0.000000;'N';'N';'N';'N';'N';'N';'N';'N';'N';1;161.000000;161.512000;0;5525.857143;11;27;2005;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
3815;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'Apple iPod mini 4GB blau *neuwertig* Zubehör + Garantie';'+Ledertasche+   +neuer Ersatzakku+   +Musik+';2005-12-11;2005-12-18;7;1;41;1.000000;0.000000;'N';'N';'N';'N';'N';'N';'Y';'N';'N';1;189.000000;161.512000;1;5527.857143;12;11;2005;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'W';'W';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F'
9061;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'apple ipod mini 4GB blau *TOP* i-pod mp3-Player 4 GB';'MEGAPAKET Schutzhüllen Schutzfolien Armband';2006-03-01;2006-03-08;7;1;126;1.000000;0.000000;'N';'N';'N';'Y';'N';'N';'Y';'N';'N';1;140.000000;161.512000;0;5539.285714;3;1;2006;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
5852;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'Apple iPod mini 4GB blau / OVP / inkl. iTrip!';'';2006-01-11;2006-01-16;5;1;26;1.000000;0.000000;'N';'N';'N';'N';'N';'Y';'N';'N';'N';1;171.500000;161.512000;1;5532.285714;1;11;2006;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
6225;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'Apple iPod mini 4GB blau / OVP / inkl. iTrip!';'';2006-01-18;2006-01-21;3;1;19;1.000000;0.000000;'N';'N';'N';'Y';'N';'Y';'N';'Y';'N';1;220.000000;161.512000;1;5533.285714;1;18;2006;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
2320;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'Apple iPod Mini 4GB blau + orginal Zubehör + OVP';'';2005-11-20;2005-11-27;7;1;7;1.000000;0.000000;'N';'N';'N';'Y';'N';'N';'N';'N';'N';1;144.250000;161.512000;0;5524.857143;11;20;2005;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
7540;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'Apple Ipod mini 4gb blau + Viel Zubehör';'';2006-02-05;2006-02-06;1;9;20;179.990000;0.000000;'N';'N';'N';'Y';'N';'Y';'N';'N';'N';1;179.990000;161.512000;1;5535.857143;2;5;2006;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
674;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'Apple iPod mini 4GB Blau +iPod mini Dock Mit Kassenbon';'';2005-10-14;2005-10-21;7;1;26;1.000000;0.000000;'N';'N';'N';'N';'N';'N';'N';'N';'N';1;161.000000;161.512000;0;5519.571429;10;14;2005;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F'
2705;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'Apple iPod Mini 4GB Blau fast neu i pod';'';2005-11-27;2005-12-04;7;1;34;1.000000;125.000000;'Y';'N';'N';'N';'N';'Y';'N';'Y';'N';1;149.000000;161.512000;0;5525.857143;11;27;2005;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
3733;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'Apple iPod mini 4GB blau in OVP und NEU';'Ungebraucht und orginal verpackt';2005-12-10;2005-12-17;7;1;65;1.000000;0.000000;'N';'N';'N';'Y';'N';'N';'N';'N';'N';1;211.000000;161.512000;1;5527.714286;12;10;2005;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
7032;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'Apple iPod Mini 4GB blau NEU & OVP';'';2006-01-29;2006-02-05;7;1;205;1.990000;0.000000;'N';'N';'N';'N';'N';'N';'N';'N';'N';1;202.000000;161.512000;1;5534.857143;1;29;2006;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
1253;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'Apple iPod Mini 4GB blau Neu!!! & OVP!!! i pod 4 GB';'';2005-10-29;2005-11-05;7;1;21;1.000000;0.000000;'N';'N';'N';'N';'N';'Y';'N';'N';'N';1;196.000000;161.512000;1;5521.714286;10;29;2005;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
6763;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'Apple IPOD Mini 4GB Blau Neue Version OVP & NEU + iTrip';'';2006-01-26;2006-01-27;1;9;138;193.000000;0.000000;'N';'N';'N';'N';'N';'N';'N';'N';'N';1;193.000000;161.512000;1;5534.428571;1;26;2006;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'W';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
8301;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'Apple iPod mini 4GB blau Neuwtg  Rechnung, Musik inOVP';'';2006-02-17;2006-02-20;3;1;346;1.000000;0.000000;'N';'N';'N';'N';'N';'N';'N';'N';'N';1;167.770000;161.512000;1;5537.571429;2;17;2006;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F'
4468;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'Apple Ipod Mini 4GB blau nur 9 Monate alt Restgarantie';'';2005-12-18;2005-12-25;7;1;252;1.000000;0.000000;'N';'N';'N';'Y';'N';'N';'N';'N';'N';1;169.880000;161.512000;1;5528.857143;12;18;2005;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'W';'F';'F';'F'
71;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'Apple Ipod mini 4GB blau OVP';'';2005-09-25;2005-10-02;7;1;47;1.000000;0.000000;'N';'N';'N';'N';'N';'N';'N';'N';'N';1;124.000000;161.512000;0;5516.857143;9;25;2005;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
9761;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'Apple iPod Mini 4GB blau OVP + Restgarantie + Rechnung';'';2006-03-12;2006-03-22;10;1;147;1.000000;160.000000;'Y';'N';'N';'Y';'N';'N';'N';'N';'N';1;176.560000;161.512000;1;5540.857143;3;12;2006;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F'
2811;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'Apple iPod Mini 4GB blau OVP mit Zubehör WIE NEU !!!';'+ mit Kassenbon noch über 18 Monate Herstellergarantie';2005-11-28;2005-11-29;1;9;142;189.950000;0.000000;'N';'N';'N';'Y';'N';'Y';'N';'N';'N';1;189.950000;161.512000;1;5526.000000;11;28;2005;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'W';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
3287;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'Apple iPod mini 4GB blau Sennheiser HD 497';'';2005-12-05;2005-12-05;0;1;1744;99.000000;139.000000;'Y';'N';'N';'N';'N';'N';'N';'N';'N';1;139.000000;161.512000;0;5527.000000;12;5;2005;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
5628;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'Apple iPod mini 4GB Blau Top-Zustand';'';2006-01-08;2006-01-08;0;1;356;1.000000;140.000000;'Y';'N';'N';'N';'N';'N';'N';'N';'N';1;140.000000;161.512000;0;5531.857143;1;8;2006;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
3392;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'Apple iPod mini 4GB Blau, NEU und OVP aus Gewinnspiel';'';2005-12-07;2005-12-14;7;1;97;1.000000;0.000000;'N';'N';'N';'Y';'N';'N';'N';'Y';'N';1;202.050000;161.512000;1;5527.285714;12;7;2005;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
9034;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'Apple iPod mini 4GB blau, neuwertig';'';2006-03-01;2006-03-01;0;9;47;155.000000;0.000000;'N';'N';'N';'N';'N';'N';'N';'N';'N';1;155.000000;161.512000;0;5539.285714;3;1;2006;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'W';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
1713;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'Apple iPod mini 4GB blau, OVP';'';2005-11-10;2005-11-17;7;1;37;120.000000;190.000000;'Y';'N';'N';'N';'N';'N';'N';'N';'N';1;185.000000;161.512000;1;5523.428571;11;10;2005;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
3263;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'APPLE IPOD MINI 4GB BLAU, Restgarantie, bis zu 1000 mp3';'';2005-12-06;2005-12-16;10;1;27;1.000000;0.000000;'N';'Y';'N';'Y';'N';'N';'N';'N';'N';1;171.000000;161.512000;1;5527.142857;12;6;2005;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F'
4124;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'Apple iPod mini 4gb blau, Restgarantie! +Fernbedienung!';'';2005-12-14;2005-12-17;3;1;10;1.000000;0.000000;'N';'N';'N';'N';'N';'N';'N';'N';'N';1;171.230000;161.512000;1;5528.285714;12;14;2005;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F'
3919;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'Apple iPod mini 4GB blau,nur 3 Monate alt, Restgarantie';'';2005-12-12;2005-12-17;5;1;3;1.000000;0.000000;'N';'Y';'N';'Y';'N';'N';'N';'N';'N';1;172.000000;161.512000;1;5528.000000;12;12;2005;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'W';'F';'F';'F'
4321;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'APPLE IPOD MINI 4GB Blau/Türkis TOP I POD MP3 Player';'';2005-12-17;2005-12-17;0;1;139;5.000000;170.000000;'Y';'N';'N';'Y';'N';'N';'N';'N';'N';1;170.000000;161.512000;1;5528.714286;12;17;2005;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
3705;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'Apple iPod Mini 4GB blau+ Dock Connector';'';2005-12-10;2005-12-17;7;1;50;1.000000;169.000000;'Y';'N';'N';'N';'N';'N';'N';'N';'N';1;131.990000;161.512000;0;5527.714286;12;10;2005;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F'
9540;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'Apple iPod mini 4GB Blue';'';2006-03-09;2006-03-19;10;1;100;1.000000;0.000000;'N';'N';'N';'N';'N';'N';'N';'N';'N';1;131.000000;161.512000;0;5540.428571;3;9;2006;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
7086;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'APPLE iPod mini 4GB blue';'';2006-01-31;2006-01-31;0;1;309;49.000000;159.000000;'Y';'N';'N';'Y';'N';'N';'N';'Y';'N';1;159.000000;161.512000;0;5535.142857;1;31;2006;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
3526;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'Apple iPod mini 4GB blue, Zubehör, NEU und OVP';'';2005-12-09;2005-12-12;3;1;13;1.000000;0.000000;'N';'N';'N';'Y';'N';'N';'N';'Y';'N';1;192.070000;161.512000;1;5527.571429;12;9;2005;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
1940;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'Apple ipod Mini 4GB erst zwei Monate ALT TOP';'';2005-11-14;2005-11-17;3;1;55;1.000000;0.000000;'N';'N';'N';'Y';'N';'Y';'Y';'N';'Y';1;211.000000;161.512000;1;5524.000000;11;14;2005;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F'
8487;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'Apple iPod Mini 4GB HD Festplatte';'';2006-02-20;2006-03-02;10;1;75;1.990000;0.000000;'N';'N';'N';'N';'N';'Y';'N';'N';'N';1;141.010000;161.512000;0;5538.000000;2;20;2006;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
6084;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'Apple IPOD mini 4GB in blau';'';2006-01-15;2006-01-22;7;1;24;1.000000;0.000000;'N';'Y';'N';'N';'N';'N';'N';'Y';'N';1;146.990000;161.512000;0;5532.857143;1;15;2006;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
5899;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau';'Apple iPod Mini 4GB in blau + Viel Zubehör';'Nagelneue Kopfhörer + USB-Kabel + Armbandhalter + .....';2006-01-12;2006-01-22;10;1;96;1.000000;0.000000;'N';'N';'N';'Y';'N';'Y';'N';'Y';'Y';1;146.970000;161.512000;0;5532.428571;1;12;2006;'iPod Mini 4 GB';'Blau';'W';'F';'F';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
