auct_id,gms_greater_avg,listing_start_date_year_transformed,listing_end_date_year_transformed,item_leaf_category_name_color_category_transformed,item_leaf_category_gigabytes_transformed,start_price_LogN_transformed,qty_available_per_listing_Invers_transformed,listing_start_date_month_transformed,listing_start_date_day_transformed,listing_end_date_month_transformed,listing_end_date_day_transformed,feedback_score_at_listing_time_Log10_transformed,dasy_between_weihnachten_2006_Log10_transformed,buy_it_now_price_LogN_transformed,listing_durtn_days_LogN_transformed,days_between_weihnachten_2005_Log10_transformed,start_prive > avg_transformed,start_price_is_default_transformed,start_price > gms_avg_transformed,schedule_fee_flag_transformed,qty_available_per_listing_is_default_transformed,qty > avg_transformed,listing_type_code_9_transformed,listing_type_code_7_transformed,listing_type_code_2_transformed,listing_type_code_1_transformed,listing_title_lowercase_contains_white_transformed,listing_title_lowercase_contains_warrenty_transformed,listing_title_lowercase_contains_video_transformed,listing_title_lowercase_contains_verschweißt_transformed,listing_title_lowercase_contains_verpackt_transformed,listing_title_lowercase_contains_songs_transformed,listing_title_lowercase_contains_silver_transformed,listing_title_lowercase_contains_pink_transformed,listing_title_lowercase_contains_photo_transformed,listing_title_lowercase_contains_ovp_transformed,listing_title_lowercase_contains_original_transformed,listing_title_lowercase_contains_new_transformed,listing_title_lowercase_contains_ipod_transformed,listing_title_lowercase_contains_invoice_transformed,listing_title_lowercase_contains_green_transformed,listing_title_lowercase_contains_dock_transformed,listing_title_lowercase_contains_colordisplay_transformed,listing_title_lowercase_contains_bussword_transformed,listing_title_lowercase_contains_blue_transformed,listing_title_lowercase_contains_black_transformed,listing_title_lowercase_contains_bag_transformed,listing_title_lowercase_contains_apple_transformed,listing_title_lowercase_contains_alt_transformed,_contains_gen_transformed,_contains_5gen_transformed,_contains_4gen_transformed,_contains_3gen_transformed,_contains_2gen_transformed,_contains_1gen_transformed,listing_subtitle_lowercase_contains_ovp_transformed,listing_subtitle_lowercase_contains_new_transformed,listing_durtn_days_is_default_transformed,item_leaf_category_name_article_category_meta_category_nano_transformed,item_leaf_category_name_article_category_meta_category_mini_transformed,item_leaf_category_name_article_category_meta_category_classic_transformed,is_24_days_before_weihnachten_transformed,ipix_featured_fee_flag_transformed,highlight_fee_flag_transformed,gallery_fee_flag_transformed,gallery_featured_fee_flag_transformed,feedback_score_at_listing_time_is_default_transformed,feedback > avg_transformed,category_featured_fee_flag_transformed,buy_prive > avg_transformed,buy_it_now_listed_flag_transformed,buy_it_now > gms_avg_transformed,border_fee_flag_transformed,bold_fee_flag_transformed,Partition
15152,"F",2006,2006,1.366717,-0.525924,-0.589519,0.150366,-1.026969,-0.129432,-0.992997,0.454402,-0.746789,-1.099957,1.914459,0.163796,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,"1_Training"
11755,"F",2005,2005,1.366717,-0.525924,-0.589519,0.150366,0.891276,-0.129432,0.916790,0.454402,0.827716,0.867985,-0.506275,0.163796,0.494385,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
13271,"W",2005,2005,1.366717,-0.525924,-0.589519,0.150366,1.104415,0.452490,1.128988,0.817239,-1.137912,0.177725,-0.506275,-0.602500,-2.707085,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"1_Training"
11728,"W",2005,2005,1.366717,-0.525924,1.632318,0.150366,0.891276,-0.129432,0.916790,0.696293,-0.588347,0.867985,-0.506275,0.668542,0.494385,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
13172,"W",2005,2005,1.366717,-0.525924,-0.589519,0.150366,1.104415,0.103337,1.128988,0.454402,0.905999,0.239395,-0.506275,-0.602500,-1.983476,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
10888,"F",2005,2005,1.366717,-0.525924,-0.589519,0.150366,0.678138,0.568875,0.704591,1.784804,0.486180,1.325420,-0.506275,1.203594,1.241863,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
15091,"F",2006,2006,1.366717,-0.525924,1.512514,0.150366,-1.026969,-0.362201,-0.992997,0.212511,0.419394,-1.051300,1.999450,0.163796,0.000000,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,"1_Training"
5574,"F",2006,2006,-2.570982,-0.696476,-0.589519,0.150366,-1.240108,-0.944123,-1.205195,0.212511,-0.484596,-0.224881,-0.506275,1.203594,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
2597,"F",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,0.891276,1.267182,1.128988,-1.480727,-1.030287,0.638291,-0.506275,0.668542,-0.054745,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
1038,"W",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,0.678138,0.918028,0.704591,1.301021,-1.610979,1.271962,-0.506275,-0.602500,1.169116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
7958,"F",2006,2006,-2.570982,-0.696476,-0.589519,0.150366,-1.026969,-0.362201,-0.992997,0.454402,-0.273722,-1.051300,-0.506275,0.668542,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
2406,"W",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,0.891276,0.801644,1.128988,-1.601673,-0.984317,0.715629,-0.506275,1.203594,0.150837,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
7726,"W",2006,2006,-2.570982,-0.696476,-0.589519,0.150366,-1.026969,-0.362201,-0.992997,0.454402,-0.399260,-1.051300,-0.506275,0.668542,0.000000,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
4163,"F",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,1.104415,-0.013048,1.128988,0.333457,-1.137912,0.259847,-0.506275,-0.602500,-1.802138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
1092,"W",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,0.678138,1.034413,0.916790,-1.480727,0.294759,1.254061,-0.506275,1.203594,1.144081,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,"1_Training"
52,"F",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,0.464999,1.150797,0.704591,-1.601673,0.085080,1.757006,-0.506275,0.668542,1.742880,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
848,"F",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,0.678138,0.336106,0.704591,0.454402,-0.695972,1.360871,-0.506275,-2.250540,1.288522,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
3114,"W",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,1.104415,-1.409661,1.128988,-0.634108,-0.003812,0.501023,-0.506275,0.668542,-0.497656,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
7066,"W",2006,2006,-2.570982,-0.696476,-0.589519,0.150366,-1.240108,1.732719,-0.992997,-1.601673,0.691346,-0.742457,-0.506275,-0.602500,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
3168,"F",2005,2005,-2.570982,-0.696476,1.410703,0.150366,1.104415,-1.293277,1.128988,-1.359782,-0.208064,0.481223,1.829469,0.000000,-0.572772,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,"1_Training"
1739,"F",2005,2005,-2.570982,-0.696476,0.145126,0.150366,0.891276,-0.594970,0.916790,-0.392217,0.817366,0.943037,-0.506275,-1.210742,0.641124,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,"1_Training"
13509,"W",2005,2006,1.366717,-0.525924,-0.589519,0.150366,1.104415,1.616335,-1.205195,-0.875999,0.766665,-0.031517,-0.506275,1.203594,0.000000,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
15979,"F",2006,2006,-2.570982,-0.696476,-0.589519,0.150366,-0.813831,0.336106,-0.780798,0.333457,0.605308,-1.923598,1.793966,0.000000,0.000000,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,"1_Training"
296,"F",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,0.678138,-1.409661,0.704591,-0.634108,-0.440043,1.621550,-0.506275,0.668542,1.599559,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
6140,"F",2006,2006,-2.570982,-0.696476,1.666146,0.150366,-1.240108,-0.013048,-1.205195,-0.029380,0.108385,-0.400958,-0.506275,0.000000,0.000000,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
3835,"W",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,1.104415,-0.478585,1.128988,0.333457,-0.033411,0.341089,1.826350,0.668542,-1.235998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,"1_Training"
6986,"F",2006,2006,-2.570982,-0.696476,-0.589519,0.150366,-1.240108,1.616335,-0.992997,-1.238836,-0.533687,-0.719209,-0.506275,0.668542,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
3401,"W",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,1.104415,-0.944123,1.128988,-0.634108,-0.225929,0.421469,1.963574,-0.602500,-0.822983,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,"1_Training"
1577,"F",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,0.891276,-0.944123,0.916790,-0.634108,2.575251,0.998851,-0.506275,-0.602500,0.742671,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,"1_Training"
1726,"W",2005,2005,-2.570982,-0.696476,1.752078,0.150366,0.891276,-0.594970,0.916790,-0.392217,2.578738,0.943037,-0.506275,-1.210742,0.641124,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,"1_Training"
1729,"F",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,0.891276,-0.594970,0.916790,-0.271271,2.578738,0.943037,-0.506275,-0.602500,0.641124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,"1_Training"
1783,"F",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,0.891276,-0.478585,0.916790,0.091565,2.579957,0.924344,-0.506275,0.163796,0.605727,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,"1_Training"
2016,"W",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,0.891276,-0.013048,0.916790,0.333457,2.584243,0.849098,-0.506275,-0.602500,0.455408,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,"1_Training"
2372,"F",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,0.891276,0.685259,0.916790,1.059130,2.590322,0.734832,-0.506275,-0.602500,0.198213,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,"1_Training"
2635,"W",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,0.891276,1.267182,1.128988,-1.480727,-0.720711,0.638291,-0.506275,0.668542,-0.054745,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
3023,"W",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,1.104415,-1.642430,1.128988,-0.875999,-1.276665,0.540501,-0.506275,0.668542,-0.357596,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
7120,"W",2006,2006,-2.570982,-0.696476,-0.589519,0.150366,-1.240108,1.849104,-0.992997,-1.238836,-0.349749,-0.765774,2.065725,0.163796,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,"1_Training"
2510,"W",2005,2005,-2.570982,-0.696476,1.762729,0.150366,0.891276,0.918028,0.916790,1.059130,0.180126,0.696356,-0.506275,-2.250540,0.101959,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
3409,"W",2005,2005,-2.570982,-0.696476,1.741143,0.150366,1.104415,-0.944123,1.128988,-0.996945,0.206822,0.421469,-0.506275,0.000000,-0.822983,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
6640,"W",2006,2006,-1.783442,-0.696476,-0.589519,0.150366,-1.240108,0.918028,-1.205195,1.784804,0.333365,-0.581186,-0.506275,0.668542,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,"1_Training"
1021,"W",2005,2005,-1.783442,-0.696476,-0.589519,0.150366,0.678138,0.801644,0.704591,1.180076,-0.469283,1.289828,-0.506275,-0.602500,1.193750,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
1471,"F",2005,2005,-0.995902,-0.696476,-0.589519,0.150366,0.891276,-1.293277,0.916790,-0.996945,2.572647,1.054261,-0.506275,-0.602500,0.837933,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,"1_Training"
160,"W",2005,2005,-0.995902,-0.696476,-0.589519,0.150366,0.464999,1.616335,0.704591,-1.117891,0.103813,1.689585,-0.506275,0.668542,1.672884,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
902,"F",2005,2005,-0.995902,-0.696476,-0.589519,0.150366,0.678138,0.452490,0.704591,1.059130,0.384752,1.343163,-0.506275,0.163796,1.265370,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
5495,"W",2006,2006,-0.995902,-0.696476,1.507972,0.150366,-1.240108,-1.060508,-1.205195,-1.117891,0.921420,-0.203146,1.873898,0.000000,0.000000,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,"1_Training"
2908,"F",2005,2005,-0.995902,-0.696476,-0.589519,0.150366,0.891276,1.616335,1.128988,-1.359782,-0.294249,0.579768,1.914459,0.163796,-0.229224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,"1_Training"
10223,"F",2005,2005,1.366717,-0.525924,-0.589519,0.150366,0.678138,-1.293277,0.704591,-0.755054,0.285393,1.604439,-0.506275,0.163796,1.580667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
7774,"F",2006,2006,-2.570982,-0.696476,1.724236,0.150366,-1.026969,-0.827739,-0.992997,-0.755054,0.800328,-0.954935,-0.506275,-2.250540,0.000000,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
692,"F",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,0.678138,-0.013048,0.704591,0.333457,-0.569431,1.413714,-0.506275,-0.602500,1.355959,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
5931,"F",2006,2006,-0.995902,-0.696476,1.279388,0.150366,-1.240108,-0.362201,-1.205195,-0.150326,-0.454442,-0.334452,1.859554,-1.210742,0.000000,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
9948,"F",2006,2006,0.579177,-0.696476,-0.589519,0.150366,-0.813831,0.103337,-0.780798,0.091565,0.239109,-1.869436,1.829469,0.000000,0.000000,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
7975,"F",2006,2006,0.579177,-0.696476,-0.589519,0.150366,-1.026969,-0.362201,-0.992997,0.454402,-0.774357,-1.051300,-0.506275,0.668542,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
1678,"W",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.891276,-0.711354,0.916790,0.091565,-0.608037,0.961694,-0.506275,0.668542,0.675723,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,"1_Training"
1371,"W",2005,2005,1.366717,-0.696476,1.754770,0.150366,0.891276,-1.642430,0.916790,-1.601673,0.130615,1.109267,1.911862,-2.250540,0.927643,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,"1_Training"
210,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.678138,-1.526046,0.704591,-0.392217,-0.033411,1.638607,-0.506275,1.203594,1.618220,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,"1_Training"
11921,"F",2005,2005,1.366717,-0.525924,1.551896,0.150366,0.891276,0.452490,0.916790,1.663858,0.496464,0.773114,-0.506275,1.203594,0.288802,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
1391,"F",2005,2005,0.579177,-0.696476,1.642732,0.150366,0.891276,-1.526046,0.916790,-1.480727,-0.868002,1.090979,-0.506275,-2.250540,0.898315,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
1281,"W",2005,2005,0.579177,-0.696476,-0.589519,0.150366,0.678138,1.732719,0.916790,-1.117891,0.860378,1.145720,-0.506275,0.668542,0.984672,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
4557,"W",2005,2005,1.366717,-0.696476,-0.589519,0.150366,1.104415,0.452490,1.128988,0.575348,0.151866,0.177725,-0.506275,-2.250540,-2.707085,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
6758,"W",2006,2006,-2.570982,-0.696476,1.817397,0.150366,-1.240108,1.267182,-1.205195,1.784804,2.526232,-0.649890,-0.506275,-0.170945,0.000000,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
5116,"W",2005,2006,-0.995902,-0.696476,1.803132,0.150366,1.104415,1.732719,-1.205195,-1.238836,2.508981,-0.052777,-0.506275,0.437298,0.000000,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
