auct_id,gms_greater_avg,listing_title,listing_subtitle,listing_start_date,listing_end_date,category_avg_gms,start_price_Mean__avg,buy_it_now_price_Mean__avg,feedback_score_at_listing_time_Mean__avg,listing_durtn_days_LogN,feedback_score_at_listing_time_Log10,start_price_LogN,buy_it_now_price_LogN,qty_available_per_listing_Mean__avg,item_leaf_category_name_article_category,item_leaf_category_name_article_category_meta_category,item_leaf_category_name_color_category,dasy_between_weihnachten_2006,days_between_weihnachten_2005,is_24_days_before_weihnachten,qty_available_per_listing_is_default,feedback > avg,buy_prive > avg,buy_it_now > gms_avg,start_prive > avg,start_price > gms_avg,qty > avg,listing_subtitle_lowercase_contains_ovp,listing_start_date_year,listing_end_date_year,listing_start_date_month,listing_end_date_month,listing_start_date_day,listing_end_date_day,start_price_is_default,buy_it_now_listed_flag,feedback_score_at_listing_time_is_default,listing_durtn_days_is_default,bold_fee_flag,category_featured_fee_flag,gallery_fee_flag,gallery_featured_fee_flag,ipix_featured_fee_flag,highlight_fee_flag,schedule_fee_flag,border_fee_flag,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gold,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Sonsti,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Blau,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Grün,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Pink,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,listing_type_code_1,listing_type_code_2,listing_type_code_7,listing_type_code_9,listing_title_lowercase_contains_new,listing_subtitle_lowercase_contains_new,listing_title_lowercase_contains_ovp,listing_title_lowercase_contains_black,listing_title_lowercase_contains_silver,listing_title_lowercase_contains_white,listing_title_lowercase_contains_green,listing_title_lowercase_contains_pink,listing_title_lowercase_contains_blue,listing_title_lowercase_contains_photo,listing_title_lowercase_contains_bussword,listing_title_lowercase_contains_invoice,listing_title_lowercase_contains_video,listing_title_lowercase_contains_warrenty,listing_title_lowercase_contains_colordisplay,listing_title_lowercase_contains_original,listing_title_lowercase_contains_verschweißt,listing_title_lowercase_contains_dock,listing_title_lowercase_contains_alt,listing_title_lowercase_contains_songs,listing_title_lowercase_contains_apple,listing_title_lowercase_contains_ipod,listing_title_lowercase_contains_verpackt,listing_title_lowercase_contains_bag
6324,"F","Apple IPOD nano 2GB weiß,OVP + reichlich Zubehör","",2006-01-19,2006-01-29,197.862000,176.815699,198.507979,692.674216,1.163586,-0.011106,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",339,-26,"W","W","F","F","F","F","F","F","F",2006,2006,1,1,19,29,"W","N","F","F","N","N","Y","N","N","N","Y","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
5996,"F","Apple IPOD NANO 2GB white , NEU , OVP","",2006-01-13,2006-01-20,197.862000,176.815699,198.507979,692.674216,0.650967,-0.501932,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",345,-20,"W","W","F","F","F","F","F","F","F",2006,2006,1,1,13,20,"W","N","F","F","Y","N","Y","N","N","Y","N","Y","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
6637,"F","Apple IPOD NANO 2GB white , NEU , OVP","",2006-01-23,2006-02-02,197.862000,176.815699,198.507979,692.674216,1.163586,-0.413995,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",335,-30,"W","W","F","F","F","F","F","F","F",2006,2006,1,2,23,2,"W","N","F","F","Y","Y","Y","N","N","Y","N","Y","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
5317,"F","Apple iPod nano 2GB white neu und OVP","",2006-01-03,2006-01-10,197.862000,176.815699,198.507979,692.674216,0.650967,0.730214,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",355,-10,"W","W","F","F","F","F","F","F","F",2006,2006,1,1,3,10,"W","N","F","F","N","N","Y","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
2885,"F","Apple iPod nano 2GB WIE NEU!","Apple iPod nano Dock + Griffin EarJams + Crumpler",2005-11-29,2005-12-02,197.862000,176.815699,198.507979,692.674216,-0.566783,0.393392,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",390,25,"F","W","F","F","F","F","F","F","F",2005,2005,11,12,29,2,"W","N","F","F","N","N","Y","N","N","N","Y","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
7937,"F","Apple ipod nano 2GB, NEU in OVP, schwarz","NUR 3 TAGE!!!!",2006-02-12,2006-02-15,197.862000,176.815699,198.507979,692.674216,-0.566783,-0.114393,-0.605404,1.851078,13.127273,"iPod Nano 4 GB","nano","",315,-50,"W","W","F","F","F","F","F","F","F",2006,2006,2,2,12,15,"W","Y","F","F","Y","N","Y","N","Y","N","Y","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
5528,"F","Apple iPod nano 2GB, NEu, OVP, Garantie","",2006-01-07,2006-01-08,197.862000,176.815699,198.507979,692.674216,-2.145727,0.781156,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",351,-14,"W","W","F","F","F","F","F","F","F",2006,2006,1,1,7,8,"W","N","F","F","N","N","Y","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","W","W","F","F"
5527,"F","Apple iPod nano 2GB, NEu, OVP, Garantie","",2006-01-07,2006-01-10,197.862000,176.815699,198.507979,692.674216,-0.566783,0.781156,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",351,-14,"W","W","F","F","F","F","F","F","F",2006,2006,1,1,7,10,"W","N","F","F","N","N","Y","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","W","W","F","F"
5526,"F","Apple iPod nano 2GB, NEu, OVP, Garantie","",2006-01-07,2006-01-12,197.862000,176.815699,198.507979,692.674216,0.167384,0.781156,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",351,-14,"W","W","F","F","F","F","F","F","F",2006,2006,1,1,7,12,"W","N","F","F","N","N","Y","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","W","W","F","F"
5525,"F","Apple iPod nano 2GB, NEu, OVP, Garantie","",2006-01-07,2006-01-14,197.862000,176.815699,198.507979,692.674216,0.650967,0.781156,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",351,-14,"W","W","F","F","F","F","F","F","F",2006,2006,1,1,7,14,"W","N","F","F","N","N","Y","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","W","W","F","F"
5850,"F","Apple iPod nano 2GB, OVP, Garantie Schwarz","",2006-01-11,2006-01-12,197.862000,176.815699,198.507979,692.674216,-2.145727,-0.869525,1.641100,1.789425,13.127273,"iPod Nano 4 GB","nano","",347,-18,"W","W","F","F","F","F","F","F","F",2006,2006,1,1,11,12,"F","Y","F","F","N","N","N","N","N","N","Y","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F","W","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","W","W","F","F"
5446,"F","Apple Ipod Nano 2GB, Schwartz, OVP","",2006-01-05,2006-01-06,197.862000,176.815699,198.507979,692.674216,-2.145727,-0.339646,1.750229,-0.523740,13.127273,"iPod Nano 4 GB","nano","",353,-12,"W","W","F","F","F","W","F","F","F",2006,2006,1,1,5,6,"F","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
7446,"F","Apple ipod nano 2GB, schwarz, NEU in OVP","",2006-02-04,2006-02-11,197.862000,176.815699,198.507979,692.674216,0.650967,-0.121646,-0.605404,1.868300,13.127273,"iPod Nano 4 GB","nano","",323,-42,"W","W","F","F","F","F","F","F","F",2006,2006,2,2,4,11,"W","Y","F","F","N","N","Y","N","Y","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
9634,"W","Apple iPod nano 2GB, Schwarz, NEU OVP/Ungeöffnet","",2006-03-11,2006-03-14,166.481000,134.262857,174.174603,1005.315942,-0.566783,-1.139437,-0.605404,1.833180,4.000000,"iPod Nano 2 GB","nano","",288,-77,"W","W","F","W","W","F","F","F","F",2006,2006,3,3,11,14,"W","Y","F","F","N","N","N","N","N","N","Y","N","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
15946,"W","Apple iPod Nano 2GB, schwarz, neu, in ungeöffneter OVP!","",2006-03-17,2006-03-22,166.481000,134.262857,174.174603,1005.315942,0.167384,-0.609558,-0.605404,-0.523740,4.000000,"iPod Nano 2 GB","nano","",282,-83,"W","W","F","F","F","F","F","F","F",2006,2006,3,3,17,22,"W","N","F","F","N","N","N","N","N","N","Y","N","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
8787,"W","Apple iPod nano 2GB, weiß","",2006-02-25,2006-03-04,166.481000,134.262857,174.174603,1005.315942,0.650967,-0.535208,-0.605404,-0.523740,4.000000,"iPod Nano 2 GB","nano","",302,-63,"W","W","F","F","F","F","F","F","F",2006,2006,2,3,25,4,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
2979,"F","Apple Ipod Nano 2GB, weiß und NAGELNEU !!","",2005-12-01,2005-12-06,197.862000,176.815699,198.507979,692.674216,0.167384,-1.139437,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",388,23,"W","W","F","F","F","F","F","F","F",2005,2005,12,12,1,6,"W","N","F","F","Y","N","Y","N","Y","Y","N","Y","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
3670,"F","Apple iPod nano 2GB, weiss, *fast neu*,  in OVP","",2005-12-10,2005-12-17,197.862000,176.815699,198.507979,692.674216,0.650967,0.742550,-0.605404,1.843493,13.127273,"iPod Nano 4 GB","nano","",379,14,"W","W","F","F","F","F","F","F","F",2005,2005,12,12,10,17,"W","Y","F","F","N","N","Y","N","N","N","Y","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
4389,"W","Apple iPod nano 2GB, weiss, *fast neu*, in OVP","",2005-12-17,2005-12-18,197.862000,176.815699,198.507979,692.674216,-2.145727,0.111397,1.462071,-0.523740,13.127273,"iPod Nano 4 GB","nano","",372,7,"W","W","F","F","F","F","F","F","F",2005,2005,12,12,17,18,"F","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
2137,"F","Apple Ipod Nano 2GB, weiß, nagelneu und eingeschweißt","",2005-11-17,2005-11-20,197.862000,176.815699,198.507979,692.674216,-0.566783,-1.139437,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",402,37,"F","W","F","F","F","F","F","F","F",2005,2005,11,11,17,20,"W","N","F","F","Y","N","Y","N","Y","Y","N","Y","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
15936,"F","Apple Ipod nano 2GB, weiß. mit original Verpackung","",2006-03-17,2006-03-22,166.481000,134.262857,174.174603,1005.315942,0.167384,-0.869525,-0.605404,-0.523740,4.000000,"iPod Nano 2 GB","nano","",282,-83,"W","W","F","F","F","F","F","F","F",2006,2006,3,3,17,22,"W","N","F","F","N","N","Y","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","W","F","F"
7383,"F","Apple iPod Nano 2GB**schwarz**NEU/OVP/RECHNUNG","",2006-02-03,2006-02-08,197.862000,176.815699,198.507979,692.674216,0.167384,0.723925,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",324,-41,"W","W","F","F","F","F","F","F","F",2006,2006,2,2,3,8,"W","N","F","F","Y","N","Y","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
9565,"W","Apple IPod Nano 2GBWeiss","",2006-03-09,2006-03-14,166.481000,134.262857,174.174603,1005.315942,0.167384,-0.351269,1.576392,1.843493,4.000000,"iPod Nano 2 GB","nano","",290,-75,"W","W","F","W","W","F","F","F","F",2006,2006,3,3,9,14,"F","Y","F","F","N","N","Y","N","Y","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
6269,"W","apple ipod nano 4 GB","",2006-01-18,2006-01-21,197.862000,176.815699,198.507979,692.674216,-0.566783,-0.236635,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",340,-25,"W","W","F","F","F","F","F","F","F",2006,2006,1,1,18,21,"W","N","F","F","N","N","Y","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
7547,"W","Apple IPod Nano 4 GB - OVP - Versand kostenlos in BRD","",2006-02-05,2006-02-08,197.862000,176.815699,198.507979,692.674216,-0.566783,0.902743,1.805725,-0.523740,13.127273,"iPod Nano 4 GB","nano","",322,-43,"W","W","F","F","F","W","W","F","F",2006,2006,2,2,5,8,"F","N","F","F","N","N","Y","N","Y","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
6582,"W","Apple IPod Nano 4 GB - OVP - Weiß","",2006-01-22,2006-01-26,197.862000,176.815699,198.507979,692.674216,-0.153322,0.893926,1.845658,-0.523740,13.127273,"iPod Nano 4 GB","nano","",336,-29,"W","W","F","F","F","W","W","F","F",2006,2006,1,1,22,26,"F","N","F","F","N","N","Y","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
3930,"W","Apple iPod nano 4 GB * schwarz * NEU / OVP *","",2005-12-14,2005-12-15,197.862000,176.815699,198.507979,692.674216,-2.145727,0.484666,1.887578,2.010320,13.127273,"iPod Nano 4 GB","nano","",375,10,"W","W","F","W","W","W","W","F","F",2005,2005,12,12,14,15,"F","Y","F","F","N","N","Y","N","Y","Y","Y","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
11673,"W","Apple iPod Nano 4 GB * Weiss * Neu / Ovp ! Superpreis!","",2005-11-15,2005-11-16,196.220000,160.826087,195.666667,131.200000,-2.145727,-0.328297,1.793019,-0.523740,11.333333,"iPod Mini 4 GB","mini","Sonsti",404,39,"F","W","F","F","F","W","W","F","F",2005,2005,11,11,15,16,"F","N","F","F","N","N","Y","N","Y","N","N","N","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","W","F","W","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","W","F","F"
12207,"W","Apple iPod Nano 4 GB * Weiss * Neu / Ovp ! Superpreis!","",2005-11-26,2005-11-28,196.220000,160.826087,195.666667,131.200000,-1.149525,-0.285396,1.814001,-0.523740,11.333333,"iPod Mini 4 GB","mini","Sonsti",393,28,"F","W","F","F","F","W","W","F","F",2005,2005,11,11,26,28,"F","N","F","F","N","N","Y","N","Y","N","N","N","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","W","F","W","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","W","F","F"
5108,"W","Apple iPod nano 4 GB *NEU* schwarz oder weiss OVP","Auch Sofortkauf für 275 Euro ohne Ebay möglich :o)",2005-12-30,2006-01-06,197.862000,176.815699,198.507979,692.674216,0.650967,0.526460,1.924155,-0.523740,13.127273,"iPod Nano 4 GB","nano","",359,-6,"W","W","F","F","F","W","W","F","F",2005,2006,12,1,30,6,"F","N","F","F","N","N","Y","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","W","F","W","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
4924,"W","Apple iPod nano 4 GB *NEU* schwarz oder weiß OVP","Auch günstiger Sofortverkauf ohne Ebay möglich :o)",2005-12-26,2005-12-27,197.862000,176.815699,198.507979,692.674216,-2.145727,0.510962,1.924155,-0.523740,13.127273,"iPod Nano 4 GB","nano","",363,-2,"W","W","F","F","F","W","W","F","F",2005,2005,12,12,26,27,"F","N","F","F","N","N","Y","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","W","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
3070,"W","Apple iPod nano 4 GB *NEU* SCHWARZ originalverpackt","",2005-12-02,2005-12-03,197.862000,176.815699,198.507979,692.674216,-2.145727,0.331850,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",387,22,"W","W","F","F","F","F","F","F","F",2005,2005,12,12,2,3,"W","N","F","F","N","N","Y","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","W","W","F"
3244,"W","Apple iPod nano 4 GB *NEU* SCHWARZ originalverpackt","",2005-12-04,2005-12-11,197.862000,176.815699,198.507979,692.674216,0.650967,0.343132,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",385,20,"W","W","F","F","F","F","F","F","F",2005,2005,12,12,4,11,"W","N","F","F","N","N","Y","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","W","W","F"
3712,"W","Apple iPod nano 4 GB *NEU* SCHWARZ originalverpackt","",2005-12-10,2005-12-11,197.862000,176.815699,198.507979,692.674216,-2.145727,0.372864,1.890872,-0.523740,13.127273,"iPod Nano 4 GB","nano","",379,14,"W","W","F","F","F","W","W","F","F",2005,2005,12,12,10,11,"F","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","W","F","W","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","W","W","F"
3711,"W","Apple iPod nano 4 GB *NEU* SCHWARZ originalverpackt","",2005-12-10,2005-12-12,197.862000,176.815699,198.507979,692.674216,-1.149525,0.372864,1.890872,-0.523740,13.127273,"iPod Nano 4 GB","nano","",379,14,"W","W","F","F","F","W","W","F","F",2005,2005,12,12,10,12,"F","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","W","F","W","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","W","W","F"
3713,"W","Apple iPod nano 4 GB *NEU* SCHWARZ originalverpackt","",2005-12-10,2005-12-13,197.862000,176.815699,198.507979,692.674216,-0.566783,0.372864,1.899596,-0.523740,13.127273,"iPod Nano 4 GB","nano","",379,14,"W","W","F","F","F","W","W","F","F",2005,2005,12,12,10,13,"F","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","W","F","W","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","W","W","F"
3993,"W","Apple iPod nano 4 GB *NEU* SCHWARZ originalverpackt","",2005-12-13,2005-12-14,197.862000,176.815699,198.507979,692.674216,-2.145727,0.380665,1.899596,-0.523740,13.127273,"iPod Nano 4 GB","nano","",376,11,"W","W","F","F","F","W","W","F","F",2005,2005,12,12,13,14,"F","N","F","F","N","N","Y","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","W","F","W","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","W","W","F"
4053,"W","Apple iPod nano 4 GB *NEU* SCHWARZ originalverpackt","",2005-12-14,2005-12-14,197.862000,176.815699,198.507979,692.674216,,0.385796,1.902804,-0.523740,13.127273,"iPod Nano 4 GB","nano","",375,10,"W","W","F","F","F","W","W","F","F",2005,2005,12,12,14,14,"F","N","F","W","N","N","Y","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","W","F","W","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","W","W","F"
4086,"W","Apple iPod nano 4 GB *NEU* SCHWARZ originalverpackt","",2005-12-14,2005-12-15,197.862000,176.815699,198.507979,692.674216,-2.145727,0.385796,1.916226,-0.523740,13.127273,"iPod Nano 4 GB","nano","",375,10,"W","W","F","F","F","W","W","F","F",2005,2005,12,12,14,15,"F","N","F","F","N","N","Y","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","W","F","W","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","W","W","F"
7351,"W","Apple iPod nano 4 GB *NEU* SCHWARZ OVP sofort lieferbar","",2006-02-02,2006-02-12,197.862000,176.815699,198.507979,692.674216,1.163586,0.687109,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",325,-40,"W","W","F","F","F","F","F","F","F",2006,2006,2,2,2,12,"W","N","F","F","N","N","Y","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
7822,"W","Apple iPod nano 4 GB *NEU* SCHWARZ OVP sofort lieferbar","",2006-02-09,2006-02-19,197.862000,176.815699,198.507979,692.674216,1.163586,0.692544,-0.605404,-0.523740,13.127273,"iPod Nano 4 GB","nano","",318,-47,"W","W","F","F","F","F","F","F","F",2006,2006,2,2,9,19,"W","N","F","F","N","N","Y","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
4521,"W","Apple iPod nano 4 GB *NEU* WEISS oder SCHWARZ OVP","",2005-12-19,2005-12-21,197.862000,176.815699,198.507979,692.674216,-1.149525,0.420262,1.924155,-0.523740,13.127273,"iPod Nano 4 GB","nano","",370,5,"W","W","F","F","F","W","W","F","F",2005,2005,12,12,19,21,"F","N","F","F","N","N","Y","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","W","F","W","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
5858,"W","Apple iPod nano 4 GB *NEU* WEISS oder SCHWARZ OVP","Ohne Ebay: ipod nano 4 GB direkt für 249,90 plus Porto",2006-01-11,2006-01-13,197.862000,176.815699,198.507979,692.674216,-1.149525,0.573641,1.899596,-0.523740,13.127273,"iPod Nano 4 GB","nano","",347,-18,"W","W","F","F","F","W","W","F","F",2006,2006,1,1,11,13,"F","N","F","F","N","N","Y","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","W","F","W","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
4261,"W","Apple iPod nano 4 GB *NEU* WEISS originalverpackt","",2005-12-16,2005-12-16,197.862000,176.815699,198.507979,692.674216,,0.403337,1.916063,-0.523740,13.127273,"iPod Nano 4 GB","nano","",373,8,"W","W","F","F","F","W","W","F","F",2005,2005,12,12,16,16,"F","N","F","W","N","N","Y","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","W","F","W","F","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","W","W","F"
4314,"W","Apple iPod nano 4 GB *NEU* WEISS originalverpackt","",2005-12-16,2005-12-17,197.862000,176.815699,198.507979,692.674216,-2.145727,0.410663,1.916063,-0.523740,13.127273,"iPod Nano 4 GB","nano","",373,8,"W","W","F","F","F","W","W","F","F",2005,2005,12,12,16,17,"F","N","F","F","N","N","Y","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","W","F","W","F","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","W","W","F"
