auct_id,gms_greater_avg,listing_title,listing_subtitle,listing_start_date,listing_end_date,item_leaf_category_name,listing_type_code,category_avg_gms,start_price_Mean__avg,buy_it_now_price_Mean__avg,feedback_score_at_listing_time_Mean__avg,gms,listing_durtn_days_LogN,feedback_score_at_listing_time_Log10,start_price_LogN,buy_it_now_price_LogN,qty_available_per_listing_LogN,qty_available_per_listing_Mean__avg,listing_start_date_year,listing_end_date_year,listing_start_date_month,listing_end_date_month,listing_start_date_day,listing_end_date_day,start_price_is_default,buy_it_now_listed_flag,feedback_score_at_listing_time_is_default,listing_durtn_days_is_default,bold_fee_flag,featured_fee_flag,category_featured_fee_flag,gallery_fee_flag,gallery_featured_fee_flag,ipix_featured_fee_flag,reserve_fee_flag,highlight_fee_flag,schedule_fee_flag,border_fee_flag,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gold,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Sonsti,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Blau,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Grün,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Pink,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,listing_type_code_1,listing_type_code_2,listing_type_code_7,listing_type_code_9,listing_title_lowercase_contains_new,listing_subtitle_lowercase_contains_new,listing_title_lowercase_contains_ovp,listing_title_lowercase_contains_black,listing_title_lowercase_contains_silver,listing_title_lowercase_contains_white,listing_title_lowercase_contains_green,listing_title_lowercase_contains_pink,listing_title_lowercase_contains_blue,listing_title_lowercase_contains_photo,listing_title_lowercase_contains_bussword,listing_title_lowercase_contains_invoice,listing_title_lowercase_contains_video,listing_title_lowercase_contains_warrenty,listing_title_lowercase_contains_colordisplay,listing_title_lowercase_contains_original,listing_title_lowercase_contains_verschweißt,listing_title_lowercase_contains_dock,listing_title_lowercase_contains_alt,listing_title_lowercase_contains_songs,listing_title_lowercase_contains_apple,listing_title_lowercase_contains_ipod,listing_title_lowercase_contains_verpackt,listing_title_lowercase_contains_bag
176,"F","Apple iPod mini 4GB  silber *unbenutzt","",2005-09-29,2005-10-02,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,137.000000,-0.566783,-0.688128,-0.371878,-0.713217,0.151587,6.708333,2005,2005,9,10,29,2,"F","N","F","F","N","N","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
9058,"W","APPLE IPod mini 4 GB silber MP3 neuwertig/ ungebraucht","",2006-03-01,2006-03-08,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,170.000000,0.650967,1.309424,-0.490175,-0.398277,0.151587,6.708333,2006,2006,3,3,1,8,"F","Y","F","F","N","N","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
9049,"F","Apple ipod mini 4 GB","",2006-03-01,2006-03-06,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,141.000000,0.167384,-0.453101,-0.021247,-0.713217,0.151587,6.708333,2006,2006,3,3,1,6,"W","N","F","F","N","N","N","N","N","Y","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
9036,"W","IPod Mini 4GB Silber + DockingStation + umfang. Zubehör","",2006-03-01,2006-03-08,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,171.000000,0.650967,2.799254,-0.021247,-0.713217,0.151587,6.708333,2006,2006,3,3,1,8,"W","N","F","F","N","N","N","Y","N","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F"
9030,"W","Apple Ipod Video 60GB (60 GB) Neu","",2006-03-01,2006-03-06,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",9,167.977000,131.317479,171.047619,628.901677,360.000000,0.167384,-0.465842,1.230466,-0.713217,0.151587,6.708333,2006,2006,3,3,1,6,"F","N","F","F","N","N","N","Y","N","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","W","F","F"
167,"F","ipod mini *neuwertig* in OVP mit Autoladekabel","gekauft am 15.07.2005 (mit Rechnung)",2005-09-29,2005-10-09,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,161.010000,1.163586,0.070031,-0.021247,-0.713217,0.151587,6.708333,2005,2005,9,10,29,9,"W","N","F","F","N","N","N","Y","N","N","N","N","Y","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
162,"F","Apple iPod Mini, MP3 Player, silber, 4 GB, Mac/Windows","Neu! Keine Gebrauchsspuren, Originalverp. und Garantie!",2005-09-29,2005-10-09,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,158.890000,1.163586,-0.292222,-1.220966,-0.761587,0.151587,6.708333,2005,2005,9,10,29,9,"F","Y","F","F","N","N","N","Y","N","Y","N","N","Y","Y","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
8971,"F","Appel iPod mini 4GB 1000 songs PC+Mac","",2006-02-28,2006-03-07,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,146.000000,0.650967,0.611971,-1.219972,-1.815341,0.151587,6.708333,2006,2006,2,3,28,7,"F","Y","F","F","N","N","N","N","N","Y","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","W","F","F"
8952,"F"," APPLE  iPOD  4GB  silber  mit viel ZUBEHÖR ","",2006-02-28,2006-03-03,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,,-0.566783,-0.751391,0.437253,-0.105287,0.151587,6.708333,2006,2006,2,3,28,3,"F","Y","F","F","N","N","N","N","N","N","N","N","Y","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
8950,"F","APPLE IPOD MINI 4 GB + DOCKINGSTATION","",2006-03-02,2006-03-12,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,126.050000,1.163586,-0.101766,-0.021247,-0.713217,0.151587,6.708333,2006,2006,3,3,2,12,"W","N","F","F","N","N","N","Y","N","Y","N","N","Y","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","W","F","F"
157,"F","Apple iPod Mini 4GB in silber","",2005-10-02,2005-10-09,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,131.110000,0.650967,0.824906,-0.359403,-0.713217,0.151587,6.708333,2005,2005,10,10,2,9,"F","N","F","F","N","N","N","N","N","Y","N","N","Y","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
155,"F","Apple iPod mini 4GB silber / silver","",2005-09-29,2005-10-09,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,158.560000,1.163586,-1.538841,-0.021247,-0.713217,0.151587,6.708333,2005,2005,9,10,29,9,"W","N","F","F","N","N","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
8941,"F","Apple iPod mini 4GB Silver - Neuwertig","",2006-02-28,2006-03-07,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,159.000000,0.650967,-0.019501,-0.021247,-0.713217,0.151587,6.708333,2006,2006,2,3,28,7,"W","N","F","F","N","N","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
8936,"F","Apple iPod mini","",2006-02-28,2006-03-10,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,131.450000,1.163586,-1.365220,-0.021247,-0.713217,0.151587,6.708333,2006,2006,2,3,28,10,"W","N","F","F","N","N","N","Y","N","Y","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
152,"F","Apple iPod mini 4GB silber USB FireWire PC MAC *OVP*","",2005-09-29,2005-10-09,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,131.000000,1.163586,0.543752,-0.021247,-1.267460,0.151587,6.708333,2005,2005,9,10,29,9,"W","Y","F","F","N","N","N","Y","N","Y","N","N","Y","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
8930,"F","iPod Mini 4 GB Silber","",2006-02-27,2006-03-02,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,132.010000,-0.566783,-0.668654,-0.021247,-0.713217,0.151587,6.708333,2006,2006,2,3,27,2,"W","N","F","F","N","N","N","Y","N","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
148,"F","IPOD MINI 4GB / NAGELNEU DIREKT VON APPLE !","IPOD MiNI NEUSTE GENERATION !",2005-09-28,2005-10-05,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,164.000000,0.650967,0.566927,-0.021247,-0.713217,0.151587,6.708333,2005,2005,9,10,28,5,"W","N","F","F","N","N","N","Y","N","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
146,"F","Apple iPod Mini 4GB silber+ iSkin Exo3 mini Schutzhülle","",2005-09-28,2005-10-08,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,146.000000,1.163586,-0.774328,-0.021247,-0.713217,0.151587,6.708333,2005,2005,9,10,28,8,"W","N","F","F","Y","N","N","Y","N","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
8928,"F","Apple iPod mini 4GB SILVER MP3 WAV OVP","",2006-02-27,2006-03-09,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,150.000000,1.163586,-0.774328,-0.636520,-0.713217,0.151587,6.708333,2006,2006,2,3,27,9,"F","N","F","F","N","N","N","Y","N","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
143,"W","iPod Mini 4GB silber - NEU & OVP","",2005-09-28,2005-10-05,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,171.000000,0.650967,-0.162543,-0.021247,-0.713217,0.151587,6.708333,2005,2005,9,10,28,5,"W","N","F","F","N","N","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
8898,"F","Apple iPod mini, silber, 4GB OVP","",2006-02-28,2006-03-05,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,134.000000,0.167384,-0.708366,-0.021247,-0.713217,0.151587,6.708333,2006,2006,2,3,28,5,"W","N","F","F","N","N","N","N","N","N","N","N","Y","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
138,"W","Apple iPod Mini Silber - inkl. Fernbedienung und Hülle!","",2005-09-28,2005-10-05,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,172.000000,0.650967,-0.199681,-0.021247,-0.713217,0.151587,6.708333,2005,2005,9,10,28,5,"W","N","F","F","Y","N","N","Y","N","Y","N","N","Y","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
137,"F","Apple iPod Mini Silber - inkl. Fernbedienung und Hülle!","",2005-09-28,2005-10-05,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,162.000000,0.650967,-0.199681,-0.021247,-0.713217,0.151587,6.708333,2005,2005,9,10,28,5,"W","N","F","F","Y","N","N","Y","N","Y","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
8897,"F","Apple iPod mini 4GB Swarovski Edition Neu ansehen!!!!","ORIGINAL SWAROVSKI Veredelung! Der Wahnsinn...",2006-02-27,2006-03-06,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,161.000000,0.650967,0.399545,-0.021247,-0.713217,0.151587,6.708333,2006,2006,2,3,27,6,"W","N","F","F","N","N","N","Y","N","Y","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
8895,"W","* iPod Mini Silver * neuwertig * mit Vinyl-Cover","",2006-02-27,2006-03-04,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,168.000000,0.167384,-0.030480,-0.021247,-0.713217,0.151587,6.708333,2006,2006,2,3,27,4,"W","N","F","F","N","N","N","Y","N","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
130,"W","Nagelneuer ipod Mini Silber 4 GB orig. Verpackt","",2005-09-28,2005-10-03,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,169.690000,0.167384,-0.340481,-0.021247,-0.713217,0.151587,6.708333,2005,2005,9,10,28,3,"W","N","F","F","Y","N","N","Y","N","Y","N","N","Y","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F"
128,"W","Apple iPod MP3 mini Player 4GB silber statt 199 Euro","",2005-09-27,2005-10-04,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",9,167.977000,131.317479,171.047619,628.901677,179.000000,0.650967,2.548921,0.363231,-0.713217,0.151587,6.708333,2005,2005,9,10,27,4,"F","N","F","F","N","N","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
8894,"W","Apple Ipod Video 60GB (60 GB) Neu","",2006-02-27,2006-03-01,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",9,167.977000,131.317479,171.047619,628.901677,360.000000,-1.149525,-0.492310,1.230466,-0.713217,0.151587,6.708333,2006,2006,2,3,27,1,"F","N","F","F","N","N","N","Y","N","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","W","F","F"
123,"F","Apple ipod Mini 4GB silber, originalverpackt, unbenutzt","",2005-09-28,2005-10-05,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,166.500000,0.650967,-1.131994,-0.021247,-0.713217,0.151587,6.708333,2005,2005,9,10,28,5,"W","N","F","F","N","N","N","Y","N","Y","N","N","Y","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","W","W","F"
8885,"F","iPod mini, 4 GB silber, MC-Edition, NEU","",2006-02-28,2006-02-28,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,149.000000,,0.259075,-0.021247,-1.267460,0.151587,6.708333,2006,2006,2,2,28,28,"W","Y","F","W","N","N","N","Y","N","Y","N","N","Y","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
117,"F","iPod mini 4 GB Silber mit Garantie incl. Lederetui","",2005-09-27,2005-10-02,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,131.000000,0.167384,-0.416662,-0.021247,-0.713217,0.151587,6.708333,2005,2005,9,10,27,2,"W","N","F","F","Y","N","N","Y","N","Y","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F"
8881,"F","Mini Ipod 4GB in Silber + Docking","",2006-02-26,2006-02-27,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",9,167.977000,131.317479,171.047619,628.901677,130.000000,-2.145727,0.864579,-0.033762,-0.713217,0.151587,6.708333,2006,2006,2,2,26,27,"F","N","F","F","N","N","N","Y","N","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F"
109,"F","i pod mini 4GB in silber","",2005-09-27,2005-10-04,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,151.000000,0.650967,-0.330462,-0.021247,-0.713217,0.151587,6.708333,2005,2005,9,10,27,4,"W","N","F","F","N","N","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
103,"F","iPod mini 4GB + LADEGERÄT! Sehr guter Zustand + OVP","",2005-09-27,2005-10-02,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,127.900000,0.167384,-1.802428,-0.021247,-0.713217,0.151587,6.708333,2005,2005,9,10,27,2,"W","N","F","F","N","N","N","Y","N","Y","N","N","Y","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F"
100,"F","Ipod mini 4GB Silber top","",2005-09-26,2005-10-01,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,136.000000,0.167384,-0.256621,-0.021247,-0.713217,0.151587,6.708333,2005,2005,9,10,26,1,"W","N","F","F","N","N","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F"
8879,"W","Apple iPod Mini 4GB silber MP3 Player neu","",2006-02-26,2006-03-05,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,194.000000,0.650967,-0.907369,-0.021247,-0.713217,0.151587,6.708333,2006,2006,2,3,26,5,"W","N","F","F","N","N","N","Y","N","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
8860,"F","iPod Mini Silber 4GB","",2006-02-26,2006-03-01,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,121.240000,-0.566783,0.554578,-0.021247,-1.240594,0.151587,6.708333,2006,2006,2,3,26,1,"W","Y","F","F","N","N","N","Y","N","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
8846,"F","iPod Mini 4 GB Silber","",2006-02-26,2006-03-05,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,121.000000,0.650967,0.056147,-0.021247,-0.713217,0.151587,6.708333,2006,2006,2,3,26,5,"W","N","F","F","N","N","N","N","N","Y","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
8845,"F","iPod Mini silber 4GB + Zubehör","",2006-02-26,2006-03-05,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,150.000000,0.650967,-0.192037,-0.021247,-0.713217,0.151587,6.708333,2006,2006,2,3,26,5,"W","N","F","F","N","N","N","Y","N","N","N","N","Y","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
89,"F","iPod mini 4GB silber neuwertig","",2005-09-26,2005-10-06,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,151.000000,1.163586,-0.465842,-0.021247,-0.713217,0.151587,6.708333,2005,2005,9,10,26,6,"W","N","F","F","N","N","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
8842,"F","iPod mini silber + iTrip + Zubehör","",2006-02-26,2006-03-05,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,162.000000,0.650967,0.429975,-0.021247,-0.713217,0.151587,6.708333,2006,2006,2,3,26,5,"W","N","F","F","N","N","N","N","N","Y","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
86,"F","MINI-IPOD 4 GB Silver, OVP+Rechnung","",2005-09-26,2005-10-06,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,157.000000,1.163586,0.292773,-0.021247,-0.713217,0.151587,6.708333,2005,2005,9,10,26,6,"W","N","F","F","N","N","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","F","F"
8838,"F","iPod Mini 4 GB + Dock + Fernbedienung","",2006-02-26,2006-03-05,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,133.000000,0.650967,-0.058996,-0.021247,-0.713217,0.151587,6.708333,2006,2006,2,3,26,5,"W","N","F","F","N","N","N","Y","N","Y","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F"
8832,"F","  I-Pod Mini 4 GB","",2006-02-26,2006-03-05,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber",1,167.977000,131.317479,171.047619,628.901677,141.000000,0.650967,-0.668654,-0.021247,-0.713217,0.151587,6.708333,2006,2006,2,3,26,5,"W","N","F","F","Y","N","N","Y","N","Y","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
