Umcodieren1,auct_id,listing_title,listing_subtitle,listing_start_date,listing_end_date,listing_durtn_days,listing_type_code,feedback_score_at_listing_time,start_price,buy_it_now_price,buy_it_now_listed_flag,bold_fee_flag,category_featured_fee_flag,gallery_fee_flag,gallery_featured_fee_flag,ipix_featured_fee_flag,highlight_fee_flag,schedule_fee_flag,border_fee_flag,qty_available_per_listing,gms,category_avg_gms,gms_greater_avg,listing_start_date_month,listing_start_date_day,listing_start_date_year,item_leaf_category_name_article_category,item_leaf_category_name_color_category,_article_meta_mini,_article_meta_nano,_article_meta_classic,_article_40,_article_30,_article_20,_article_4,_article_2,item_leaf_category_name_color_category_Blau_flag,item_leaf_category_name_color_category_Gold_flag,item_leaf_category_name_color_category_Grün_flag,item_leaf_category_name_color_category_Pink_flag,item_leaf_category_name_color_category_Silber_flag,item_leaf_category_name_color_category_Sonsti_flag,listing_type_code_1,listing_type_code_2,listing_type_code_7,listing_type_code_9,listing_start_date_month_1,listing_start_date_month_2,listing_start_date_month_3,listing_start_date_month_6,listing_start_date_month_8,listing_start_date_month_9,listing_start_date_month_10,listing_start_date_month_11,listing_start_date_month_12,listing_title_lowercase_contains_new,listing_subtitle_lowercase_contains_new,listing_title_lowercase_contains_ovp,listing_title_lowercase_contains_black,listing_title_lowercase_contains_silver,listing_title_lowercase_contains_white,listing_title_lowercase_contains_green,listing_title_lowercase_contains_pink,listing_title_lowercase_contains_blue,listing_title_lowercase_contains_photo,listing_title_lowercase_contains_bussword,listing_title_lowercase_contains_invoice,listing_title_lowercase_contains_video,listing_title_lowercase_contains_warrenty,listing_title_lowercase_contains_colordisplay,listing_title_lowercase_contains_original,listing_title_lowercase_contains_verschweißt,listing_title_lowercase_contains_dock,listing_title_lowercase_contains_alt,listing_title_lowercase_contains_songs,listing_title_lowercase_contains_apple,listing_title_lowercase_contains_ipod,listing_title_lowercase_contains_verpackt,listing_title_lowercase_contains_bag,start_price_Mean,buy_it_now_price_Mean,buy_it_now_mean < real,is_buy_it_now_greater,start_price_mean < real,is_start_price_greater,dasy_between_weihnachten_2006,days_between_weihnachten_2005,is_before_weihnachten,is_after_weihnachten_2005,Partition
2,15136,"IPod 30 Gb Video schwarz 5. Generation - wie neu -","",2006-02-13,2006-02-20,7,1,203,1.000000,289.000000,"Y","N","N","Y","N","N","N","N","N","1",282.500000,263.459000,1,2,13,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F",66.752005,282.979798,"W","W","F","F",314,-51,"W","F","1_Training"
2,15114,"  Apple iPod Video 30GB black+Folie+AV Kabel alles NEU","",2006-02-13,2006-02-18,5,1,45,1.000000,330.000000,"Y","N","N","Y","N","N","N","N","N","1",287.000000,263.459000,1,2,13,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","W","F","F",66.752005,282.979798,"W","W","F","F",314,-51,"W","F","1_Training"
2,15112,"*** Apple iPod Photo 30 GB + Dock + Media Reader ***","",2006-02-13,2006-02-23,10,1,99,1.000000,350.000000,"Y","N","Y","Y","N","Y","N","N","N","1",241.900000,263.459000,0,2,13,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","W","W","F","F",66.752005,282.979798,"W","W","F","F",314,-51,"W","F","1_Training"
2,15105,"Apple iPod Video MP3 Player 30GB  5.G schwarz - OVP","mit Kaufrechnung und  Zubehör",2006-02-12,2006-02-19,7,1,41,1.000000,319.000000,"Y","Y","N","N","N","Y","N","N","Y","1",271.000000,263.459000,1,2,12,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","W","F","F",66.752005,282.979798,"W","W","F","F",315,-50,"W","F","1_Training"
2,15092,"APPLE iPod Video, Musik, Fotos 30 GB 5. Gener.NEU","",2006-02-12,2006-02-19,7,1,110,1.000000,,"N","N","N","Y","N","N","N","N","N","1",272.300000,263.459000,1,2,12,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","W","W","W","F","F",66.752005,282.979798,"F","F","F","F",315,-50,"W","F","1_Training"
2,15084,"Apple iPod Video 30 GB - weiß - NEU & OVP !!!","",2006-02-12,2006-02-12,0,1,10,1.000000,290.000000,"Y","N","N","N","N","N","N","N","N","1",290.000000,263.459000,1,2,12,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","W","F","F",66.752005,282.979798,"W","W","F","F",315,-50,"W","F","1_Training"
2,15067,"Apple Ipod 30 GB Black Edition Neu OVP 5 Generation","",2006-02-12,2006-02-19,7,1,43,1.000000,,"N","N","N","Y","N","N","N","Y","N","1",262.000000,263.459000,0,2,12,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",66.752005,282.979798,"F","F","F","F",315,-50,"W","F","1_Training"
2,15062,"Apple Ipod 30 GB Photo mit Garantie ab 1 Euro","",2006-02-12,2006-02-19,7,1,80,1.000000,,"N","N","N","Y","N","N","N","N","N","1",212.000000,263.459000,0,2,12,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","W","W","F","F",66.752005,282.979798,"F","F","F","F",315,-50,"W","F","1_Training"
2,15047,"Apple iPod Video, 30GB, NEU","",2006-02-12,2006-02-19,7,1,2,1.000000,,"N","Y","N","N","N","N","N","N","N","1",271.000000,263.459000,1,2,12,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","W","F","F",66.752005,282.979798,"F","F","F","F",315,-50,"W","F","1_Training"
2,15036,"!!NEU IPOD VIDEO 5.GEN. 30 GB , VERSIEGELT! SCHWARZ NEU","",2006-02-11,2006-02-16,5,1,65,1.000000,,"N","N","N","Y","N","N","Y","N","Y","1",282.000000,263.459000,1,2,11,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F",66.752005,282.979798,"F","F","F","F",316,-49,"W","F","1_Training"
2,15033,"iPod 30 GB Foto-Video-Musik-fast NEU NEU NEU","",2006-02-11,2006-02-18,7,1,7,1.000000,,"N","N","N","N","N","N","N","N","N","1",208.000000,263.459000,0,2,11,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","W","F","W","F","F",66.752005,282.979798,"F","F","F","F",316,-49,"W","F","1_Training"
2,15026,"iPod 30 GB fast neu (NEUWERTIG)","",2006-02-11,2006-02-18,7,1,46,1.000000,,"N","N","N","N","N","N","N","N","N","1",225.000000,263.459000,0,2,11,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F",66.752005,282.979798,"F","F","F","F",316,-49,"W","F","1_Training"
2,15017,"Apple iPod 30GB weiss neu in OVP","Video`s und Photo`s abspielen usw.",2006-02-11,2006-02-16,5,1,536,1.000000,,"N","N","N","N","N","N","N","Y","N","1",266.000000,263.459000,1,2,11,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",66.752005,282.979798,"F","F","F","F",316,-49,"W","F","1_Training"
2,15008,"Apple Ipod Video-30GB schwarz","",2006-02-11,2006-02-16,5,1,1,260.000000,,"N","N","N","N","N","N","N","N","N","1",260.000000,263.459000,0,2,11,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","W","F","F",66.752005,282.979798,"F","F","W","F",316,-49,"W","F","1_Training"
2,15006,"Apple iPod Video tragbarer MP3 Player 30GB 5.G schwarz","",2006-02-10,2006-02-13,3,1,3,1.000000,,"N","N","N","Y","N","N","N","N","N","1",286.830000,263.459000,1,2,10,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","W","F","F",66.752005,282.979798,"F","F","F","F",317,-48,"W","F","1_Training"
2,14986,"Apple IPOD 30GB + Gürtelclip  wie NEU","mit Rechnung = Garantie",2006-02-10,2006-02-13,3,1,19,1.000000,299.000000,"Y","N","N","Y","N","Y","N","N","N","1",247.010000,263.459000,0,2,10,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",66.752005,282.979798,"W","W","F","F",317,-48,"W","F","1_Training"
2,14976,"Apple iPod Video 30 GB, NEU und OVP, white!!!!!","",2006-02-09,2006-02-19,10,1,135,1.000000,,"N","Y","N","Y","N","N","N","N","N","1",266.000000,263.459000,1,2,9,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","W","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","W","F","F",66.752005,282.979798,"F","F","F","F",318,-47,"W","F","1_Training"
2,14969,"Apple iPod 30GB mit Farbdisplay bis zu 7500 Lieder","**NEU u. ORIGINAL VERPACKT** WEISS",2006-02-09,2006-02-14,5,1,2,1.000000,,"N","N","N","Y","N","Y","N","N","N","1",243.000000,263.459000,0,2,9,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","W","W","F","F",66.752005,282.979798,"F","F","F","F",318,-47,"W","F","1_Training"
2,14963,"Apple Ipod Video 30 GB Black Edition","",2006-02-09,2006-02-12,3,1,152,1.000000,,"N","N","N","Y","N","N","N","N","N","1",270.000000,263.459000,1,2,9,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","W","F","F",66.752005,282.979798,"F","F","F","F",318,-47,"W","F","1_Training"
2,14938,"Apple IPOD 30GB  5.Generation Schwarz","",2006-02-08,2006-02-11,3,1,41,1.000000,,"N","N","N","N","N","N","N","N","N","1",273.990000,263.459000,1,2,8,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",66.752005,282.979798,"F","F","F","F",319,-46,"W","F","1_Training"
2,14924,"iPod 30 GB Video 1mal benutzt","",2006-02-09,2006-02-12,3,1,20,1.000000,279.000000,"Y","N","N","N","N","N","N","Y","N","1",252.000000,263.459000,0,2,9,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F",66.752005,282.979798,"F","W","F","F",318,-47,"W","F","1_Training"
2,14922,"Apple Ipod Video (30GB)","",2006-02-08,2006-02-11,3,2,23,250.000000,,"N","N","N","N","N","N","N","N","N","2",250.000000,263.459000,0,2,8,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","W","F","F",66.752005,282.979798,"F","F","W","F",319,-46,"W","F","1_Training"
2,14918,"Apple Ipod 30 Gigabyte, schwarz, brandneu, mit Video","",2006-02-08,2006-02-15,7,1,420,1.000000,,"N","N","N","N","N","N","N","N","N","1",271.000000,263.459000,1,2,8,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","W","F","F",66.752005,282.979798,"F","F","F","F",319,-46,"W","F","1_Training"
2,14906,"Apple iPod 30 GB 5 Generation schwarz NEU","",2006-02-07,2006-02-12,5,1,100,1.000000,,"N","N","N","N","N","N","N","N","N","1",271.000000,263.459000,1,2,7,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",66.752005,282.979798,"F","F","F","F",320,-45,"W","F","1_Training"
2,14900,"Apple iPod Video 30 GB weiss (5G)","",2006-02-07,2006-02-12,5,1,127,1.000000,,"N","Y","N","Y","N","N","N","N","N","1",261.000000,263.459000,0,2,7,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","W","F","F",66.752005,282.979798,"F","F","F","F",320,-45,"W","F","1_Training"
2,14878,"Apple - iPod Video 30GB **schwarz** NEU/OVP/Rechnung","",2006-02-07,2006-02-17,10,9,2937,279.900000,,"N","Y","Y","Y","N","N","N","N","N","10",279.900000,263.459000,1,2,7,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","W","F","W","W","F","F","F","F","F","F","F","W","W","F","F","F","F","F","F","F","W","W","F","F",66.752005,282.979798,"F","F","W","W",320,-45,"W","F","1_Training"
2,14877,"Apple Ipod VIDEO 30 GB - Black NEU & OVP","Sofort lieferbar, 12 Monate Garantie",2006-02-07,2006-02-12,5,1,72,1.000000,279.000000,"Y","N","N","Y","N","N","N","Y","N","1",276.960000,263.459000,1,2,7,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","W","F","F",66.752005,282.979798,"F","W","F","F",320,-45,"W","F","1_Training"
2,14872,"iPod Photo 30GB mit zubehör+OVP","",2006-02-06,2006-02-13,7,1,116,1.000000,,"N","N","N","Y","N","N","N","N","N","1",200.000000,263.459000,0,2,6,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F",66.752005,282.979798,"F","F","F","F",321,-44,"W","F","1_Training"
2,14869,"APPLE  iPod Video, Musik, Fotos 30 GB 5. Gener.NEU","",2006-02-06,2006-02-11,5,1,15,1.000000,,"N","N","N","Y","N","N","N","N","N","1",276.000000,263.459000,1,2,6,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","W","W","W","F","F",66.752005,282.979798,"F","F","F","F",321,-44,"W","F","1_Training"
2,14857,"°°° iPod Video 30GB - Weiß - NEU - OVP °°°","Bieten, Sofortkauf für 294 ÿ oder GRATIS!",2006-02-06,2006-02-07,1,1,100,99.000000,294.000000,"Y","N","N","Y","N","N","N","Y","N","1",294.000000,263.459000,1,2,6,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F",66.752005,282.979798,"W","W","W","F",321,-44,"W","F","1_Training"
2,14855,"Apple ipod 30 GB!!!Weiss!!NEU!!!OVP!!! ANSEHEN !!!","",2006-02-06,2006-02-07,1,9,132,259.990000,,"N","N","N","N","N","N","N","N","N","1",259.990000,263.459000,0,2,6,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","W","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",66.752005,282.979798,"F","F","W","F",321,-44,"W","F","1_Training"
2,14832,"APPLE  iPod Video MusikFotos30GB 5.Gen. MP3.NEU Zubehör","",2006-02-05,2006-02-10,5,1,96,1.000000,,"N","N","N","Y","N","N","N","N","N","1",262.000000,263.459000,0,2,5,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","W","W","W","F","F",66.752005,282.979798,"F","F","F","F",322,-43,"W","F","1_Training"
2,14812,"Apple ipod 30 GB!!!Weiss!!NEU!!!OVP!!! ANSEHEN !!!","",2006-02-05,2006-02-06,1,9,132,259.990000,,"N","N","N","N","N","N","N","N","N","1",259.990000,263.459000,0,2,5,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","W","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",66.752005,282.979798,"F","F","W","F",322,-43,"W","F","1_Training"
2,14796,"Apple - iPod VIDEO 30 GB - schwarz // NEU/OVP !","",2006-02-05,2006-02-12,7,1,9,1.000000,,"N","N","N","Y","N","N","N","N","N","1",281.000000,263.459000,1,2,5,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","W","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","W","F","F",66.752005,282.979798,"F","F","F","F",322,-43,"W","F","1_Training"
2,14790,"iPod 40 GB mit Garantie noch bis Novenber ‚06 + Extra","",2006-02-05,2006-02-12,7,1,94,180.000000,,"N","N","N","N","N","N","N","N","N","1",181.000000,263.459000,0,2,5,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F",66.752005,282.979798,"F","F","W","F",322,-43,"W","F","1_Training"
2,14789,"Apple iPod 30 GB Video in schwarz","",2006-02-05,2006-02-12,7,1,93,49.000000,,"N","N","N","N","N","N","N","Y","N","1",258.500000,263.459000,0,2,5,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","W","F","F",66.752005,282.979798,"F","F","F","F",322,-43,"W","F","1_Training"
2,14788,"Apple iPod - 30GB! + Ledertasche","",2006-02-04,2006-02-11,7,1,66,1.000000,350.000000,"Y","N","N","N","N","N","N","N","N","1",266.000000,263.459000,1,2,4,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","W",66.752005,282.979798,"W","W","F","F",323,-42,"W","F","1_Training"
2,14786,"Apple iPod Video 30GB schwarz - 5.Gen. NEU & OVP","",2006-02-05,2006-02-12,7,1,65,1.000000,,"N","Y","N","Y","N","N","N","Y","N","1",266.000000,263.459000,1,2,5,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","W","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","W","F","F",66.752005,282.979798,"F","F","F","F",322,-43,"W","F","1_Training"
2,14783,"APPLE  iPod Video MusikFotos30GB 5.Gen. MP3.NEU Zubehör","",2006-02-04,2006-02-09,5,1,588,1.000000,,"N","N","N","Y","N","N","N","N","N","1",290.990000,263.459000,1,2,4,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","W","W","W","F","F",66.752005,282.979798,"F","F","F","F",323,-42,"W","F","1_Training"
2,10713,"Apple iPod Photo - 30 GB - TOP - Wie NEU - viel Zubehör","Sehr schöner Apple iPod - Weiß - Keine Kratzer",2005-10-17,2005-10-27,10,1,125,1.000000,350.000000,"Y","Y","N","Y","N","N","Y","N","Y","1",286.000000,263.459000,1,10,17,2005,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F","F","F","F","F","W","W","F","F",66.752005,282.979798,"W","W","F","F",433,68,"F","F","1_Training"
2,14779,"Nagelneu OVP Apple Ipod Video 30 GB 12 Monate Garantie","",2006-02-04,2006-02-05,1,1,338,1.000000,,"N","N","N","Y","N","N","N","N","N","1",300.560000,263.459000,1,2,4,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F","F","W","W","F","F",66.752005,282.979798,"F","F","F","F",323,-42,"W","F","1_Training"
2,14777,"Apple iPod Video - 30GB - weiß - OVP (versiegelt)! NEU!","nur 1 tag !!!",2006-02-04,2006-02-05,1,1,56,1.000000,,"N","N","N","Y","N","N","N","N","N","1",267.000000,263.459000,1,2,4,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","W","F","F",66.752005,282.979798,"F","F","F","F",323,-42,"W","F","1_Training"
2,14742,"***ipod schwarz 30 gb OVP/Rechnung/Garantie&zubehör***","",2006-02-03,2006-02-08,5,1,22,1.000000,290.000000,"Y","N","N","N","N","N","N","N","N","1",271.000000,263.459000,1,2,3,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","W","F","F",66.752005,282.979798,"W","W","F","F",324,-41,"W","F","1_Training"
2,14739,"Apple iPod 30 GB schwarz*MP3PLAYER*NEU*OVP","",2006-02-04,2006-02-05,1,1,226,149.000000,,"N","N","N","N","N","N","N","Y","N","1",270.000000,263.459000,1,2,4,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",66.752005,282.979798,"F","F","W","F",323,-42,"W","F","1_Training"
2,14737,"Apple iPod 30 GB schwarz*MP3PLAYER*NEU*OVP","",2006-02-04,2006-02-05,1,1,226,149.000000,,"N","N","N","N","N","N","N","Y","N","1",281.000000,263.459000,1,2,4,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",66.752005,282.979798,"F","F","W","F",323,-42,"W","F","1_Training"
2,14727,"*Apple iPod Video - 30 GB schwarz - 5.Gen. NEU & OVP*","",2006-02-02,2006-02-09,7,1,438,1.000000,,"N","N","N","Y","N","N","N","N","N","1",288.000000,263.459000,1,2,2,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","W","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","W","F","F",66.752005,282.979798,"F","F","F","F",325,-40,"W","F","1_Training"
2,14720,"Apple iPod 30 GB Video schwarz 24 Mo. Garantie NEU TOP","100% Deutsche Qualität mit Rechnung auf Ihren Namen",2006-02-02,2006-02-12,10,9,3457,319.900000,,"N","N","Y","Y","N","N","Y","N","N","11",319.900000,263.459000,1,2,2,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","W","F","W","W","F","F","F","F","F","F","W","W","F","F",66.752005,282.979798,"F","F","W","W",325,-40,"W","F","1_Training"
2,14712,"Apple IPod 30 GB Photo","",2006-02-02,2006-02-09,7,1,1090,1.000000,,"N","N","N","Y","N","N","N","N","N","1",223.220000,263.459000,0,2,2,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","W","F","F",66.752005,282.979798,"F","F","F","F",325,-40,"W","F","1_Training"
2,14704,"Apple iPOD 30GB Schwarz  5.Generation","",2006-02-02,2006-02-05,3,1,31,200.000000,249.000000,"Y","N","N","Y","N","N","N","N","Y","1",253.000000,263.459000,0,2,2,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",66.752005,282.979798,"F","F","W","F",325,-40,"W","F","1_Training"
2,14701,"Apple iPod 30 GB schwarz*MP3PLAYER*NEU*OVP","",2006-02-02,2006-02-03,1,1,217,149.000000,,"N","N","N","N","N","N","N","N","N","1",274.000000,263.459000,1,2,2,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",66.752005,282.979798,"F","F","W","F",325,-40,"W","F","1_Training"
2,14700,"Apple iPod 30 GB schwarz*MP3PLAYER*NEU*OVP","",2006-02-02,2006-02-03,1,1,217,149.000000,,"N","N","N","N","N","N","N","N","N","1",272.990000,263.459000,1,2,2,2006,"30 GB","","F","F","W","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",66.752005,282.979798,"F","F","W","F",325,-40,"W","F","1_Training"
