auct_id,listing_title,listing_subtitle,gms_greater_avg,listing_title_lowercase,listing_subtitle_lowercase,listing_start_date_month,listing_end_date_month,feedback_score_at_listing_time_transformed,listing_start_date_month1_transformed,start_price_Mean_transformed,buy_it_now_price_Mean_transformed,dasy_between_weihnachten_2006_transformed,days_between_weihnachten_2005_transformed,listing_start_date_days,listing_end_date_days,gms_transformed,discret_feedback_score_transformed,listing_type_code_transformed,buy_it_now_listed_flag_transformed,bold_fee_flag_transformed,gallery_fee_flag_transformed,ipix_featured_fee_flag_transformed,highlight_fee_flag_transformed,item_leaf_category_name_article_category_transformed,_article_meta_mini_transformed,_article_meta_classic_transformed,_article_30_transformed,_article_20_transformed,_article_4_transformed,listing_type_code_1_transformed,listing_type_code_9_transformed,listing_title_lowercase_contains_new_transformed,listing_subtitle_lowercase_contains_new_transformed,listing_title_lowercase_contains_ovp_transformed,listing_title_lowercase_contains_black_transformed,listing_title_lowercase_contains_white_transformed,listing_title_lowercase_contains_photo_transformed,listing_title_lowercase_contains_bussword_transformed,listing_title_lowercase_contains_video_transformed,listing_title_lowercase_contains_warrenty_transformed,listing_title_lowercase_contains_colordisplay_transformed,listing_title_lowercase_contains_original_transformed,listing_title_lowercase_contains_songs_transformed,listing_title_lowercase_contains_apple_transformed,listing_title_lowercase_contains_ipod_transformed,listing_title_lowercase_contains_verpackt_transformed,buy_it_now_mean < real_transformed,is_buy_it_now_greater_transformed,start_price_mean < real_transformed,is_start_price_greater_transformed,is_before_weihnachten_transformed,is_after_weihnachten_2005_transformed,$O-Anomaly,$O-AnomalyIndex,$O-PeerGroup,$O-Field-1,$O-FieldImpact-1,$O-Field-2,$O-FieldImpact-2,$O-Field-3,$O-FieldImpact-3
3616,"Apple iPod nano 2GB schwarz **NEU**","",1,"apple ipod nano 2gb schwarz **neu**","",12,12,0.332698,1.098661,0.808858,-0.275324,0.304929,0.304929,-0.304929,-0.263415,0.649640,0.923858,2,1,1,0,1,1,5,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,"F",0.895521,1,"listing_title_lowercase_contains_black_transformed",0.082357,"is_start_price_greater_transformed",0.061191,"listing_type_code_9_transformed",0.054127
3612," APPLE IPOD NANO 2GB BLACK","",1," apple ipod nano 2gb black","",12,12,2.729075,1.098661,0.808858,-0.275324,0.304929,0.304929,-0.304929,-0.348555,0.309071,2.012971,2,1,1,0,1,1,5,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,"F",0.924978,1,"feedback_score_at_listing_time_transformed",0.088032,"is_start_price_greater_transformed",0.059242,"listing_type_code_9_transformed",0.052404
9656,"Apple - iPod NANO 4GB schwarz /NEU/OVP/ Rechnung","",1,"apple - ipod nano 4gb schwarz /neu/ovp/ rechnung","",3,3,-0.090263,-0.818583,0.808858,-0.275324,-1.625433,-1.625433,1.625433,1.545825,0.210695,0.586937,3,1,1,0,0,1,5,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",1.581205,2,"ipix_featured_fee_flag_transformed",0.488091,"feedback_score_at_listing_time_transformed",0.093753,"listing_title_lowercase_contains_songs_transformed",0.037054
3611,"Apple iPod nano 2GB","",0,"apple ipod nano 2gb","",12,12,-0.483678,1.098661,0.808858,-0.275324,0.326142,0.326142,-0.326142,-0.412411,-0.372521,-0.367164,2,1,1,1,0,1,5,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"F",0.805281,1,"listing_type_code_9_transformed",0.060193,"listing_type_code_1_transformed",0.057108,"listing_type_code_transformed",0.046428
3610,"iPod nano 4 GB Black inkl. Koss The Plug Garantie OVP","",1,"ipod nano 4 gb black inkl. koss the plug garantie ovp","",12,12,0.939148,1.098661,0.808858,-0.275324,0.304929,0.304929,-0.304929,-0.348555,0.401313,1.195860,3,1,1,0,1,1,5,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,"F",1.363705,4,"listing_title_lowercase_contains_warrenty_transformed",0.149496,"_article_meta_mini_transformed",0.131266,"start_price_Mean_transformed",0.071176
3606," APPLE IPOD NANO 2GB BLACK","",1," apple ipod nano 2gb black","",12,12,2.729075,1.098661,0.808858,-0.275324,0.326142,0.326142,-0.326142,-0.369841,0.309071,2.012971,2,1,1,0,1,1,5,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,"F",0.924592,1,"feedback_score_at_listing_time_transformed",0.088068,"is_start_price_greater_transformed",0.059267,"listing_type_code_9_transformed",0.052425
3604,"iPod Nano 4 GB, weiß, ovp","neu",1,"ipod nano 4 gb, weiß, ovp","neu",12,12,-0.371718,1.098661,0.808858,-0.275324,0.326142,0.326142,-0.326142,-0.327270,0.104593,0.107089,3,1,1,0,1,1,5,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"F",0.921815,1,"listing_subtitle_lowercase_contains_new_transformed",0.217762,"listing_title_lowercase_contains_ovp_transformed",0.033879,"listing_title_lowercase_contains_apple_transformed",0.032516
9648,"IPOD NANO WEISS 4 GB !! NEU+OVP !! ANSEHEN !!","",0,"ipod nano weiss 4 gb !! neu+ovp !! ansehen !!","",3,3,-0.171123,-0.818583,0.808858,-0.275324,-1.625433,-1.625433,1.625433,1.545825,-0.349801,0.487799,3,1,1,1,1,1,5,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"F",0.950580,3,"listing_title_lowercase_contains_white_transformed",0.192814,"listing_title_lowercase_contains_ovp_transformed",0.050694,"listing_title_lowercase_contains_apple_transformed",0.037958
3597,"Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",1,"apple - ipod  nano 2gb  **schwarz** neu/ovp/rechnung !","",12,12,2.285779,1.098661,0.808858,-0.275324,0.326142,0.326142,-0.326142,-0.327270,0.172525,1.532140,3,1,1,0,1,1,5,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.855839,1,"listing_title_lowercase_contains_black_transformed",0.086176,"feedback_score_at_listing_time_transformed",0.070612,"listing_title_lowercase_contains_ovp_transformed",0.036490
3596,"Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",0,"apple - ipod  nano 2gb  **schwarz** neu/ovp/rechnung !","",12,12,2.285779,1.098661,0.808858,-0.275324,0.326142,0.326142,-0.326142,-0.412411,-0.281642,1.532140,3,1,1,0,1,1,5,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.859521,1,"listing_title_lowercase_contains_black_transformed",0.085807,"feedback_score_at_listing_time_transformed",0.070309,"listing_title_lowercase_contains_ovp_transformed",0.036334
3591,"Ipod nano fast Neu!!!","",0,"ipod nano fast neu!!!","",12,12,-0.323513,1.098661,0.808858,-0.275324,0.326142,0.326142,-0.326142,-0.284700,-0.270282,0.226752,3,1,1,0,1,1,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"F",1.042465,4,"_article_meta_mini_transformed",0.171717,"start_price_Mean_transformed",0.093110,"is_before_weihnachten_transformed",0.057446
3590,"iPOD nano ULTRAFLACH 4GB!!!Black!!!ANSEHEN!!!","",1,"ipod nano ultraflach 4gb!!!black!!!ansehen!!!","",12,12,-0.390378,1.098661,0.808858,-0.275324,0.326142,0.326142,-0.326142,-0.412411,0.422670,0.052295,2,1,1,0,1,1,5,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,"F",0.835943,1,"is_start_price_greater_transformed",0.065552,"listing_type_code_9_transformed",0.057985,"listing_type_code_1_transformed",0.055013
3587,"!!!ipod nano 4 GB Black OVP!!!ANSEHEN!!! Ultraflach!!!","",1,"!!!ipod nano 4 gb black ovp!!!ansehen!!! ultraflach!!!","",12,12,-0.558318,1.098661,0.808858,-0.275324,0.326142,0.326142,-0.326142,-0.284700,0.889787,-2.408942,3,1,1,0,1,1,5,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"F",1.259882,4,"_article_meta_mini_transformed",0.142083,"discret_feedback_score_transformed",0.095911,"gms_transformed",0.083969
9632,"iPod Nano Withe Original NEU!! 2GB f. 500 Songs","",0,"ipod nano withe original neu!! 2gb f. 500 songs","",3,3,-0.413703,-0.818583,0.808858,-0.275324,-1.625433,-1.625433,1.625433,1.673536,-0.576998,-0.025379,3,1,1,1,0,1,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,"F",1.772948,3,"listing_title_lowercase_contains_songs_transformed",0.391635,"listing_title_lowercase_contains_original_transformed",0.187746,"ipix_featured_fee_flag_transformed",0.024233
3582,"Apple iPod nano 2GB  Neu als Weihnachtsgeschenk ideal !","",0,"apple ipod nano 2gb  neu als weihnachtsgeschenk ideal !","",12,12,-0.353058,1.098661,0.808858,-0.275324,0.326142,0.326142,-0.326142,-0.327270,-0.077164,0.156697,3,1,1,1,1,1,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",1.034772,4,"_article_meta_mini_transformed",0.172993,"start_price_Mean_transformed",0.093802,"is_before_weihnachten_transformed",0.057873
9626,"Apple - iPod  NANO 4GB(4 GB) schwarz /NEU/OVP/ Rechnung","",1,"apple - ipod  nano 4gb(4 gb) schwarz /neu/ovp/ rechnung","",3,3,2.729075,-0.818583,0.808858,-0.275324,-1.625433,-1.625433,1.625433,1.673536,0.627147,1.748669,3,1,1,0,1,1,5,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.691302,2,"listing_title_lowercase_contains_songs_transformed",0.084753,"item_leaf_category_name_article_category_transformed",0.077127,"listing_title_lowercase_contains_black_transformed",0.076339
9623,"Apple - iPod  NANO 4GB(4 GB) schwarz /NEU/OVP/ Rechnung","",1,"apple - ipod  nano 4gb(4 gb) schwarz /neu/ovp/ rechnung","",3,3,2.729075,-0.818583,0.808858,-0.275324,-1.625433,-1.625433,1.625433,1.545825,0.632145,1.748669,3,1,1,0,1,1,5,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.678697,2,"listing_title_lowercase_contains_songs_transformed",0.086327,"item_leaf_category_name_article_category_transformed",0.078560,"listing_title_lowercase_contains_black_transformed",0.077757
9618,"Apple iPod Nano 4 GB schwarz","- deutsche Version - dt. Rechnung - dt. Garantie",1,"apple ipod nano 4 gb schwarz","- deutsche version - dt. rechnung - dt. garantie",3,3,-0.534993,-0.818583,0.808858,-0.275324,-1.604220,-1.604220,1.604220,1.567110,0.558988,-0.954350,3,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.810783,3,"listing_title_lowercase_contains_black_transformed",0.107520,"gallery_fee_flag_transformed",0.034578,"listing_title_lowercase_contains_apple_transformed",0.032544
3581,"Ipod (ab 1Euro bei Ebay!)","",0,"ipod (ab 1euro bei ebay!)","",12,12,-0.559873,1.098661,0.808858,-0.275324,0.326142,0.326142,-0.326142,-0.369841,-2.119667,0.000000,3,1,1,0,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"F",1.116305,4,"_article_meta_mini_transformed",0.160358,"gms_transformed",0.089355,"start_price_Mean_transformed",0.086951
3539,"Apple iPod Nano   4GB   weiß   NEU & OVP   Garantie","Blitzversand aus Deutschland! Nur hier SOFORT lieferbar",1,"apple ipod nano   4gb   weiß   neu & ovp   garantie","blitzversand aus deutschland! nur hier sofort lieferbar",12,12,-0.115143,1.098661,0.808858,-0.275324,0.326142,0.326142,-0.326142,-0.433696,1.103125,0.558379,2,1,1,1,1,1,5,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,"F",0.910847,1,"listing_title_lowercase_contains_warrenty_transformed",0.090205,"is_start_price_greater_transformed",0.060161,"listing_type_code_9_transformed",0.053216
9601,"Apple - iPod  NANO 4GB(4 GB) schwarz /NEU/OVP/ Rechnung","",1,"apple - ipod  nano 4gb(4 gb) schwarz /neu/ovp/ rechnung","",3,3,2.729075,-0.818583,0.808858,-0.275324,-1.604220,-1.604220,1.604220,1.609681,0.609426,1.747909,3,1,1,0,1,1,5,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.677247,2,"listing_title_lowercase_contains_songs_transformed",0.086512,"item_leaf_category_name_article_category_transformed",0.078728,"listing_title_lowercase_contains_black_transformed",0.077924
3538,"iPod nano weiss 2GB Geschenk OVP + NEU","",0,"ipod nano weiss 2gb geschenk ovp + neu","",12,12,-0.429253,1.098661,0.808858,-0.275324,0.326142,0.326142,-0.326142,-0.284700,-0.372521,-0.084389,3,1,1,1,1,1,5,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"F",0.855760,1,"listing_title_lowercase_contains_white_transformed",0.148903,"listing_title_lowercase_contains_ovp_transformed",0.036494,"listing_title_lowercase_contains_apple_transformed",0.035026
3534,"iPod nano tragbarer MP3-Player 2 GB schwarz","",0,"ipod nano tragbarer mp3-player 2 gb schwarz","",12,12,2.729075,1.098661,0.808858,-0.275324,0.283716,0.283716,-0.283716,-0.242130,-0.122604,2.039680,3,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"F",0.886134,1,"feedback_score_at_listing_time_transformed",0.091890,"listing_title_lowercase_contains_black_transformed",0.083230,"discret_feedback_score_transformed",0.052700
3525,"Apple iPod nano 4GB (neu + originalverpackt)","",1,"apple ipod nano 4gb (neu + originalverpackt)","",12,12,-0.374828,1.098661,0.808858,-0.275324,0.347354,0.347354,-0.347354,-0.433696,0.877064,0.098345,3,0,1,0,1,1,5,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,"F",1.493582,1,"listing_title_lowercase_contains_verpackt_transformed",0.239107,"listing_title_lowercase_contains_original_transformed",0.168343,"buy_it_now_mean < real_transformed",0.050589
3524,"Ipod Nano 2Gb+Rechung","",0,"ipod nano 2gb+rechung","",12,12,-0.544323,1.098661,0.808858,-0.275324,0.347354,0.347354,-0.347354,-0.305985,-0.145323,-1.200930,3,0,1,0,0,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,"F",1.604822,4,"buy_it_now_mean < real_transformed",0.136720,"_article_meta_mini_transformed",0.111544,"is_buy_it_now_greater_transformed",0.108179
9588,"Apple iPod Nano 4GB, weiß, Neu!!! OVP+Rechnung!!!","",1,"apple ipod nano 4gb, weiß, neu!!! ovp+rechnung!!!","",3,3,-0.424588,-0.818583,0.808858,-0.275324,-1.604220,-1.604220,1.604220,1.567110,0.378366,-0.065979,3,0,1,0,1,1,5,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,"F",0.983061,3,"buy_it_now_mean < real_transformed",0.121784,"is_buy_it_now_greater_transformed",0.097970,"buy_it_now_listed_flag_transformed",0.055984
9582,"Apple iPod 4 GB schwarz Neu/OVP","",1,"apple ipod 4 gb schwarz neu/ovp","",3,3,-0.514778,-0.818583,0.808858,-0.275324,-1.604220,-1.604220,1.604220,1.567110,0.445389,-0.642347,3,1,0,0,1,1,5,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.916245,3,"bold_fee_flag_transformed",0.099067,"listing_title_lowercase_contains_black_transformed",0.095144,"listing_title_lowercase_contains_ovp_transformed",0.052593
9581,"Apple iPod nano white / weiss , 4 GB , neu , Rechnung","mit extra Zubehör ! unbedingt anschauen!!!!",1,"apple ipod nano white / weiss , 4 gb , neu , rechnung","mit extra zubehör ! unbedingt anschauen!!!!",3,3,-0.407483,-0.818583,0.808858,-0.275324,-1.604220,-1.604220,1.604220,1.652251,0.155031,-0.003516,3,0,1,1,0,1,5,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,"F",1.187530,3,"listing_title_lowercase_contains_white_transformed",0.154342,"buy_it_now_mean < real_transformed",0.100815,"is_buy_it_now_greater_transformed",0.081101
9579,"apple ipod nano MP3 Player 4 Gb/ fast Neu /weiß/OVP","",0,"apple ipod nano mp3 player 4 gb/ fast neu /weiß/ovp","",3,3,-0.533438,-0.818583,0.808858,-0.275324,-1.646646,-1.646646,1.646646,1.567110,0.003491,-0.922545,3,1,1,1,1,1,5,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",1.241902,2,"discret_feedback_score_transformed",0.243953,"feedback_score_at_listing_time_transformed",0.157119,"listing_title_lowercase_contains_black_transformed",0.090279
3517,"I-Pod Nano Black 4GB neu","",1,"i-pod nano black 4gb neu","",12,12,-0.127583,1.098661,0.808858,-0.275324,0.347354,0.347354,-0.347354,-0.242130,0.861842,0.543495,3,1,1,0,1,1,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,"F",1.321020,4,"listing_title_lowercase_contains_ipod_transformed",0.160252,"_article_meta_mini_transformed",0.135508,"gms_transformed",0.077425
3515,"ipod nano apple 4GB White OVP","",1,"ipod nano apple 4gb white ovp","",12,12,-0.553653,1.098661,0.808858,-0.275324,0.326142,0.326142,-0.326142,-0.220844,0.854571,-1.681646,3,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.862137,1,"listing_title_lowercase_contains_white_transformed",0.147802,"discret_feedback_score_transformed",0.044738,"listing_title_lowercase_contains_ovp_transformed",0.036224
9572,"Apple - iPod  NANO 4GB(4 GB) schwarz /NEU/OVP/ Rechnung","",1,"apple - ipod  nano 4gb(4 gb) schwarz /neu/ovp/ rechnung","",3,3,2.729075,-0.818583,0.808858,-0.275324,-1.583007,-1.583007,1.583007,1.694822,0.538995,1.746196,3,1,1,0,1,1,5,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.677467,2,"listing_title_lowercase_contains_songs_transformed",0.086483,"item_leaf_category_name_article_category_transformed",0.078702,"listing_title_lowercase_contains_black_transformed",0.077898
3513,"iPod NANO 2GB (schwarz) NAGEL NEU + original verpackt","",0,"ipod nano 2gb (schwarz) nagel neu + original verpackt","",12,12,-0.486788,1.098661,0.808858,-0.275324,0.347354,0.347354,-0.347354,-0.391126,-0.233930,-0.389027,3,1,0,1,1,1,5,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,"F",1.424371,1,"listing_title_lowercase_contains_verpackt_transformed",0.250726,"listing_title_lowercase_contains_original_transformed",0.176523,"listing_title_lowercase_contains_black_transformed",0.051779
3508,"Apple ipod NANO, 2GB, schwarz, neu/ovp","",0,"apple ipod nano, 2gb, schwarz, neu/ovp","",12,12,-0.475903,1.098661,0.808858,-0.275324,0.347354,0.347354,-0.347354,-0.305985,-0.190990,-0.316189,3,1,1,0,1,1,5,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.793454,1,"listing_title_lowercase_contains_black_transformed",0.092952,"listing_title_lowercase_contains_ovp_transformed",0.039359,"_article_meta_classic_transformed",0.030299
9567,"Apple - iPod  NANO 4GB(4 GB) schwarz /NEU/OVP/ Rechnung","",1,"apple - ipod  nano 4gb(4 gb) schwarz /neu/ovp/ rechnung","",3,3,2.729075,-0.818583,0.808858,-0.275324,-1.583007,-1.583007,1.583007,1.545825,0.611243,1.746006,3,1,1,0,1,1,5,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.664886,2,"listing_title_lowercase_contains_songs_transformed",0.088120,"item_leaf_category_name_article_category_transformed",0.080191,"listing_title_lowercase_contains_black_transformed",0.079372
9566,"Apple - iPod  NANO 4GB(4 GB) schwarz /NEU/OVP/ Rechnung","",1,"apple - ipod  nano 4gb(4 gb) schwarz /neu/ovp/ rechnung","",3,3,2.729075,-0.818583,0.808858,-0.275324,-1.583007,-1.583007,1.583007,1.503255,0.899784,1.746006,3,1,1,0,1,1,5,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.675304,2,"listing_title_lowercase_contains_songs_transformed",0.086760,"item_leaf_category_name_article_category_transformed",0.078954,"listing_title_lowercase_contains_black_transformed",0.078148
3504,"Apple iPod nano ** 2GB ** black / schwarz  ** NEU **","",0,"apple ipod nano ** 2gb ** black / schwarz  ** neu **","",12,12,-0.528773,1.098661,0.808858,-0.275324,0.347354,0.347354,-0.347354,-0.391126,-0.190763,-0.837282,3,0,1,0,0,1,5,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,"F",0.935262,1,"buy_it_now_mean < real_transformed",0.080789,"listing_title_lowercase_contains_black_transformed",0.078858,"is_buy_it_now_greater_transformed",0.064443
3500,"Apple ipod nano 4gb in schwarz OVP NEU Garantie","",1,"apple ipod nano 4gb in schwarz ovp neu garantie","",12,12,0.211407,1.098661,0.808858,-0.275324,0.347354,0.347354,-0.347354,-0.242130,1.566608,0.847234,3,1,1,1,1,1,5,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.869872,1,"listing_title_lowercase_contains_warrenty_transformed",0.094454,"listing_title_lowercase_contains_black_transformed",0.084786,"listing_title_lowercase_contains_ovp_transformed",0.035902
3499,"iPod nano 2GB *schwarz* NEU/OVP - nur Rhein/Main!","::: noch eingeschweißt, mit Rechnung, 3 Tage :::",0,"ipod nano 2gb *schwarz* neu/ovp - nur rhein/main!","::: noch eingeschweißt, mit rechnung, 3 tage :::",12,12,-0.502338,1.098661,0.808858,-0.275324,0.347354,0.347354,-0.347354,-0.433696,-0.486119,-0.514535,2,1,0,0,1,1,5,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,"F",0.935848,1,"listing_title_lowercase_contains_black_transformed",0.078809,"bold_fee_flag_transformed",0.060633,"listing_type_code_9_transformed",0.051795
3485,"iPod Nano 2GB / schwarz / neuwertig","",0,"ipod nano 2gb / schwarz / neuwertig","",12,12,-0.545878,1.098661,0.808858,-0.275324,0.347354,0.347354,-0.347354,-0.242130,-0.321401,-1.256205,3,1,1,0,1,1,5,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"F",0.808508,1,"listing_title_lowercase_contains_black_transformed",0.091221,"listing_title_lowercase_contains_apple_transformed",0.037073,"discret_feedback_score_transformed",0.033492
3472,"Apple iPOD ++NANO++ 4 GB in Weiß Neu !!!","Top Händler Angebot !!! kein Import !!!",1,"apple ipod ++nano++ 4 gb in weiß neu !!!","top händler angebot !!! kein import !!!",12,12,2.729075,1.098661,0.808858,-0.275324,0.347354,0.347354,-0.347354,-0.433696,0.786185,1.768771,3,1,1,1,1,1,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",1.438344,4,"feedback_score_at_listing_time_transformed",0.194266,"_article_meta_mini_transformed",0.124455,"start_price_Mean_transformed",0.067483
3470,"Apple iPOD ++NANO++ 2 GB in Weiß Neu !!!","Top Händler Angebot !!! kein Import !!!",0,"apple ipod ++nano++ 2 gb in weiß neu !!!","top händler angebot !!! kein import !!!",12,12,2.729075,1.098661,0.808858,-0.275324,0.347354,0.347354,-0.347354,-0.433696,-0.438408,1.768771,3,1,1,1,1,1,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",1.355601,4,"feedback_score_at_listing_time_transformed",0.206124,"_article_meta_mini_transformed",0.132051,"start_price_Mean_transformed",0.071602
3465,"Neues OVP IPod Nano 4GB in Schwarz","",1,"neues ovp ipod nano 4gb in schwarz","",12,12,-0.531883,1.098661,0.808858,-0.275324,0.347354,0.347354,-0.347354,-0.305985,1.308739,-0.892557,3,1,1,1,1,1,5,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"F",0.815445,1,"listing_title_lowercase_contains_black_transformed",0.090445,"listing_title_lowercase_contains_ovp_transformed",0.038298,"listing_title_lowercase_contains_apple_transformed",0.036758
9537,"Apple - iPod  NANO 4GB(4 GB) schwarz /NEU/OVP/ Rechnung","",1,"apple - ipod  nano 4gb(4 gb) schwarz /neu/ovp/ rechnung","",3,3,2.729075,-0.818583,0.808858,-0.275324,-1.583007,-1.583007,1.583007,1.630966,0.536268,1.745624,3,1,1,0,1,1,5,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.670358,2,"listing_title_lowercase_contains_songs_transformed",0.087400,"item_leaf_category_name_article_category_transformed",0.079537,"listing_title_lowercase_contains_black_transformed",0.078724
9536,"Apple - iPod  NANO 4GB(4 GB) schwarz /NEU/OVP/ Rechnung","",1,"apple - ipod  nano 4gb(4 gb) schwarz /neu/ovp/ rechnung","",3,3,2.729075,-0.818583,0.808858,-0.275324,-1.583007,-1.583007,1.583007,1.588396,0.606699,1.745624,3,1,1,0,1,1,5,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.668649,2,"listing_title_lowercase_contains_songs_transformed",0.087624,"item_leaf_category_name_article_category_transformed",0.079740,"listing_title_lowercase_contains_black_transformed",0.078926
9533,"Apple - iPod  NANO 4GB(4 GB) schwarz /NEU/OVP/ Rechnung","",1,"apple - ipod  nano 4gb(4 gb) schwarz /neu/ovp/ rechnung","",3,3,2.729075,-0.818583,0.808858,-0.275324,-1.583007,-1.583007,1.583007,1.503255,0.558988,1.745624,3,1,1,0,1,1,5,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.659297,2,"listing_title_lowercase_contains_songs_transformed",0.088867,"item_leaf_category_name_article_category_transformed",0.080871,"listing_title_lowercase_contains_black_transformed",0.080045
3460,"Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !","",1,"apple - ipod  nano 2gb  **schwarz** neu/ovp/rechnung !","",12,12,2.274894,1.098661,0.808858,-0.275324,0.368567,0.368567,-0.368567,-0.263415,0.104366,1.530129,3,1,1,0,1,1,5,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.855527,1,"listing_title_lowercase_contains_black_transformed",0.086208,"feedback_score_at_listing_time_transformed",0.070090,"listing_title_lowercase_contains_ovp_transformed",0.036504
