auct_id,listing_title,listing_subtitle,gms_greater_avg,listing_title_lowercase,listing_subtitle_lowercase,listing_start_date_year,listing_start_date_month,listing_end_date_year,listing_end_date_month,listing_start_date_year1_transformed,listing_durtn_days_transformed,feedback_score_at_listing_time_transformed,listing_start_date_month1_transformed,listing_start_date_day1_transformed,start_price_Mean_transformed,buy_it_now_price_Mean_transformed,dasy_between_weihnachten_2006_transformed,days_between_weihnachten_2005_transformed,listing_start_date_days,listing_end_date_days,listing_start_date_day,listing_end_date_day,gms_transformed,discret_feedback_score_transformed,Umcodieren1_transformed,item_leaf_category_name_transformed,listing_type_code_transformed,buy_it_now_listed_flag_transformed,bold_fee_flag_transformed,category_featured_fee_flag_transformed,gallery_fee_flag_transformed,gallery_featured_fee_flag_transformed,ipix_featured_fee_flag_transformed,highlight_fee_flag_transformed,schedule_fee_flag_transformed,border_fee_flag_transformed,category_avg_gms_transformed,item_leaf_category_name_article_category_transformed,_article_meta_mini_transformed,_article_meta_nano_transformed,_article_meta_classic_transformed,_article_40_transformed,_article_30_transformed,_article_20_transformed,_article_4_transformed,_article_2_transformed,item_leaf_category_name_color_category_Blau_flag_transformed,item_leaf_category_name_color_category_Gold_flag_transformed,item_leaf_category_name_color_category_Grün_flag_transformed,item_leaf_category_name_color_category_Pink_flag_transformed,item_leaf_category_name_color_category_Silber_flag_transformed,item_leaf_category_name_color_category_Sonsti_flag_transformed,listing_type_code_1_transformed,listing_type_code_2_transformed,listing_type_code_7_transformed,listing_type_code_9_transformed,listing_title_lowercase_contains_new_transformed,listing_subtitle_lowercase_contains_new_transformed,listing_title_lowercase_contains_ovp_transformed,listing_title_lowercase_contains_black_transformed,listing_title_lowercase_contains_silver_transformed,listing_title_lowercase_contains_white_transformed,listing_title_lowercase_contains_green_transformed,listing_title_lowercase_contains_pink_transformed,listing_title_lowercase_contains_blue_transformed,listing_title_lowercase_contains_photo_transformed,listing_title_lowercase_contains_bussword_transformed,listing_title_lowercase_contains_invoice_transformed,listing_title_lowercase_contains_video_transformed,listing_title_lowercase_contains_warrenty_transformed,listing_title_lowercase_contains_colordisplay_transformed,listing_title_lowercase_contains_original_transformed,listing_title_lowercase_contains_verschweißt_transformed,listing_title_lowercase_contains_dock_transformed,listing_title_lowercase_contains_alt_transformed,listing_title_lowercase_contains_songs_transformed,listing_title_lowercase_contains_apple_transformed,listing_title_lowercase_contains_ipod_transformed,listing_title_lowercase_contains_verpackt_transformed,listing_title_lowercase_contains_bag_transformed,buy_it_now_mean < real_transformed,is_buy_it_now_greater_transformed,start_price_mean < real_transformed,is_start_price_greater_transformed,is_before_weihnachten_transformed,is_after_weihnachten_2005_transformed
15679,"iPod 5G Video + Mega Zubehör OVP","",0,"ipod 5g video + mega zubehör ovp","",2006,3,2006,3,2006,-0.640009,-0.468128,-0.818583,-0.948621,1.965826,2.003324,-1.540582,-1.540582,1.540582,1.503255,-0.948621,-0.638176,1.240580,-0.269731,"11","11",3,"1","0","1","0","1","0","1","1","1",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
15678," Apple - ipod Video 30 GB - weiß","",0," apple - ipod video 30 gb - weiß","",2006,3,2006,3,2006,0.694503,-0.483678,-0.818583,-0.948621,1.965826,2.003324,-1.540582,-1.540582,1.540582,1.588396,-0.948621,-0.154297,1.217860,-0.367164,"11","11",3,"1","1","1","1","1","0","1","0","1",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
15673,"Apple iPod photo 30 GB","",0,"apple ipod photo 30 gb","",2006,3,2006,3,2006,0.027247,-0.196003,-0.818583,-0.948621,1.965826,2.003324,-1.540582,-1.540582,1.540582,1.545825,-0.948621,-0.396237,0.150033,0.453100,"11","11",3,"1","1","1","0","1","1","1","0","1",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
15669,"Apple i Pod 30 GB schwarz  NEU!!!","",1,"apple i pod 30 gb schwarz  neu!!!","",2006,3,2006,3,2006,-0.640009,-0.094928,-0.818583,-0.832022,1.965826,2.003324,-1.561795,-1.561795,1.561795,1.524540,-0.832022,-0.517207,2.035770,0.581700,"11","11",3,"1","1","1","1","1","1","1","0","1",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1"
15668,"Apple i Pod 30 GB schwarz  NEU!!!","",1,"apple i pod 30 gb schwarz  neu!!!","",2006,3,2006,3,2006,-0.640009,-0.094928,-0.818583,-0.948621,1.965826,2.003324,-1.540582,-1.540582,1.540582,1.503255,-0.948621,-0.638176,1.778583,0.581700,"11","11",3,"1","1","1","1","1","1","1","0","1",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1"
15662,"Apple iPod Video (30 GB) in Weiß, NEU & OVP","",0,"apple ipod video (30 gb) in weiß, neu & ovp","",2006,3,2006,3,2006,-0.640009,-0.524108,-0.818583,-1.065221,1.965826,2.003324,-1.519369,-1.519369,1.519369,1.481970,-1.065221,-0.759146,1.399618,-0.763958,"11","11",3,"0","0","1","1","1","1","0","1","0",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1"
15656,"Apple - ipod  Video 30 GB - schwarz  // NEU/OVP !","",1,"apple - ipod  video 30 gb - schwarz  // neu/ovp !","",2006,3,2006,3,2006,1.695387,2.729075,-0.818583,-1.065221,1.965826,2.003324,-1.519369,-1.519369,1.519369,1.630966,-1.065221,0.087643,2.149596,1.737547,"11","11",3,"1","1","1","0","1","1","1","1","1",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
15651,"Apple iPod 30 GB,schwarz mit Farbdisplay in OVP!!!!","",0,"apple ipod 30 gb,schwarz mit farbdisplay in ovp!!!!","",2006,3,2006,3,2006,-0.640009,-0.559873,-0.818583,-1.065221,1.965826,2.003324,-1.519369,-1.519369,1.519369,1.481970,-1.065221,-0.759146,1.240580,0.000000,"11","11",3,"1","1","1","0","1","1","1","0","1",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
15646,"Apple ipod 30 GB","",0,"apple ipod 30 gb","",2006,3,2006,3,2006,-0.973638,-0.513223,-0.818583,-1.065221,1.965826,2.003324,-1.519369,-1.519369,1.519369,1.460685,-1.065221,-0.880116,1.445057,-0.624561,"11","11",2,"1","0","1","0","1","1","0","1","1",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
15642,"APPLE IPOD 30GB","",0,"apple ipod 30gb","",2006,3,2006,3,2006,-0.640009,-0.544323,-0.818583,-1.065221,1.965826,2.003324,-1.519369,-1.519369,1.519369,1.481970,-1.065221,-0.759146,1.354178,-1.200930,"11","11",3,"0","1","1","0","1","1","1","1","1",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1"
15618,"Apple ipod weiss 30 GB! 5.Generation. Video,OVP, Neu!","",0,"apple ipod weiss 30 gb! 5.generation. video,ovp, neu!","",2006,3,2006,3,2006,-0.640009,-0.547433,-0.818583,-1.181820,1.965826,2.003324,-1.498156,-1.498156,1.498156,1.460685,-1.181820,-0.880116,1.445057,-1.317998,"11","11",3,"1","1","1","0","1","1","1","1","1",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
15606,"Apple iPod Video, weiß, 30 GB (7500 Songs) NEU & OVP","",1,"apple ipod video, weiß, 30 gb (7500 songs) neu & ovp","",2006,3,2006,3,2006,0.694503,-0.544323,-0.818583,-1.181820,1.965826,2.003324,-1.498156,-1.498156,1.498156,1.545825,-1.181820,-0.396237,1.694974,-1.200930,"11","11",3,"1","0","1","1","1","1","1","0","1",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1"
15603,"Apple iPod 30GB Video - Schwarz","",0,"apple ipod 30gb video - schwarz","",2006,3,2006,3,2006,0.694503,1.057328,-0.818583,-1.181820,1.965826,2.003324,-1.498156,-1.498156,1.498156,1.545825,-1.181820,-0.396237,1.491632,1.235672,"11","11",3,"1","1","1","0","1","0","1","0","1",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
15601,"Apple ipod 30 GB!!!Weiss!!NEU!!!OVP!!! ANSEHEN !!!","",0,"apple ipod 30 gb!!!weiss!!neu!!!ovp!!! ansehen !!!","",2006,3,2006,3,2006,-0.973638,-0.340618,-0.818583,-1.298419,1.965826,2.003324,-1.476944,-1.476944,1.476944,1.418114,-1.298419,-1.122056,1.444830,0.187341,"11","11",2,"1","1","1","0","1","1","1","1","1",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","0","1","1","0","0","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
15593,"MP3-Player Apple iPod 30GB schwarz","",0,"mp3-player apple ipod 30gb schwarz","",2006,3,2006,3,2006,0.027247,-0.503893,-0.818583,-1.298419,1.965826,2.003324,-1.476944,-1.476944,1.476944,1.481970,-1.298419,-0.759146,1.354178,-0.528909,"11","11",3,"0","0","1","1","1","1","0","1","0",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","1","1","1"
15590,"APPLE Video iPod 30 GB, schwarz, NEU","Völlig neu, OVP, Rechnung, 5. Generation",1,"apple video ipod 30 gb, schwarz, neu","völlig neu, ovp, rechnung, 5. generation",2006,3,2006,3,2006,1.695387,0.087007,-0.818583,-1.415018,1.965826,2.003324,-1.455731,-1.455731,1.455731,1.567110,-1.415018,-0.275267,2.035770,0.754955,"11","11",3,"0","1","1","1","1","0","1","0","1",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","0","0","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1"
15583,"IPOD 30GB Black","neu / Ausstellungsstück",0,"ipod 30gb black","neu / ausstellungsstück",2006,3,2006,3,2006,1.695387,-0.488343,-0.818583,-1.415018,1.965826,2.003324,-1.455731,-1.455731,1.455731,1.567110,-1.415018,-0.275267,1.513216,-0.400310,"11","11",3,"0","0","1","0","1","1","0","1","0",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","0","1","1","1","1"
15579,"Apple - ipod  Video 30 GB - weiß  // NEU/OVP !","",1,"apple - ipod  video 30 gb - weiß  // neu/ovp !","",2006,3,2006,3,2006,1.695387,2.729075,-0.818583,-1.531617,1.965826,2.003324,-1.434518,-1.434518,1.434518,1.545825,-1.531617,-0.396237,1.717694,1.731112,"11","11",3,"1","1","1","0","1","1","1","1","1",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
15578,"Apple - ipod  Video 30 GB - weiß  // NEU/OVP !","",1,"apple - ipod  video 30 gb - weiß  // neu/ovp !","",2006,3,2006,3,2006,0.694503,2.729075,-0.818583,-1.531617,1.965826,2.003324,-1.434518,-1.434518,1.434518,1.481970,-1.531617,-0.759146,1.604095,1.731112,"11","11",3,"1","1","1","0","1","1","1","1","1",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
15576,"Apple - ipod  Video 30 GB - weiß  // NEU/OVP !","",1,"apple - ipod  video 30 gb - weiß  // neu/ovp !","",2006,3,2006,3,2006,-0.640009,2.729075,-0.818583,-1.531617,1.965826,2.003324,-1.434518,-1.434518,1.434518,1.396829,-1.531617,-1.243026,1.969883,1.731112,"11","11",3,"1","1","1","0","1","1","1","1","1",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
15560,"iPod Video 30 GB inkl. Netzladegerät (schwarz)","fast wie neu incl. verbackung und sämtlichen zubehör",1,"ipod video 30 gb inkl. netzladegerät (schwarz)","fast wie neu incl. verbackung und sämtlichen zubehör",2006,3,2006,3,2006,0.027247,-0.559873,-0.818583,-1.531617,1.965826,2.003324,-1.434518,-1.434518,1.434518,1.439399,-1.531617,-1.001086,2.575546,0.000000,"11","11",3,"1","0","1","0","0","1","0","1","0",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
15551,"iPod 30 GB schwarz von Apple, NEU & OVP","",1,"ipod 30 gb schwarz von apple, neu & ovp","",2006,3,2006,3,2006,0.027247,-0.524108,-0.818583,-1.648216,1.965826,2.003324,-1.413305,-1.413305,1.413305,1.418114,-1.648216,-1.122056,1.808573,-0.763958,"11","11",3,"1","1","1","0","1","1","1","1","1",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
15547,"Apple ipod 30 GB!!!Weiss!!NEU!!!OVP!!! ANSEHEN !!!","",0,"apple ipod 30 gb!!!weiss!!neu!!!ovp!!! ansehen !!!","",2006,3,2006,3,2006,-1.307266,-0.342173,-0.818583,-1.648216,1.965826,2.003324,-1.413305,-1.413305,1.413305,1.332974,-1.648216,-1.605935,1.444830,0.183607,"11","11",2,"1","1","1","0","1","1","1","1","1",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","0","1","1","0","0","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
15544,"Apple ipod 30GB VIDEO Foto schwarz mp3-Player NEU i-pod","",1,"apple ipod 30gb video foto schwarz mp3-player neu i-pod","",2006,3,2006,3,2006,0.694503,-0.363943,-0.818583,-1.648216,1.965826,2.003324,-1.413305,-1.413305,1.413305,1.460685,-1.648216,-0.880116,2.149368,0.128332,"11","11",3,"1","1","1","1","1","1","0","1","1",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
15538,"APPLE IPOD 30 GB schwarz gebraucht","",0,"apple ipod 30 gb schwarz gebraucht","",2006,3,2006,3,2006,1.695387,-0.281528,-0.818583,-1.648216,1.965826,2.003324,-1.413305,-1.413305,1.413305,1.524540,-1.648216,-0.517207,0.967716,0.312533,"11","11",3,"0","1","1","0","1","1","1","1","1",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1"
15531,"Apple iPod video 30 GB  weiss i Pod  NEU&OVP","",1,"apple ipod video 30 gb  weiss i pod  neu&ovp","",2006,2,2006,3,2006,0.027247,-0.534993,-1.031611,1.499960,1.965826,2.003324,-1.392092,-1.392092,1.392092,1.396829,1.499960,-1.243026,1.581375,-0.954350,"11","11",3,"1","1","1","1","1","1","1","1","1",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
15527,"**Apple IPod VIDEO 30 GB**TOP!!!!(weiß)","",0,"**apple ipod video 30 gb**top!!!!(weiß)","",2006,2,2006,3,2006,0.027247,-0.454133,-1.031611,1.499960,1.965826,2.003324,-1.392092,-1.392092,1.392092,1.396829,1.499960,-1.243026,1.354178,-0.195248,"11","11",3,"1","1","1","1","1","1","1","1","1",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
15521,"APPLE IPOD VIDEO 30 GB WEIß +++ OVP +++ 24 M. Garantie","+ + + G Ü N S T I G E   V E R S A N D K O S T E N + + +",1,"apple ipod video 30 gb weiß +++ ovp +++ 24 m. garantie","+ + + g ü n s t i g e   v e r s a n d k o s t e n + + +",2006,2,2006,3,2006,-1.307266,-0.326623,-1.031611,1.499960,1.965826,2.003324,-1.392092,-1.392092,1.392092,1.311688,1.499960,-1.726905,2.331126,0.219803,"11","11",2,"1","0","1","0","1","1","1","1","0",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","0","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1"
15518,"Apple iPod 7500 Songs 30GB weiß,Video,NAGELNEU & OVP!!!","",1,"apple ipod 7500 songs 30gb weiß,video,nagelneu & ovp!!!","",2006,2,2006,3,2006,-0.640009,2.729075,-1.031611,1.499960,1.965826,2.003324,-1.392092,-1.392092,1.392092,1.354259,1.499960,-1.484965,1.694974,2.196136,"11","11",3,"1","1","1","1","1","1","1","1","1",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1"
15515,"Apple - ipod  Video 30 GB - schwarz  // NEU/OVP !","",1,"apple - ipod  video 30 gb - schwarz  // neu/ovp !","",2006,2,2006,3,2006,0.027247,2.729075,-1.031611,1.499960,1.965826,2.003324,-1.392092,-1.392092,1.392092,1.396829,1.499960,-1.243026,1.944891,1.724994,"11","11",3,"1","1","1","0","1","1","1","1","1",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
15514,"Apple - ipod  Video 30 GB - schwarz  // NEU/OVP !","",1,"apple - ipod  video 30 gb - schwarz  // neu/ovp !","",2006,2,2006,3,2006,0.694503,2.729075,-1.031611,1.499960,1.965826,2.003324,-1.392092,-1.392092,1.392092,1.439399,1.499960,-1.001086,2.035770,1.724994,"11","11",3,"1","1","1","0","1","1","1","1","1",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
15512,"Apple - ipod  Video 30 GB - weiß  // NEU/OVP !","",1,"apple - ipod  video 30 gb - weiß  // neu/ovp !","",2006,2,2006,3,2006,1.695387,2.729075,-1.031611,1.499960,1.965826,2.003324,-1.392092,-1.392092,1.392092,1.503255,1.499960,-0.638176,2.009415,1.724994,"11","11",3,"1","1","1","0","1","1","1","1","1",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
15510,"Apple - ipod  Video 30 GB - weiß  // NEU/OVP !","",1,"apple - ipod  video 30 gb - weiß  // neu/ovp !","",2006,2,2006,3,2006,0.027247,2.729075,-1.031611,1.499960,1.965826,2.003324,-1.392092,-1.392092,1.392092,1.396829,1.499960,-1.243026,2.003281,1.724994,"11","11",3,"1","1","1","0","1","1","1","1","1",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
15509,"Apple - ipod  Video 30 GB - weiß  // NEU/OVP !","",1,"apple - ipod  video 30 gb - weiß  // neu/ovp !","",2006,2,2006,3,2006,-0.640009,2.729075,-1.031611,1.499960,1.965826,2.003324,-1.392092,-1.392092,1.392092,1.354259,1.499960,-1.484965,1.944891,1.724994,"11","11",3,"1","1","1","0","1","1","1","1","1",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
15507,"Apple iPod MP3 Player 30GB für Mac und Windows","",0,"apple ipod mp3 player 30gb für mac und windows","",2006,2,2006,3,2006,1.695387,2.729075,-1.031611,1.499960,1.965826,2.003324,-1.392092,-1.392092,1.392092,1.503255,1.499960,-0.638176,-0.554278,2.643709,"11","11",3,"1","1","1","1","1","1","1","1","1",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
15495,"Apple iPod 30 GB Video - Neu/OVP mit Garantie 12 Mon.","",0,"apple ipod 30 gb video - neu/ovp mit garantie 12 mon.","",2006,2,2006,2,2006,-1.307266,-0.479013,-1.031611,1.383361,1.965826,2.003324,-1.370880,-1.370880,1.370880,1.290403,1.383361,1.539281,0.513548,-0.335989,"11","11",2,"1","1","1","0","1","0","1","1","1",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","0","1","1","0","0","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
15476,"Apple ipod weiss 30 GB! 5.Generation. Video,OVP, Neu!","",0,"apple ipod weiss 30 gb! 5.generation. video,ovp, neu!","",2006,2,2006,3,2006,-0.640009,-0.547433,-1.031611,1.266762,1.965826,2.003324,-1.349667,-1.349667,1.349667,1.311688,1.266762,-1.726905,1.445057,-1.317998,"11","11",3,"1","1","1","0","1","1","1","1","1",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
15475,"Apple iPod 30GB mit Video-Funktion *OVP*","",0,"apple ipod 30gb mit video-funktion *ovp*","",2006,2,2006,3,2006,0.694503,-0.536548,-1.031611,1.266762,1.965826,2.003324,-1.349667,-1.349667,1.349667,1.396829,1.266762,-1.243026,1.354178,-0.988209,"11","11",3,"1","1","1","0","1","1","1","1","1",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
15474,"Ipod Video 30GB in Schwarz","",1,"ipod video 30gb in schwarz","",2006,2,2006,2,2006,-1.307266,-0.332843,-1.031611,1.266762,1.965826,2.003324,-1.349667,-1.349667,1.349667,1.269118,1.266762,1.418311,2.126649,0.205623,"11","11",3,"0","0","1","1","1","1","0","1","0",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","0","0","0","1","1","1"
15470,"Apple iPod 30 GB Video schwarz 24 Mo. Garantie NEU TOP","Direkt vom Fachhändler mit Rechnung auf Ihren Namen",1,"apple ipod 30 gb video schwarz 24 mo. garantie neu top","direkt vom fachhändler mit rechnung auf ihren namen",2006,2,2006,3,2006,0.694503,2.729075,-1.031611,1.266762,1.965826,2.003324,-1.349667,-1.349667,1.349667,1.396829,1.266762,-1.243026,1.573423,1.971226,"11","11",3,"1","1","1","1","1","1","0","1","1",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
15458,"Apple IPod Video 30GB in Schwarz","Nagelneu mit 24 monaten Garantie",0,"apple ipod video 30gb in schwarz","nagelneu mit 24 monaten garantie",2006,2,2006,3,2006,-0.640009,-0.525663,-1.031611,1.266762,1.965826,2.003324,-1.349667,-1.349667,1.349667,1.311688,1.266762,-1.726905,1.513216,-0.787279,"11","11",3,"0","0","1","1","1","1","1","0","1",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1"
15451,"Apple I pod mit 30 GB Speicher!!! Farbe = Weiss","",0,"apple i pod mit 30 gb speicher!!! farbe = weiss","",2006,2,2006,3,2006,-0.640009,-0.558318,-1.031611,1.266762,1.965826,2.003324,-1.349667,-1.349667,1.349667,1.311688,1.266762,-1.726905,1.013382,-2.408942,"11","11",3,"1","1","1","1","1","0","1","1","1",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1"
15447,"Apple iPod 30 GB Video - Neu/OVP mit Garantie 12 Mon.","",0,"apple ipod 30 gb video - neu/ovp mit garantie 12 mon.","",2006,2,2006,2,2006,-1.307266,-0.477458,-1.031611,1.150163,1.965826,2.003324,-1.328454,-1.328454,1.328454,1.247833,1.150163,1.297341,0.513548,-0.325995,"11","11",2,"1","1","1","0","1","0","1","1","1",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","0","1","1","0","0","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
15446,"I Pod 30 GB","",0,"i pod 30 gb","",2006,2,2006,2,2006,-0.640009,-0.441693,-1.031611,1.150163,1.965826,2.003324,-1.328454,-1.328454,1.328454,1.290403,1.150163,1.539281,-1.826583,-0.136896,"11","11",3,"1","1","1","1","1","1","1","1","1",11.000000,"3","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1"
