auct_id,listing_title,listing_subtitle,gms_greater_avg,listing_title_lowercase,listing_subtitle_lowercase,listing_start_date_month,listing_end_date_month,feedback_score_at_listing_time_transformed,listing_start_date_month1_transformed,start_price_Mean_transformed,buy_it_now_price_Mean_transformed,dasy_between_weihnachten_2006_transformed,days_between_weihnachten_2005_transformed,listing_start_date_days,listing_end_date_days,gms_transformed,discret_feedback_score_transformed,listing_type_code_transformed,buy_it_now_listed_flag_transformed,bold_fee_flag_transformed,gallery_fee_flag_transformed,ipix_featured_fee_flag_transformed,highlight_fee_flag_transformed,item_leaf_category_name_article_category_transformed,_article_meta_mini_transformed,_article_meta_classic_transformed,_article_30_transformed,_article_20_transformed,_article_4_transformed,listing_type_code_1_transformed,listing_type_code_9_transformed,listing_title_lowercase_contains_new_transformed,listing_subtitle_lowercase_contains_new_transformed,listing_title_lowercase_contains_ovp_transformed,listing_title_lowercase_contains_black_transformed,listing_title_lowercase_contains_white_transformed,listing_title_lowercase_contains_photo_transformed,listing_title_lowercase_contains_bussword_transformed,listing_title_lowercase_contains_video_transformed,listing_title_lowercase_contains_warrenty_transformed,listing_title_lowercase_contains_colordisplay_transformed,listing_title_lowercase_contains_original_transformed,listing_title_lowercase_contains_songs_transformed,listing_title_lowercase_contains_apple_transformed,listing_title_lowercase_contains_ipod_transformed,listing_title_lowercase_contains_verpackt_transformed,buy_it_now_mean < real_transformed,is_buy_it_now_greater_transformed,start_price_mean < real_transformed,is_start_price_greater_transformed,is_before_weihnachten_transformed,is_after_weihnachten_2005_transformed,$O-Anomaly,$O-AnomalyIndex,$O-PeerGroup,$O-Field-1,$O-FieldImpact-1,$O-Field-2,$O-FieldImpact-2,$O-Field-3,$O-FieldImpact-3,Partition
863,"Apple iPod PHOTO 40 GB + Dock + sehr viel Zubehör,","mit Rechnung Kaufdatum 21.01.05 + RESTGARANTIE",1,"apple ipod photo 40 gb + dock + sehr viel zubehör,","mit rechnung kaufdatum 21.01.05 + restgarantie",10,10,-0.427698,0.672607,-0.225545,1.617224,1.429206,1.429206,-1.429206,-1.434099,1.263299,-0.078180,3,1,1,0,0,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"F",0.831024,1,"listing_title_lowercase_contains_photo_transformed",0.091140,"ipix_featured_fee_flag_transformed",0.037284,"buy_it_now_price_Mean_transformed",0.030068,"1_Training"
865,"apple Ipod Mac+PC","",0,"apple ipod mac+pc","",10,10,-0.542768,0.672607,-0.225545,1.617224,1.407993,1.407993,-1.407993,-1.519240,-2.190098,-1.150927,3,0,1,0,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,"F",0.871120,1,"gms_transformed",0.086865,"buy_it_now_listed_flag_transformed",0.050867,"start_price_mean < real_transformed",0.032456,"1_Training"
661,"iPod Photo, 40 Gigabyte, wie neu!","",1,"ipod photo, 40 gigabyte, wie neu!","",10,10,-0.479013,0.672607,-0.225545,1.617224,1.514057,1.514057,-1.514057,-1.519240,1.218087,-0.335989,3,0,1,1,1,0,2,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,"F",1.063940,1,"highlight_fee_flag_transformed",0.096604,"listing_title_lowercase_contains_photo_transformed",0.071187,"buy_it_now_mean < real_transformed",0.071018,"1_Training"
879,"Apple iPod 4G 40GB mp3 Player (OVP & -Rechnung)","",1,"apple ipod 4g 40gb mp3 player (ovp & -rechnung)","",10,10,-0.482123,0.672607,-0.225545,1.617224,1.407993,1.407993,-1.407993,-1.306388,0.823218,-0.356565,3,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"F",0.763581,1,"listing_title_lowercase_contains_ovp_transformed",0.040899,"buy_it_now_price_Mean_transformed",0.032723,"_article_4_transformed",0.031238,"1_Training"
881,"Apple iPod 40 GB 4.Gen + Zubehör OVP","",1,"apple ipod 40 gb 4.gen + zubehör ovp","",10,10,-0.524108,0.672607,-0.225545,1.617224,1.386780,1.386780,-1.386780,-1.285103,0.786185,-0.763958,3,1,0,1,0,0,2,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"F",0.909686,1,"highlight_fee_flag_transformed",0.112985,"bold_fee_flag_transformed",0.062376,"listing_title_lowercase_contains_ovp_transformed",0.034330,"1_Training"
639,"APPLE IPod Photo 40GB GARANTIE IN OVP M. ZUBEHÖR","",1,"apple ipod photo 40gb garantie in ovp m. zubehör","",10,10,-0.362388,0.672607,-0.225545,1.617224,1.535269,1.535269,-1.535269,-1.583096,1.354178,0.132479,3,1,1,0,1,1,2,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,"F",0.913664,1,"listing_title_lowercase_contains_warrenty_transformed",0.089927,"listing_title_lowercase_contains_photo_transformed",0.082896,"listing_title_lowercase_contains_ovp_transformed",0.034181,"1_Training"
637,"Apple iPod G4 40 GB NEU + Zubehör","",1,"apple ipod g4 40 gb neu + zubehör","",10,10,-0.556763,0.672607,-0.225545,1.617224,1.535269,1.535269,-1.535269,-1.434099,0.604427,-2.045294,3,1,0,1,0,1,2,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"F",0.858336,1,"bold_fee_flag_transformed",0.066108,"discret_feedback_score_transformed",0.059337,"ipix_featured_fee_flag_transformed",0.036098,"1_Training"
635,"Apple iPod 40 GB - 4 Gen. mit Zubehör in OVP","",0,"apple ipod 40 gb - 4 gen. mit zubehör in ovp","",10,10,-0.269088,0.672607,-0.225545,1.617224,1.535269,1.535269,-1.535269,-1.497955,0.465155,0.335471,3,0,1,0,1,1,2,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,"F",0.854090,1,"is_buy_it_now_greater_transformed",0.070568,"buy_it_now_listed_flag_transformed",0.051882,"listing_title_lowercase_contains_ovp_transformed",0.036565,"1_Training"
630,"iPod 40 GB, 4. Gen., 9 Monate alt ,+Zubehör u. Garantie","",1,"ipod 40 gb, 4. gen., 9 monate alt ,+zubehör u. garantie","",10,10,-0.533438,0.672607,-0.225545,1.617224,1.535269,1.535269,-1.535269,-1.583096,1.354178,-0.922545,3,0,0,0,0,0,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,"F",1.190413,1,"highlight_fee_flag_transformed",0.086341,"listing_title_lowercase_contains_warrenty_transformed",0.069020,"buy_it_now_mean < real_transformed",0.063473,"1_Training"
930,"Deutsche Ware!!! Ipod Photo 60 Gb Neu!!","neu inkl. Rechnung nur 3 stück (Geschäftsauflösung)",1,"deutsche ware!!! ipod photo 60 gb neu!!","neu inkl. rechnung nur 3 stück (geschäftsauflösung)",10,10,-0.556763,0.672607,-0.225545,1.617224,1.386780,1.386780,-1.386780,-1.434099,1.922171,-2.045294,3,1,0,1,1,0,2,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,"F",1.195858,1,"listing_subtitle_lowercase_contains_new_transformed",0.167859,"highlight_fee_flag_transformed",0.085948,"listing_title_lowercase_contains_photo_transformed",0.063335,"1_Training"
624,"APPLE iPod 40 GB  mp3 Topzustand + Zubehör  PC&MAC nano","DOCKINGSTATION / ORIGINALVERPACKUNG / SOFTWARE....",0,"apple ipod 40 gb  mp3 topzustand + zubehör  pc&mac nano","dockingstation / originalverpackung / software....",10,10,-0.365498,0.672607,-0.225545,1.617224,1.535269,1.535269,-1.535269,-1.497955,0.081874,0.124151,3,0,1,1,0,0,2,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,"F",1.048213,1,"listing_title_lowercase_contains_bussword_transformed",0.117865,"highlight_fee_flag_transformed",0.098054,"is_buy_it_now_greater_transformed",0.057499,"1_Training"
592,"Apple Ipod Photo  60 GB 5. Generation OVP Garantie","",1,"apple ipod photo  60 gb 5. generation ovp garantie","",10,10,-0.486788,0.672607,-0.225545,1.617224,1.556482,1.556482,-1.556482,-1.604381,2.575546,-0.389027,3,0,1,1,1,1,2,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,"F",1.088502,1,"listing_title_lowercase_contains_warrenty_transformed",0.075482,"listing_title_lowercase_contains_photo_transformed",0.069581,"buy_it_now_mean < real_transformed",0.069416,"1_Training"
590,"Apple IPod 40 Gb + Dockingstation","+ Original-Karton und Rechnung  (429 Euro)",1,"apple ipod 40 gb + dockingstation","+ original-karton und rechnung  (429 euro)",10,10,-0.410593,0.672607,-0.225545,1.617224,1.556482,1.556482,-1.556482,-1.646951,1.104261,-0.014334,2,1,0,0,1,1,2,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,"F",0.931389,1,"bold_fee_flag_transformed",0.060923,"is_start_price_greater_transformed",0.058835,"listing_type_code_9_transformed",0.052043,"1_Training"
587,"Ipod 40 GB 4. Generation - Orginalverpackt, Neuwertig","",0,"ipod 40 gb 4. generation - orginalverpackt, neuwertig","",10,10,-0.511668,0.672607,-0.225545,1.617224,1.556482,1.556482,-1.556482,-1.561810,0.497645,-0.607359,3,1,1,0,0,1,2,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,"F",1.158053,1,"listing_title_lowercase_contains_verpackt_transformed",0.308385,"ipix_featured_fee_flag_transformed",0.026755,"listing_title_lowercase_contains_apple_transformed",0.025883,"1_Training"
586,"  Apple iPod 4G 40GB (defekt)","",0,"  apple ipod 4g 40gb (defekt)","",10,10,-0.223993,0.672607,-0.225545,1.617224,1.556482,1.556482,-1.556482,-1.561810,-2.144659,0.411107,3,1,1,0,0,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"F",0.843256,1,"gms_transformed",0.087076,"ipix_featured_fee_flag_transformed",0.036743,"buy_it_now_price_Mean_transformed",0.029631,"1_Training"
585,"iPod Photo 40gb in OVP mit umfangreichem Zubehör","inkl. Xtreme Mac Ledertasche",1,"ipod photo 40gb in ovp mit umfangreichem zubehör","inkl. xtreme mac ledertasche",10,10,-0.424588,0.672607,-0.225545,1.617224,1.556482,1.556482,-1.556482,-1.604381,2.575546,-0.065979,3,0,1,1,0,1,2,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,"F",1.091739,1,"listing_title_lowercase_contains_photo_transformed",0.069375,"buy_it_now_mean < real_transformed",0.069210,"is_buy_it_now_greater_transformed",0.055207,"1_Training"
557,"Apple iPod 40 Gb, 4. Generation mit Zubehör","",1,"apple ipod 40 gb, 4. generation mit zubehör","",10,10,-0.507003,0.672607,-0.225545,1.617224,1.577695,1.577695,-1.577695,-1.689521,0.990663,-0.558896,3,0,1,1,0,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,"F",0.865953,1,"is_buy_it_now_greater_transformed",0.069601,"buy_it_now_listed_flag_transformed",0.051171,"ipix_featured_fee_flag_transformed",0.035780,"1_Training"
552,"ipod 40gb mit komplettem Zubehör","",0,"ipod 40gb mit komplettem zubehör","",10,10,-0.548988,0.672607,-0.225545,1.617224,1.577695,1.577695,-1.577695,-1.540525,0.309071,-1.388053,3,1,1,1,0,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,"F",0.812180,1,"ipix_featured_fee_flag_transformed",0.038149,"discret_feedback_score_transformed",0.037304,"listing_title_lowercase_contains_apple_transformed",0.036905,"1_Training"
545," iPod 40 GB 4 Generation","bis zu 10.000 Titel",1," ipod 40 gb 4 generation","bis zu 10.000 titel",10,10,-0.544323,0.672607,-0.225545,1.617224,1.577695,1.577695,-1.577695,-1.540525,0.924775,-1.200930,3,0,0,1,0,0,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,"F",1.076054,1,"highlight_fee_flag_transformed",0.095517,"buy_it_now_mean < real_transformed",0.070219,"is_buy_it_now_greater_transformed",0.056011,"1_Training"
525,"Apple iPod 40 GB in OVP mit Restgarantie u. Zubehör","",1,"apple ipod 40 gb in ovp mit restgarantie u. zubehör","",10,10,-0.399708,0.672607,-0.225545,1.617224,1.598908,1.598908,-1.598908,-1.561810,1.036329,0.022590,3,1,0,1,1,1,2,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,"F",0.895572,1,"listing_title_lowercase_contains_warrenty_transformed",0.091743,"bold_fee_flag_transformed",0.063359,"listing_title_lowercase_contains_ovp_transformed",0.034871,"1_Training"
502,"IPOD Weiss 40GB","Gut",1,"ipod weiss 40gb","gut",10,10,-0.553653,0.672607,-0.225545,1.617224,1.598908,1.598908,-1.598908,-1.561810,0.877064,-1.681646,3,1,1,0,1,1,2,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,"F",0.971835,1,"listing_title_lowercase_contains_white_transformed",0.131118,"is_start_price_greater_transformed",0.056386,"discret_feedback_score_transformed",0.039688,"1_Training"
478,"Apple iPod 40 GB MP3 Player","Bis 10.000 Musik-Interpreten",1,"apple ipod 40 gb mp3 player","bis 10.000 musik-interpreten",10,10,-0.538103,0.672607,-0.225545,1.617224,1.620121,1.620121,-1.620121,-1.583096,0.967716,-1.024405,3,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"F",0.783014,1,"dasy_between_weihnachten_2006_transformed",0.032217,"days_between_weihnachten_2005_transformed",0.032217,"listing_start_date_days",0.032217,"1_Training"
430,"iPod 40 GB 4.Generation -defekt-","",0,"ipod 40 gb 4.generation -defekt-","",10,10,-0.534993,0.672607,-0.225545,1.617224,1.662546,1.662546,-1.662546,-1.625666,-1.599386,-0.954350,3,1,1,0,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,"F",0.840581,1,"gms_transformed",0.059012,"listing_title_lowercase_contains_apple_transformed",0.035658,"dasy_between_weihnachten_2006_transformed",0.031565,"1_Training"
419,"Apple 40 GB iPod 3.GEN inkl Neuer Akku !","",0,"apple 40 gb ipod 3.gen inkl neuer akku !","",10,10,2.729075,0.672607,-0.225545,1.617224,1.662546,1.662546,-1.662546,-1.625666,0.104593,1.918922,3,1,1,1,1,1,2,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"F",0.877603,1,"feedback_score_at_listing_time_transformed",0.092784,"discret_feedback_score_transformed",0.048524,"dasy_between_weihnachten_2006_transformed",0.030233,"1_Training"
324,"iPod 40 GB *NEU* OVP 4.Generation + Extrazubehör","",1,"ipod 40 gb *neu* ovp 4.generation + extrazubehör","",10,10,-0.502338,0.672607,-0.225545,1.617224,1.726184,1.726184,-1.726184,-1.732092,1.919899,-0.514535,3,1,1,1,1,1,2,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,"F",0.843020,1,"gms_transformed",0.039456,"listing_title_lowercase_contains_ovp_transformed",0.037045,"listing_title_lowercase_contains_apple_transformed",0.035555,"1_Training"
1043,"iPod 40gb 4 Generation","",0,"ipod 40gb 4 generation","",10,10,-0.528773,0.672607,-0.225545,1.617224,1.323142,1.323142,-1.323142,-1.434099,0.000000,-0.837282,3,0,1,0,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,"F",0.888949,1,"is_buy_it_now_greater_transformed",0.067801,"is_start_price_greater_transformed",0.061644,"buy_it_now_listed_flag_transformed",0.049847,"1_Training"
9909,"Super IPOD 40GB mit Riesen Musikpaket(300 Alben)","",0,"super ipod 40gb mit riesen musikpaket(300 alben)","",3,3,-0.531883,-0.818583,-0.225545,1.617224,-1.731497,-1.731497,1.731497,1.652251,0.000000,-0.892557,3,0,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,"F",1.848694,3,"listing_title_lowercase_contains_songs_transformed",0.375588,"listing_title_lowercase_contains_bussword_transformed",0.078333,"buy_it_now_mean < real_transformed",0.064760,"1_Training"
285,"apple iPod 40 GB 4. Generation","",1,"apple ipod 40 gb 4. generation","",10,10,-0.410593,0.672607,-0.225545,1.617224,1.747397,1.747397,-1.747397,-1.753377,0.584661,-0.014334,3,1,1,0,0,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"F",0.805208,1,"ipix_featured_fee_flag_transformed",0.038479,"listing_end_date_days",0.036675,"dasy_between_weihnachten_2006_transformed",0.036377,"1_Training"
1048,"Apple iPod 40 GB (4. Gen) m. Click Wheel mit Zubehör","",0,"apple ipod 40 gb (4. gen) m. click wheel mit zubehör","",10,10,1.475623,0.672607,-0.225545,1.617224,1.323142,1.323142,-1.323142,-1.285103,-0.372521,1.356360,3,0,1,0,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,"F",0.865832,1,"is_buy_it_now_greater_transformed",0.069611,"buy_it_now_listed_flag_transformed",0.051178,"feedback_score_at_listing_time_transformed",0.036568,"1_Training"
9857,"Apple iPod 3. Generation 40 GB wie NEU Garantie inkl.","iPod-Dock, orig.Carrying Case, USB, Firewire, Earphones",0,"apple ipod 3. generation 40 gb wie neu garantie inkl.","ipod-dock, orig.carrying case, usb, firewire, earphones",3,3,-0.444803,-0.818583,-0.225545,1.617224,-1.689071,-1.689071,1.689071,1.694822,0.558988,-0.150887,3,0,1,1,1,1,2,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,"F",1.217032,3,"listing_title_lowercase_contains_warrenty_transformed",0.119042,"buy_it_now_mean < real_transformed",0.098371,"is_buy_it_now_greater_transformed",0.079135,"1_Training"
219,"Apple iPOD 3.Generation 40GB / 3. Generation 40 GB","inklusive sehr sehr vielen aktuellen Alben UND PodGear",1,"apple ipod 3.generation 40gb / 3. generation 40 gb","inklusive sehr sehr vielen aktuellen alben und podgear",10,10,-0.461908,0.672607,-0.225545,1.617224,1.789823,1.789823,-1.789823,-1.753377,2.184357,-0.235316,3,1,0,1,0,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"F",0.878959,1,"bold_fee_flag_transformed",0.064557,"gms_transformed",0.047389,"ipix_featured_fee_flag_transformed",0.035251,"1_Training"
1061,"== iPod 4 Generation == 40GB == TOP + OVP + Zubehör","",0,"== ipod 4 generation == 40gb == top + ovp + zubehör","",10,10,0.001482,0.672607,-0.225545,1.617224,1.323142,1.323142,-1.323142,-1.285103,0.106865,0.680559,3,1,1,1,0,1,2,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,"F",0.896631,1,"listing_title_lowercase_contains_bussword_transformed",0.137791,"listing_title_lowercase_contains_ovp_transformed",0.034830,"ipix_featured_fee_flag_transformed",0.034556,"1_Training"
216,"**Apple i Pod Photo 40GB**TOP-Zustand**","",1,"**apple i pod photo 40gb**top-zustand**","",10,10,-0.555208,0.672607,-0.225545,1.617224,1.789823,1.789823,-1.789823,-1.838518,1.477319,-1.832574,3,1,1,0,0,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,"F",1.181166,1,"listing_title_lowercase_contains_ipod_transformed",0.141258,"listing_title_lowercase_contains_bussword_transformed",0.104598,"listing_title_lowercase_contains_photo_transformed",0.064122,"1_Training"
9848,"iPod 40GB IV 4.Gen. + Dock + Tasche + 1 Jahr Garantie","",0,"ipod 40gb iv 4.gen. + dock + tasche + 1 jahr garantie","",3,3,-0.475903,-0.818583,-0.225545,1.617224,-1.689071,-1.689071,1.689071,1.609681,0.000000,-0.316189,3,0,1,0,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,"F",1.789308,3,"is_start_price_greater_transformed",0.326983,"listing_title_lowercase_contains_warrenty_transformed",0.080969,"buy_it_now_mean < real_transformed",0.066909,"1_Training"
1067,"iPod photo 40 GB","",1,"ipod photo 40 gb","",10,10,-0.440138,0.672607,-0.225545,1.617224,1.323142,1.323142,-1.323142,-1.412814,1.195140,-0.130038,3,0,1,1,0,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,"F",0.917114,1,"listing_title_lowercase_contains_photo_transformed",0.082584,"is_buy_it_now_greater_transformed",0.065718,"buy_it_now_listed_flag_transformed",0.048316,"1_Training"
182,"iPod Photo 40GB, Top-Zubehör, erst 9 Monate alt, uvm...","itrip, italk, power pod, In-Ear Headph., KFZ-Halterung",1,"ipod photo 40gb, top-zubehör, erst 9 monate alt, uvm...","itrip, italk, power pod, in-ear headph., kfz-halterung",9,10,-0.051388,0.459579,-0.225545,1.617224,1.832248,1.832248,-1.832248,-1.838518,2.399513,0.628663,3,1,0,0,0,0,2,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,"F",1.168137,1,"listing_title_lowercase_contains_bussword_transformed",0.105765,"highlight_fee_flag_transformed",0.087987,"listing_title_lowercase_contains_photo_transformed",0.064838,"1_Training"
174,"Original IPog 40GB Klickwheel letztes Modell","",1,"original ipog 40gb klickwheel letztes modell","",9,10,-0.508558,0.459579,-0.225545,1.617224,1.832248,1.832248,-1.832248,-1.881088,0.735520,-0.574558,3,1,1,0,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,"F",1.220279,1,"listing_title_lowercase_contains_original_transformed",0.206047,"listing_title_lowercase_contains_ipod_transformed",0.136730,"listing_end_date_days",0.027983,"1_Training"
9810,"iPod 40GB 4.G, Click Wheel, Gebraucht, guter Zustand","",0,"ipod 40gb 4.g, click wheel, gebraucht, guter zustand","",3,3,-0.493008,-0.818583,-0.225545,1.617224,-1.667858,-1.667858,1.667858,1.609681,0.536268,-0.435692,2,1,1,0,0,1,2,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,"F",1.262195,1,"listing_title_lowercase_contains_bussword_transformed",0.097883,"dasy_between_weihnachten_2006_transformed",0.056046,"days_between_weihnachten_2005_transformed",0.056046,"1_Training"
1098,"Apple iPod 40GB 4.Gen in OVP","",1,"apple ipod 40gb 4.gen in ovp","",10,10,-0.454133,0.672607,-0.225545,1.617224,1.301929,1.301929,-1.301929,-1.370244,0.763465,-0.195248,2,1,1,0,1,1,2,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,"F",0.875797,1,"is_start_price_greater_transformed",0.062569,"listing_type_code_9_transformed",0.055346,"listing_type_code_1_transformed",0.052510,"1_Training"
40,"Apple iPod! 40 GB! 3. Gen.! Wie neu! Top gepflegt!","",1,"apple ipod! 40 gb! 3. gen.! wie neu! top gepflegt!","",9,10,-0.486788,0.459579,-0.225545,1.617224,1.938312,1.938312,-1.938312,-1.838518,1.229901,-0.389027,3,1,1,1,0,1,2,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"F",0.949695,1,"listing_title_lowercase_contains_bussword_transformed",0.130092,"dasy_between_weihnachten_2006_transformed",0.038119,"days_between_weihnachten_2005_transformed",0.038119,"1_Training"
9768,"Apple iPod 40GB 3G mit Dock, FireWire, Netzteil","",0,"apple ipod 40gb 3g mit dock, firewire, netzteil","",3,3,-0.247318,-0.818583,-0.225545,1.617224,-1.646646,-1.646646,1.646646,1.694822,-0.706728,0.373348,3,1,1,0,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.814103,3,"buy_it_now_price_Mean_transformed",0.062967,"_article_meta_classic_transformed",0.052756,"item_leaf_category_name_article_category_transformed",0.043895,"1_Training"
1103,"Apple iPod photo 40 GB + Zubehör, --> Top Zustand<--","",1,"apple ipod photo 40 gb + zubehör, --> top zustand<--","",10,10,-0.356168,0.672607,-0.225545,1.617224,1.301929,1.301929,-1.301929,-1.348959,1.525712,0.148748,3,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"F",0.917356,1,"listing_title_lowercase_contains_bussword_transformed",0.134678,"listing_title_lowercase_contains_photo_transformed",0.082563,"buy_it_now_price_Mean_transformed",0.027238,"1_Training"
32,"**Apple i Pod Photo 40GB**TOP-Zustand**","",1,"**apple i pod photo 40gb**top-zustand**","",9,10,-0.556763,0.459579,-0.225545,1.617224,1.938312,1.938312,-1.938312,-1.902373,2.149368,-2.045294,3,1,1,0,0,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,"F",1.226328,1,"listing_title_lowercase_contains_ipod_transformed",0.136056,"listing_title_lowercase_contains_bussword_transformed",0.100746,"listing_title_lowercase_contains_photo_transformed",0.061761,"1_Training"
9728,"I - POD Apple 40 GB !!!!!!!!!!","Treueseter Diener in sache Musik !",0,"i - pod apple 40 gb !!!!!!!!!!","treueseter diener in sache musik !",3,3,-0.545878,-0.818583,-0.225545,1.617224,-1.646646,-1.646646,1.646646,1.694822,0.093461,-1.256205,3,1,1,1,0,0,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,"F",1.172056,3,"highlight_fee_flag_transformed",0.190787,"listing_title_lowercase_contains_ipod_transformed",0.124282,"buy_it_now_price_Mean_transformed",0.043736,"1_Training"
1160,"Apple 40 GB iPod 3.GEN inkl Neuer Akku !","",0,"apple 40 gb ipod 3.gen inkl neuer akku !","",10,11,2.729075,0.672607,-0.225545,1.617224,1.259504,1.259504,-1.259504,-1.221248,0.095733,1.921248,3,1,1,1,1,1,2,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"F",0.837345,1,"feedback_score_at_listing_time_transformed",0.097244,"discret_feedback_score_transformed",0.050949,"buy_it_now_price_Mean_transformed",0.029841,"1_Training"
1178,"IPOD PHOTO 40GB + FERNBEDIENUNG OVP RECHNUNG GRAVIS","",1,"ipod photo 40gb + fernbedienung ovp rechnung gravis","",10,11,-0.555208,0.672607,-0.225545,1.617224,1.238291,1.238291,-1.238291,-1.199962,1.604095,-1.832574,3,1,1,1,0,1,2,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,"F",0.879615,1,"listing_title_lowercase_contains_photo_transformed",0.086105,"discret_feedback_score_transformed",0.049358,"listing_title_lowercase_contains_ovp_transformed",0.035504,"1_Training"
